TIMESTAMP	HEAD He3	HEAD He4	PUMP He3	SWITCH He3	PUMP He4	SWITCH He4	OUT1 [PHe3]	OUT2 [PHe4]	OUT3 [SHe3]	OUT4 [SHe4]
1709777698	12.55	3.92	4.93	4.52	24.45	4.57	0	0	0	0
1709777699	12.55	3.92	4.93	4.51	24.45	4.57	0	0	0	0
1709777700	12.54	3.92	4.93	4.51	24.45	4.57	0	0	0	0
1709777701	12.55	3.92	4.93	4.51	24.45	4.57	0	0	0	0
1709777702	12.56	3.92	4.93	4.51	24.45	4.57	0	0	0	0
1709777703	12.52	3.92	4.93	4.52	24.44	4.57	0	0	0	0
1709777704	12.54	3.92	4.93	4.51	24.44	4.57	0	0	0	0
1709777705	12.54	3.92	4.93	4.51	24.44	4.57	0	0	0	0
1709777706	12.54	3.92	4.93	4.51	24.44	4.57	0	0	0	0
1709777707	12.55	3.92	4.93	4.51	24.44	4.57	0	0	0	0
1709777708	12.55	3.92	4.93	4.51	24.44	4.57	0	0	0	0
1709777709	12.54	3.92	4.93	4.51	24.44	4.57	0	0	0	0
1709777710	12.56	3.92	4.93	4.51	24.44	4.57	0	0	0	0
1709777711	12.54	3.92	4.92	4.51	24.44	4.57	0	0	0	0
1709777712	12.56	3.92	4.92	4.51	24.44	4.57	0	0	0	0
1709777713	12.55	3.92	4.92	4.51	24.44	4.57	0	0	0	0
1709777714	12.55	3.92	4.92	4.51	24.44	4.57	0	0	0	0
1709777715	12.56	3.92	4.92	4.51	24.44	4.57	0	0	0	0
1709777716	12.55	3.92	4.92	4.51	24.44	4.57	0	0	0	0
1709777717	12.55	3.92	4.92	4.51	24.44	4.57	0	0	0	0
1709777718	12.54	3.92	4.92	4.51	24.44	4.57	0	0	0	0
1709777719	12.53	3.92	4.92	4.51	24.44	4.57	0	0	0	0
1709777720	12.52	3.92	4.92	4.51	24.44	4.57	0	0	0	0
1709777721	12.54	3.92	4.92	4.51	24.44	4.57	0	0	0	0
1709777722	12.54	3.92	4.92	4.51	24.44	4.57	0	0	0	0
1709777723	12.54	3.92	4.92	4.51	24.44	4.57	0	0	0	0
1709777724	12.54	3.92	4.92	4.51	24.44	4.57	0	0	0	0
1709777725	12.55	3.92	4.92	4.51	24.44	4.57	0	0	0	0
1709777726	12.53	3.92	4.92	4.51	24.44	4.57	0	0	0	0
1709777727	12.51	3.92	4.92	4.51	24.44	4.57	0	0	0	0
1709777728	12.53	3.92	4.92	4.51	24.44	4.57	0	0	0	0
1709777729	12.54	3.92	4.92	4.51	24.44	4.57	0	0	0	0
1709777730	12.54	3.92	4.92	4.51	24.44	4.57	0	0	0	0
1709777731	12.55	3.92	4.92	4.51	24.44	4.57	0	0	0	0
1709777732	12.58	3.92	4.92	4.51	24.44	4.57	0	0	0	0
1709777733	12.54	3.92	4.92	4.51	24.44	4.57	0	0	0	0
1709777734	12.54	3.92	4.92	4.51	24.43	4.57	0	0	0	0
1709777735	12.54	3.92	4.92	4.51	24.43	4.57	0	0	0	0
1709777736	12.56	3.92	4.92	4.51	24.43	4.57	0	0	0	0
1709777737	12.54	3.92	4.92	4.51	24.43	4.57	0	0	0	0
1709777738	12.54	3.92	4.92	4.51	24.43	4.56	0	0	0	0
1709777739	12.56	3.92	4.92	4.51	24.43	4.56	0	0	0	0
1709777740	12.52	3.92	4.92	4.51	24.43	4.56	0	0	0	0
1709777741	12.53	3.92	4.92	4.51	24.43	4.56	0	0	0	0
1709777742	12.55	3.92	4.92	4.51	24.43	4.56	0	0	0	0
1709777743	12.55	3.92	4.92	4.51	24.43	4.56	0	0	0	0
1709777744	12.53	3.92	4.92	4.51	24.43	4.56	0	0	0	0
1709777745	12.54	3.92	4.92	4.51	24.43	4.56	0	0	0	0
1709777746	12.57	3.92	4.92	4.51	24.43	4.56	0	0	0	0
1709777747	12.56	3.92	4.92	4.51	24.43	4.56	0	0	0	0
1709777748	12.56	3.92	4.92	4.51	24.43	4.56	0	0	0	0
1709777749	12.54	3.92	4.92	4.51	24.43	4.56	0	0	0	0
1709777750	12.54	3.92	4.92	4.51	24.43	4.56	0	0	0	0
1709777751	12.55	3.92	4.92	4.51	24.43	4.56	0	0	0	0
1709777752	12.56	3.92	4.92	4.51	24.43	4.56	0	0	0	0
1709777753	12.52	3.92	4.92	4.51	24.43	4.56	0	0	0	0
