TIMESTAMP	HEAD He3	HEAD He4	PUMP He3	SWITCH He3	PUMP He4	SWITCH He4
1709626066	27.87	19.75	4.44	4.42	4.60	4.40
1709626067	27.94	19.74	4.44	4.42	4.60	4.40
1709626068	27.79	19.72	4.44	4.42	4.60	4.40
1709626069	27.88	19.75	4.44	4.42	4.60	4.40
1709626070	27.94	19.75	4.44	4.42	4.60	4.40
1709626071	27.88	19.74	4.44	4.42	4.60	4.40
1709626072	27.76	19.74	4.44	4.42	4.60	4.40
1709626073	27.87	19.75	4.44	4.42	4.60	4.40
1709626074	27.75	19.75	4.44	4.42	4.60	4.40
1709626075	27.85	19.73	4.44	4.42	4.60	4.40
1709626076	27.83	19.74	4.44	4.42	4.60	4.40
1709626077	27.93	19.72	4.44	4.42	4.60	4.40
1709626078	27.90	19.72	4.44	4.42	4.60	4.40
1709626079	27.95	19.73	4.44	4.42	4.60	4.40
1709626080	27.98	19.74	4.44	4.42	4.60	4.40
1709626081	27.83	19.71	4.44	4.42	4.60	4.40
1709626082	27.78	19.73	4.44	4.42	4.60	4.40
1709626083	27.97	19.73	4.44	4.42	4.60	4.40
1709626084	27.98	19.73	4.44	4.42	4.60	4.40
1709626085	27.97	19.73	4.44	4.42	4.60	4.40
1709626086	27.90	19.74	4.44	4.42	4.60	4.40
1709626087	27.94	19.74	4.44	4.42	4.60	4.40
1709626088	27.80	19.73	4.44	4.42	4.60	4.40
1709626089	27.94	19.74	4.44	4.42	4.60	4.40
1709626090	27.89	19.76	4.44	4.42	4.60	4.40
1709626091	27.76	19.74	4.44	4.42	4.60	4.40
1709626092	27.87	19.73	4.44	4.42	4.60	4.40
1709626093	27.96	19.73	4.44	4.42	4.60	4.40
1709626094	27.88	19.73	4.44	4.42	4.60	4.40
1709626095	27.89	19.73	4.44	4.42	4.60	4.40
1709626096	27.81	19.73	4.44	4.42	4.60	4.40
1709626097	27.80	19.73	4.44	4.42	4.60	4.40
1709626098	27.92	19.72	4.44	4.42	4.60	4.40
1709626099	27.88	19.72	4.44	4.42	4.60	4.40
1709626100	27.90	19.73	4.44	4.42	4.60	4.40
1709626101	27.87	19.71	4.44	4.42	4.60	4.40
1709626102	27.89	19.73	4.44	4.42	4.60	4.40
1709626103	27.95	19.73	4.44	4.42	4.60	4.40
1709626104	27.82	19.72	4.44	4.42	4.60	4.40
1709626105	27.80	19.73	4.44	4.42	4.60	4.40
1709626106	27.88	19.72	4.44	4.42	4.60	4.40
1709626107	27.91	19.74	4.44	4.42	4.60	4.40
1709626108	27.87	19.73	4.44	4.42	4.60	4.40
1709626109	27.90	19.72	4.44	4.42	4.60	4.40
1709626110	27.97	19.73	4.44	4.42	4.60	4.40
1709626111	27.84	19.71	4.44	4.42	4.60	4.40
1709626112	27.93	19.71	4.44	4.42	4.60	4.40
1709626113	27.91	19.73	4.44	4.42	4.60	4.40
1709626114	27.92	19.72	4.44	4.42	4.60	4.40
1709626115	27.97	19.73	4.44	4.42	4.60	4.40
1709626116	27.92	19.74	4.44	4.42	4.60	4.40
1709626117	27.94	19.71	4.44	4.42	4.60	4.40
1709626118	27.87	19.72	4.44	4.42	4.60	4.40
1709626119	27.84	19.73	4.44	4.42	4.60	4.40
1709626120	27.93	19.73	4.44	4.42	4.60	4.40
1709626121	27.90	19.73	4.44	4.42	4.60	4.40
1709626122	27.78	19.71	4.44	4.42	4.60	4.40
1709626123	27.86	19.71	4.44	4.42	4.60	4.40
1709626124	27.81	19.71	4.44	4.42	4.60	4.40
1709626125	27.87	19.71	4.44	4.42	4.60	4.40
1709626126	27.81	19.71	4.44	4.42	4.60	4.40
1709626127	27.95	19.71	4.44	4.42	4.60	4.40
1709626128	28.01	19.71	4.44	4.42	4.60	4.40
1709626129	27.86	19.72	4.44	4.42	4.60	4.40
1709626130	27.93	19.72	4.44	4.42	4.60	4.40
1709626131	27.99	19.71	4.44	4.42	4.60	4.40
1709626132	27.87	19.71	4.44	4.42	4.60	4.40
1709626133	27.87	19.72	4.44	4.42	4.60	4.40
1709626134	27.92	19.72	4.44	4.42	4.60	4.40
1709626135	27.91	19.73	4.44	4.42	4.60	4.40
1709626136	27.92	19.73	4.44	4.42	4.60	4.40
1709626137	27.91	19.72	4.44	4.42	4.60	4.40
1709626138	27.92	19.71	4.44	4.42	4.60	4.40
1709626139	27.82	19.73	4.44	4.42	4.60	4.40
1709626140	27.85	19.73	4.44	4.42	4.60	4.40
1709626141	27.87	19.72	4.44	4.42	4.60	4.40
1709626142	27.92	19.73	4.44	4.42	4.60	4.40
1709626143	27.83	19.73	4.44	4.42	4.60	4.40
1709626144	27.77	19.73	4.44	4.42	4.60	4.40
1709626145	27.86	19.72	4.44	4.42	4.60	4.40
1709626146	27.81	19.72	4.44	4.42	4.60	4.40
1709626147	27.95	19.72	4.44	4.42	4.60	4.40
1709626148	27.81	19.71	4.44	4.42	4.60	4.40
1709626149	27.82	19.72	4.44	4.42	4.60	4.40
1709626150	27.86	19.72	4.44	4.42	4.60	4.40
1709626151	28.03	19.72	4.44	4.42	4.60	4.40
1709626152	27.83	19.72	4.44	4.42	4.60	4.40
1709626153	27.93	19.73	4.44	4.42	4.60	4.40
1709626154	28.04	19.73	4.44	4.42	4.60	4.40
1709626155	27.94	19.71	4.44	4.42	4.60	4.40
1709626156	27.85	19.72	4.44	4.42	4.60	4.40
1709626157	27.88	19.72	4.44	4.42	4.60	4.40
1709626158	27.82	19.72	4.44	4.42	4.60	4.40
1709626159	27.78	19.73	4.44	4.42	4.60	4.40
1709626160	27.84	19.72	4.44	4.42	4.60	4.40
1709626161	27.79	19.72	4.44	4.42	4.60	4.40
1709626162	27.79	19.73	4.44	4.42	4.60	4.40
1709626163	27.86	19.73	4.44	4.42	4.60	4.40
1709626164	27.91	19.72	4.44	4.42	4.60	4.40
1709626165	27.81	19.71	4.44	4.42	4.60	4.40
1709626166	28.01	19.72	4.44	4.42	4.60	4.40
1709626167	27.94	19.72	4.44	4.42	4.60	4.40
1709626168	27.84	19.72	4.44	4.42	4.60	4.40
1709626169	27.88	19.72	4.44	4.42	4.60	4.40
1709626170	28.00	19.73	4.44	4.42	4.60	4.40
1709626171	27.96	19.73	4.44	4.42	4.60	4.40
1709626172	27.82	19.73	4.44	4.42	4.60	4.40
1709626173	27.76	19.72	4.44	4.42	4.60	4.40
1709626174	27.86	19.72	4.44	4.42	4.60	4.40
1709626175	27.86	19.71	4.44	4.42	4.60	4.40
1709626176	27.78	19.72	4.44	4.42	4.60	4.40
1709626177	27.86	19.71	4.44	4.42	4.60	4.40
1709626178	27.86	19.70	4.44	4.42	4.60	4.40
1709626179	27.84	19.69	4.44	4.42	4.60	4.40
1709626180	27.82	19.72	4.44	4.42	4.60	4.40
1709626181	27.83	19.70	4.44	4.42	4.60	4.40
1709626182	27.86	19.70	4.44	4.42	4.60	4.40
1709626183	27.83	19.72	4.44	4.42	4.60	4.40
1709626184	27.89	19.72	4.44	4.42	4.60	4.40
1709626185	27.96	19.71	4.44	4.42	4.60	4.40
1709626186	27.77	19.72	4.44	4.42	4.60	4.40
1709626187	27.87	19.71	4.44	4.42	4.60	4.40
1709626188	27.85	19.70	4.44	4.42	4.60	4.40
1709626189	27.91	19.71	4.44	4.42	4.60	4.40
1709626190	27.87	19.72	4.44	4.42	4.60	4.40
1709626191	27.83	19.71	4.44	4.42	4.60	4.40
1709626192	27.82	19.70	4.44	4.42	4.60	4.40
1709626193	27.83	19.72	4.44	4.42	4.60	4.40
1709626194	27.86	19.71	4.44	4.42	4.60	4.40
1709626195	27.80	19.70	4.44	4.42	4.60	4.40
1709626196	27.89	19.71	4.44	4.42	4.60	4.40
1709626197	27.83	19.72	4.44	4.42	4.60	4.40
1709626198	27.95	19.72	4.44	4.42	4.60	4.40
1709626199	27.81	19.71	4.44	4.42	4.60	4.40
1709626200	27.79	19.71	4.44	4.42	4.60	4.40
1709626201	27.85	19.71	4.44	4.42	4.60	4.40
1709626202	27.78	19.71	4.44	4.42	4.60	4.40
1709626203	27.95	19.72	4.44	4.42	4.60	4.40
1709626204	27.81	19.72	4.44	4.42	4.60	4.40
1709626205	27.75	19.72	4.44	4.42	4.60	4.40
1709626206	27.72	19.71	4.44	4.42	4.60	4.40
1709626207	27.93	19.72	4.44	4.42	4.60	4.40
1709626208	27.82	19.72	4.44	4.42	4.60	4.40
1709626209	27.73	19.70	4.44	4.42	4.60	4.40
1709626210	27.71	19.71	4.44	4.42	4.60	4.40
1709626211	27.81	19.72	4.44	4.42	4.60	4.40
1709626212	27.88	19.71	4.44	4.42	4.60	4.40
1709626213	27.85	19.71	4.44	4.42	4.60	4.40
1709626214	27.88	19.71	4.44	4.42	4.60	4.40
1709626215	27.95	19.69	4.44	4.42	4.60	4.40
1709626216	27.88	19.71	4.44	4.42	4.60	4.40
1709626217	27.89	19.71	4.44	4.42	4.60	4.40
1709626218	27.84	19.71	4.44	4.42	4.60	4.40
1709626219	27.85	19.70	4.44	4.42	4.60	4.40
1709626220	27.87	19.71	4.44	4.42	4.60	4.40
1709626221	27.83	19.70	4.44	4.42	4.60	4.40
1709626222	27.89	19.70	4.44	4.42	4.60	4.40
1709626223	27.88	19.72	4.44	4.42	4.60	4.40
1709626224	27.88	19.71	4.44	4.42	4.60	4.40
1709626225	27.89	19.71	4.44	4.42	4.60	4.40
1709626226	27.75	19.71	4.44	4.42	4.60	4.40
1709626227	27.82	19.72	4.44	4.42	4.60	4.40
1709626228	27.84	19.71	4.44	4.42	4.60	4.40
1709626229	27.93	19.71	4.44	4.42	4.60	4.40
1709626230	27.91	19.71	4.44	4.42	4.60	4.40
1709626231	27.99	19.71	4.44	4.42	4.60	4.40
1709626232	27.87	19.70	4.44	4.42	4.60	4.40
1709626233	27.82	19.71	4.44	4.42	4.60	4.40
1709626234	27.74	19.72	4.44	4.42	4.60	4.40
1709626235	27.77	19.71	4.44	4.42	4.60	4.40
1709626236	27.78	19.70	4.44	4.42	4.60	4.40
1709626237	27.85	19.70	4.44	4.42	4.60	4.40
1709626238	27.86	19.71	4.44	4.42	4.60	4.40
1709626239	27.91	19.70	4.44	4.42	4.60	4.40
1709626240	27.87	19.71	4.44	4.42	4.60	4.40
1709626241	27.86	19.72	4.44	4.42	4.60	4.40
1709626242	27.70	19.69	4.44	4.42	4.60	4.40
1709626243	27.78	19.70	4.44	4.42	4.60	4.40
1709626244	27.80	19.72	4.44	4.42	4.60	4.40
1709626245	27.90	19.69	4.44	4.42	4.60	4.40
1709626246	27.86	19.70	4.44	4.42	4.60	4.40
1709626247	27.91	19.70	4.44	4.42	4.60	4.40
1709626248	27.88	19.70	4.44	4.42	4.60	4.40
1709626249	27.95	19.69	4.44	4.42	4.60	4.40
1709626250	27.80	19.70	4.44	4.42	4.60	4.40
1709626251	27.88	19.70	4.44	4.42	4.60	4.40
1709626252	27.88	19.69	4.44	4.42	4.60	4.40
1709626253	27.81	19.69	4.44	4.42	4.60	4.40
1709626254	27.84	19.70	4.44	4.42	4.60	4.40
1709626255	27.91	19.69	4.44	4.42	4.60	4.40
1709626256	27.82	19.68	4.44	4.42	4.60	4.40
1709626257	27.87	19.69	4.44	4.42	4.60	4.40
1709626258	27.92	19.70	4.44	4.42	4.60	4.40
1709626259	27.87	19.69	4.44	4.42	4.60	4.40
1709626260	27.88	19.70	4.44	4.42	4.60	4.40
1709626261	27.97	19.71	4.44	4.42	4.60	4.40
1709626262	27.99	19.67	4.44	4.42	4.60	4.40
1709626263	27.91	19.69	4.44	4.42	4.60	4.40
1709626264	27.80	19.70	4.44	4.42	4.60	4.40
1709626265	27.93	19.71	4.44	4.42	4.60	4.40
1709626266	27.86	19.70	4.44	4.42	4.60	4.40
1709626267	27.90	19.70	4.44	4.42	4.60	4.40
1709626268	27.90	19.69	4.44	4.42	4.59	4.40
1709626269	27.80	19.68	4.44	4.42	4.59	4.40
1709626270	27.87	19.70	4.44	4.42	4.59	4.40
1709626271	27.87	19.69	4.44	4.42	4.59	4.40
1709626272	27.82	19.70	4.44	4.42	4.59	4.40
1709626273	27.92	19.70	4.44	4.42	4.59	4.40
1709626274	27.94	19.69	4.44	4.42	4.60	4.40
1709626275	28.04	19.69	4.44	4.42	4.60	4.40
1709626276	27.86	19.69	4.44	4.42	4.59	4.40
1709626277	27.91	19.69	4.44	4.42	4.59	4.40
1709626278	27.85	19.69	4.44	4.42	4.59	4.40
1709626279	27.87	19.70	4.44	4.42	4.59	4.40
1709626280	27.81	19.70	4.44	4.42	4.59	4.40
1709626281	27.88	19.69	4.44	4.42	4.59	4.40
1709626282	27.82	19.69	4.44	4.42	4.59	4.40
1709626283	27.82	19.69	4.44	4.42	4.59	4.40
1709626284	27.86	19.69	4.44	4.42	4.59	4.40
1709626285	27.85	19.69	4.44	4.42	4.59	4.40
1709626286	27.77	19.70	4.44	4.42	4.59	4.40
1709626287	27.81	19.69	4.44	4.42	4.59	4.40
1709626288	27.84	19.70	4.44	4.42	4.59	4.40
1709626289	27.85	19.69	4.44	4.42	4.59	4.40
1709626290	27.90	19.70	4.44	4.42	4.59	4.40
1709626291	27.97	19.70	4.44	4.42	4.59	4.40
1709626292	27.94	19.71	4.44	4.42	4.59	4.40
1709626293	27.93	19.69	4.44	4.42	4.59	4.40
1709626294	27.80	19.71	4.44	4.42	4.59	4.40
1709626295	27.84	19.70	4.44	4.42	4.59	4.40
1709626296	27.87	19.69	4.44	4.42	4.59	4.40
1709626297	27.77	19.69	4.44	4.42	4.59	4.40
1709626298	27.93	19.71	4.44	4.42	4.59	4.40
1709626299	27.92	19.69	4.44	4.42	4.59	4.40
1709626300	27.84	19.68	4.44	4.42	4.59	4.40
1709626301	27.89	19.69	4.44	4.42	4.59	4.40
1709626302	27.96	19.70	4.44	4.42	4.59	4.40
1709626303	27.79	19.70	4.44	4.42	4.59	4.40
1709626304	27.90	19.70	4.44	4.42	4.59	4.40
1709626305	27.89	19.69	4.44	4.42	4.59	4.40
1709626306	27.88	19.70	4.44	4.42	4.59	4.40
1709626307	27.83	19.69	4.44	4.42	4.59	4.40
1709626308	27.97	19.70	4.44	4.42	4.59	4.40
1709626309	27.87	19.70	4.44	4.42	4.59	4.40
1709626310	27.87	19.70	4.44	4.42	4.59	4.40
1709626311	27.90	19.71	4.44	4.42	4.59	4.40
1709626312	27.94	19.70	4.44	4.42	4.59	4.40
1709626313	27.92	19.70	4.44	4.42	4.59	4.40
1709626314	27.90	19.70	4.44	4.42	4.59	4.40
1709626315	27.83	19.70	4.44	4.42	4.59	4.40
1709626316	27.88	19.69	4.44	4.42	4.59	4.40
1709626317	27.93	19.69	4.44	4.42	4.59	4.40
1709626318	27.87	19.71	4.44	4.42	4.59	4.40
1709626319	27.83	19.71	4.44	4.42	4.59	4.40
1709626320	27.82	19.69	4.44	4.42	4.59	4.40
1709626321	27.79	19.70	4.44	4.42	4.59	4.40
1709626322	27.80	19.69	4.44	4.42	4.59	4.40
1709626323	27.85	19.67	4.44	4.42	4.59	4.40
1709626324	27.79	19.67	4.44	4.42	4.59	4.40
1709626325	27.80	19.69	4.44	4.42	4.59	4.40
1709626326	27.79	19.68	4.44	4.42	4.59	4.40
1709626327	27.78	19.68	4.44	4.42	4.59	4.40
1709626328	27.83	19.70	4.44	4.42	4.59	4.40
1709626329	27.89	19.68	4.44	4.42	4.59	4.40
1709626330	27.81	19.68	4.44	4.42	4.59	4.40
1709626331	27.70	19.68	4.44	4.42	4.59	4.40
1709626332	27.71	19.68	4.44	4.42	4.59	4.40
1709626333	27.81	19.67	4.44	4.42	4.59	4.40
1709626334	27.82	19.69	4.44	4.42	4.59	4.40
1709626335	27.89	19.68	4.44	4.42	4.59	4.40
1709626336	27.90	19.68	4.44	4.42	4.59	4.40
1709626337	27.94	19.69	4.44	4.42	4.59	4.40
1709626338	27.86	19.68	4.44	4.42	4.59	4.40
1709626339	27.88	19.69	4.44	4.42	4.59	4.40
1709626340	27.82	19.69	4.44	4.42	4.59	4.40
1709626341	27.82	19.70	4.44	4.42	4.59	4.40
1709626342	27.81	19.68	4.44	4.42	4.59	4.40
1709626343	27.88	19.68	4.44	4.42	4.59	4.40
1709626344	27.78	19.69	4.44	4.42	4.59	4.40
1709626345	27.81	19.70	4.44	4.42	4.59	4.40
1709626346	27.71	19.68	4.44	4.42	4.59	4.40
1709626347	27.84	19.67	4.44	4.42	4.59	4.40
1709626348	27.88	19.66	4.44	4.42	4.59	4.40
1709626349	27.93	19.69	4.44	4.42	4.59	4.40
1709626350	27.76	19.68	4.44	4.42	4.59	4.40
1709626351	27.83	19.69	4.44	4.42	4.59	4.40
1709626352	27.77	19.69	4.44	4.42	4.59	4.40
1709626353	27.73	19.67	4.44	4.42	4.59	4.40
1709626354	27.84	19.69	4.44	4.42	4.59	4.40
1709626355	27.86	19.68	4.44	4.42	4.59	4.40
1709626356	27.94	19.67	4.44	4.42	4.59	4.40
1709626357	27.82	19.67	4.44	4.42	4.59	4.40
1709626358	27.79	19.68	4.44	4.42	4.59	4.40
1709626359	27.88	19.68	4.44	4.42	4.59	4.40
1709626360	27.82	19.68	4.44	4.42	4.59	4.40
1709626361	27.76	19.69	4.44	4.42	4.59	4.40
1709626362	27.82	19.68	4.44	4.42	4.59	4.40
1709626363	27.79	19.67	4.44	4.42	4.59	4.40
1709626364	27.76	19.68	4.44	4.42	4.59	4.40
1709626365	27.84	19.69	4.44	4.42	4.59	4.40
1709626366	27.89	19.68	4.44	4.42	4.59	4.40
1709626367	27.73	19.67	4.44	4.42	4.59	4.40
1709626368	27.74	19.67	4.44	4.42	4.59	4.40
1709626369	28.04	19.69	4.44	4.42	4.59	4.40
1709626370	27.82	19.67	4.44	4.42	4.59	4.40
1709626371	27.83	19.67	4.44	4.42	4.59	4.40
1709626372	27.92	19.68	4.44	4.42	4.59	4.40
1709626373	27.87	19.67	4.44	4.42	4.59	4.40
1709626374	27.88	19.68	4.44	4.42	4.59	4.40
1709626375	27.89	19.69	4.44	4.42	4.59	4.40
1709626376	27.90	19.68	4.44	4.42	4.59	4.40
1709626377	27.89	19.68	4.44	4.42	4.59	4.40
1709626378	27.80	19.69	4.44	4.42	4.59	4.40
1709626379	27.91	19.68	4.44	4.42	4.59	4.40
1709626380	27.74	19.68	4.44	4.42	4.59	4.40
1709626381	27.73	19.68	4.44	4.42	4.59	4.40
1709626382	27.85	19.67	4.44	4.42	4.59	4.40
1709626383	27.89	19.67	4.44	4.42	4.59	4.40
1709626384	27.88	19.68	4.44	4.42	4.59	4.40
1709626385	27.92	19.67	4.44	4.42	4.59	4.40
1709626386	27.90	19.69	4.44	4.42	4.59	4.40
1709626387	27.84	19.66	4.44	4.42	4.59	4.40
1709626388	27.80	19.66	4.44	4.42	4.59	4.40
1709626389	27.86	19.66	4.44	4.42	4.59	4.40
1709626390	27.84	19.67	4.44	4.42	4.59	4.40
1709626391	27.77	19.67	4.44	4.42	4.59	4.40
1709626392	27.82	19.68	4.44	4.42	4.59	4.40
1709626393	27.77	19.67	4.44	4.42	4.59	4.40
1709626394	27.78	19.68	4.44	4.42	4.59	4.40
1709626395	27.82	19.67	4.44	4.42	4.59	4.40
1709626396	27.74	19.66	4.44	4.42	4.59	4.40
1709626397	27.70	19.66	4.44	4.42	4.59	4.40
1709626398	27.81	19.66	4.44	4.42	4.59	4.40
1709626399	27.72	19.67	4.44	4.42	4.59	4.40
1709626400	27.82	19.67	4.44	4.42	4.59	4.40
1709626401	27.79	19.66	4.44	4.42	4.59	4.40
1709626402	27.89	19.69	4.44	4.42	4.59	4.40
1709626403	27.84	19.67	4.44	4.42	4.59	4.40
1709626404	27.84	19.66	4.44	4.42	4.59	4.40
1709626405	27.83	19.67	4.44	4.42	4.59	4.40
1709626406	27.84	19.67	4.44	4.42	4.59	4.40
1709626407	27.83	19.66	4.44	4.42	4.59	4.40
1709626408	27.76	19.68	4.44	4.42	4.59	4.40
1709626409	27.90	19.67	4.44	4.42	4.59	4.40
1709626410	27.85	19.67	4.44	4.42	4.59	4.40
1709626411	27.90	19.66	4.44	4.42	4.59	4.40
1709626412	27.88	19.68	4.44	4.42	4.59	4.40
1709626413	27.95	19.67	4.44	4.42	4.59	4.40
1709626414	27.81	19.67	4.44	4.42	4.59	4.40
1709626415	27.85	19.68	4.44	4.42	4.59	4.40
1709626416	27.96	19.67	4.44	4.42	4.59	4.40
1709626417	27.82	19.67	4.44	4.42	4.59	4.40
1709626418	27.70	19.67	4.44	4.42	4.59	4.40
1709626419	27.73	19.66	4.44	4.42	4.59	4.40
1709626420	27.76	19.66	4.44	4.42	4.59	4.40
1709626421	27.69	19.67	4.44	4.42	4.59	4.40
1709626422	27.89	19.68	4.44	4.42	4.59	4.40
1709626423	27.86	19.68	4.44	4.42	4.59	4.40
1709626424	27.80	19.67	4.44	4.42	4.59	4.40
1709626425	27.93	19.67	4.44	4.42	4.59	4.40
1709626426	27.82	19.68	4.44	4.42	4.59	4.40
1709626427	27.73	19.66	4.44	4.42	4.59	4.40
1709626428	27.66	19.67	4.44	4.42	4.59	4.40
1709626429	27.78	19.67	4.44	4.42	4.59	4.40
1709626430	27.74	19.68	4.44	4.42	4.59	4.40
1709626431	27.75	19.66	4.44	4.42	4.59	4.40
1709626432	27.84	19.66	4.44	4.42	4.59	4.40
1709626433	27.89	19.67	4.44	4.42	4.59	4.40
1709626434	27.80	19.66	4.44	4.42	4.59	4.40
1709626435	27.73	19.67	4.44	4.42	4.59	4.40
1709626436	27.76	19.66	4.44	4.42	4.59	4.40
1709626437	27.68	19.66	4.44	4.42	4.59	4.40
1709626438	27.76	19.67	4.44	4.42	4.59	4.40
1709626439	27.80	19.68	4.44	4.42	4.59	4.40
1709626440	27.87	19.66	4.44	4.42	4.59	4.40
1709626441	27.78	19.67	4.44	4.42	4.59	4.40
1709626442	27.86	19.66	4.44	4.42	4.59	4.40
1709626443	27.85	19.67	4.44	4.42	4.59	4.40
1709626444	27.72	19.67	4.44	4.42	4.59	4.40
1709626445	27.81	19.65	4.44	4.42	4.59	4.40
1709626446	27.89	19.66	4.44	4.42	4.59	4.40
1709626447	27.88	19.66	4.44	4.42	4.59	4.40
1709626448	27.83	19.66	4.44	4.42	4.59	4.40
1709626449	27.84	19.67	4.44	4.42	4.59	4.40
1709626450	27.76	19.67	4.44	4.42	4.59	4.40
1709626451	27.90	19.66	4.44	4.42	4.59	4.40
1709626452	27.80	19.66	4.44	4.42	4.59	4.40
1709626453	27.82	19.66	4.44	4.42	4.59	4.40
1709626454	27.82	19.65	4.44	4.42	4.59	4.40
1709626455	27.78	19.65	4.44	4.42	4.59	4.40
1709626456	27.75	19.66	4.44	4.42	4.59	4.40
1709626457	27.76	19.67	4.44	4.42	4.59	4.40
1709626458	27.72	19.65	4.44	4.42	4.59	4.40
1709626459	27.81	19.67	4.44	4.42	4.59	4.40
1709626460	27.75	19.66	4.44	4.42	4.59	4.40
1709626461	27.72	19.67	4.44	4.42	4.59	4.40
1709626462	27.70	19.66	4.44	4.42	4.59	4.40
1709626463	27.76	19.67	4.44	4.42	4.59	4.40
1709626464	27.79	19.65	4.44	4.42	4.59	4.40
1709626465	27.70	19.65	4.44	4.42	4.59	4.40
1709626466	27.86	19.66	4.44	4.42	4.59	4.40
1709626467	27.86	19.67	4.44	4.42	4.59	4.40
1709626468	27.75	19.67	4.44	4.42	4.59	4.40
1709626469	27.95	19.67	4.44	4.42	4.59	4.40
1709626470	27.88	19.66	4.44	4.42	4.59	4.40
1709626471	27.83	19.66	4.44	4.42	4.59	4.40
1709626472	27.87	19.64	4.44	4.42	4.59	4.40
1709626473	27.96	19.66	4.44	4.42	4.59	4.40
1709626474	27.83	19.65	4.44	4.42	4.59	4.40
1709626475	27.70	19.65	4.44	4.42	4.59	4.40
1709626476	27.75	19.67	4.44	4.42	4.59	4.40
1709626477	27.78	19.66	4.44	4.42	4.59	4.40
1709626478	27.74	19.67	4.44	4.42	4.59	4.40
1709626479	27.86	19.66	4.44	4.42	4.59	4.40
1709626480	27.79	19.65	4.44	4.42	4.59	4.40
1709626481	27.77	19.67	4.44	4.42	4.59	4.40
1709626482	27.84	19.66	4.44	4.42	4.59	4.40
1709626483	27.80	19.68	4.44	4.42	4.59	4.40
1709626484	27.88	19.66	4.44	4.42	4.59	4.40
1709626485	27.79	19.66	4.44	4.42	4.59	4.40
1709626486	27.74	19.66	4.44	4.42	4.59	4.40
1709626487	27.78	19.66	4.44	4.42	4.59	4.40
1709626488	27.77	19.64	4.44	4.42	4.59	4.40
1709626489	27.88	19.64	4.44	4.42	4.59	4.40
1709626490	27.95	19.66	4.44	4.42	4.59	4.40
1709626491	27.91	19.65	4.44	4.42	4.59	4.40
1709626492	27.79	19.65	4.44	4.42	4.59	4.40
1709626493	27.84	19.66	4.44	4.42	4.59	4.40
1709626494	27.85	19.66	4.44	4.42	4.59	4.40
1709626495	27.81	19.65	4.44	4.42	4.59	4.40
1709626496	27.82	19.65	4.44	4.42	4.59	4.40
1709626497	27.89	19.65	4.44	4.42	4.59	4.40
1709626498	27.80	19.65	4.44	4.42	4.59	4.40
1709626499	27.79	19.66	4.44	4.42	4.59	4.40
1709626500	27.85	19.66	4.44	4.42	4.59	4.40
1709626501	27.77	19.64	4.44	4.42	4.59	4.40
1709626502	27.83	19.64	4.44	4.42	4.59	4.40
1709626503	27.78	19.64	4.44	4.42	4.59	4.40
1709626504	27.86	19.65	4.44	4.42	4.59	4.40
1709626505	27.81	19.64	4.44	4.42	4.59	4.40
1709626506	27.75	19.65	4.44	4.42	4.59	4.40
1709626507	27.80	19.64	4.44	4.42	4.59	4.40
1709626508	27.81	19.65	4.44	4.42	4.59	4.40
1709626509	27.86	19.66	4.44	4.42	4.59	4.40
1709626510	27.76	19.65	4.44	4.42	4.59	4.40
1709626511	27.91	19.66	4.44	4.42	4.59	4.40
1709626512	27.77	19.65	4.44	4.42	4.59	4.40
1709626513	27.75	19.65	4.44	4.42	4.59	4.40
1709626514	27.81	19.65	4.44	4.42	4.59	4.40
1709626515	27.77	19.66	4.44	4.42	4.59	4.40
1709626516	27.84	19.64	4.44	4.42	4.59	4.40
1709626517	27.73	19.65	4.44	4.42	4.59	4.40
1709626518	27.70	19.64	4.44	4.42	4.59	4.40
1709626519	27.69	19.65	4.44	4.42	4.59	4.40
1709626520	27.86	19.65	4.44	4.42	4.59	4.40
1709626521	27.80	19.63	4.44	4.42	4.59	4.40
1709626522	27.78	19.64	4.44	4.42	4.59	4.40
1709626523	27.78	19.66	4.44	4.42	4.59	4.40
1709626524	27.78	19.63	4.44	4.42	4.59	4.40
1709626525	27.69	19.64	4.44	4.42	4.59	4.40
1709626526	27.75	19.66	4.44	4.42	4.59	4.40
1709626527	27.96	19.64	4.44	4.42	4.59	4.40
1709626528	27.74	19.66	4.44	4.42	4.59	4.40
1709626529	27.76	19.66	4.44	4.42	4.59	4.40
1709626530	27.82	19.67	4.44	4.42	4.59	4.40
1709626531	27.88	19.64	4.44	4.42	4.59	4.40
1709626532	27.82	19.65	4.44	4.42	4.59	4.40
1709626533	27.86	19.65	4.44	4.42	4.59	4.40
1709626534	27.80	19.65	4.44	4.42	4.59	4.40
1709626535	27.77	19.66	4.44	4.42	4.59	4.40
1709626536	27.71	19.66	4.44	4.42	4.59	4.40
1709626537	27.78	19.64	4.44	4.42	4.59	4.40
1709626538	27.85	19.65	4.44	4.42	4.59	4.40
1709626539	27.75	19.65	4.44	4.42	4.59	4.40
1709626540	27.75	19.65	4.44	4.42	4.59	4.40
1709626541	27.77	19.65	4.44	4.42	4.59	4.40
1709626542	27.72	19.64	4.44	4.42	4.59	4.40
1709626543	27.81	19.65	4.44	4.42	4.59	4.40
1709626544	27.86	19.66	4.44	4.42	4.59	4.40
1709626545	27.81	19.65	4.44	4.42	4.59	4.40
