TIMESTAMP	HEAD He3	HEAD He4	PUMP He3	SWITCH He3	PUMP He4	SWITCH He4	Cernox	OUT1 [PHe3]	OUT2 [PHe4]	OUT3 [SHe3]	OUT4 [SHe4]
1717175094	289.501	290.290	290.601	279.881	290.475	290.422	295.967	0	0	0	0
1717175095	288.280	290.290	290.601	278.611	290.475	290.422	295.898	0	0	0	0
1717175096	294.229	290.290	290.602	280.794	290.475	290.423	295.918	0	0	0	0
1717175097	294.206	290.290	290.602	280.675	290.475	290.423	295.892	0	0	0	0
1717175098	288.679	290.290	290.602	281.925	290.475	290.423	295.857	0	0	0	0
1717175099	290.144	290.290	290.602	281.944	290.475	290.424	295.884	0	0	0	0
1717175100	289.145	290.291	290.603	282.202	290.475	290.424	295.915	0	0	0	0
1717175101	288.513	290.291	290.603	279.841	290.476	290.424	295.922	0	0	0	0
1717175102	290.588	290.292	290.603	279.762	290.476	290.425	295.936	0	0	0	0
1717175103	294.095	290.292	290.603	279.762	290.477	290.425	295.902	0	0	0	0
1717175104	292.386	290.292	290.604	278.690	290.477	290.425	295.857	0	0	0	0
1717175105	287.758	290.293	290.604	281.825	290.477	290.425	295.880	0	0	0	0
1717175106	288.579	290.293	290.604	280.794	290.477	290.426	295.807	0	0	0	0
1717175107	289.156	290.293	290.604	276.905	290.477	290.426	296.024	0	0	0	0
1717175108	291.543	290.293	290.605	280.020	290.477	290.426	295.940	0	0	0	0
1717175109	296.493	290.294	290.605	283.294	290.477	290.427	295.895	0	0	0	0
1717175110	297.314	290.293	290.605	280.218	290.477	290.427	295.924	0	0	0	0
1717175111	296.027	290.293	290.606	279.643	290.478	290.427	295.813	0	0	0	0
1717175112	298.357	290.294	290.606	280.714	290.478	290.427	296.005	0	0	0	0
1717175113	295.117	290.294	290.606	279.802	290.478	290.427	295.924	0	0	0	0
1717175114	292.808	290.294	290.606	281.587	290.478	290.427	295.912	0	0	0	0
1717175115	291.077	290.294	290.606	280.575	290.478	290.427	295.861	0	0	0	0
1717175116	292.075	290.294	290.607	282.659	290.478	290.428	295.981	0	0	0	0
1717175117	294.895	290.294	290.607	283.571	290.478	290.428	295.940	0	0	0	0
1717175118	293.984	290.295	290.607	279.405	290.478	290.428	295.830	0	0	0	0
1717175119	288.324	290.295	290.607	282.321	290.478	290.428	295.956	0	0	0	0
1717175120	289.944	290.295	290.607	280.992	290.478	290.428	295.911	0	0	0	0
1717175121	292.630	290.295	290.607	280.873	290.479	290.429	296.013	0	0	0	0
1717175122	288.779	290.295	290.608	278.968	290.479	290.429	295.880	0	0	0	0
1717175123	296.404	290.295	290.608	279.048	290.479	290.429	295.932	0	0	0	0
