TIMESTAMP	HEAD He3	HEAD He4	PUMP He3	SWITCH He3	PUMP He4	SWITCH He4	Cernox	OUT1 [PHe3]	OUT2 [PHe4]	OUT3 [SHe3]	OUT4 [SHe4]
1717429432	293.008	288.003	288.271	284.564	288.208	288.100	293.683	0	0	0	0
1717429433	293.652	288.003	288.271	282.063	288.208	288.100	293.847	0	0	0	0
1717429434	292.253	288.003	288.271	282.183	288.208	288.100	293.774	0	0	0	0
1717429435	290.278	288.003	288.271	284.484	288.208	288.100	293.765	0	0	0	0
1717429436	293.518	288.002	288.270	290.011	288.207	288.100	293.679	0	0	0	0
1717429437	293.074	288.002	288.270	285.537	288.207	288.100	293.678	0	0	0	0
1717429438	290.677	288.002	288.270	285.246	288.207	288.100	293.568	0	0	0	0
1717429439	286.249	288.002	288.270	285.649	288.207	288.100	293.726	0	0	0	0
1717429440	287.414	288.002	288.270	284.881	288.207	288.100	293.662	0	0	0	0
1717429441	290.766	288.002	288.270	284.286	288.207	288.100	293.659	0	0	0	0
1717429442	288.013	288.002	288.270	287.058	288.207	288.100	293.613	0	0	0	0
1717429443	293.097	288.001	288.270	285.582	288.207	288.100	293.724	0	0	0	0
1717429444	297.625	288.001	288.270	285.470	288.206	288.100	293.676	0	0	0	0
1717429445	295.427	288.001	288.270	283.095	288.206	288.100	293.773	0	0	0	0
1717429446	291.676	288.001	288.269	285.582	288.206	288.100	293.630	0	0	0	0
1717429447	293.762	288.001	288.269	287.617	288.206	288.100	293.715	0	0	0	0
1717429448	290.366	288.001	288.269	286.790	288.206	288.100	293.756	0	0	0	0
1717429449	292.386	288.000	288.269	282.163	288.206	288.100	293.674	0	0	0	0
1717429450	292.586	288.000	288.269	282.143	288.205	288.100	293.732	0	0	0	0
1717429451	288.935	288.000	288.269	282.659	288.205	288.099	293.674	0	0	0	0
1717429452	287.569	288.000	288.269	286.969	288.205	288.100	293.762	0	0	0	0
1717429453	290.877	288.000	288.269	285.626	288.205	288.100	293.626	0	0	0	0
1717429454	290.544	288.000	288.269	285.470	288.205	288.100	293.687	0	0	0	0
1717429455	294.517	287.999	288.269	285.626	288.205	288.100	293.717	0	0	0	0
1717429456	294.029	287.999	288.268	285.582	288.204	288.100	293.607	0	0	0	0
1717429457	293.341	287.999	288.268	284.683	288.204	288.100	293.688	0	0	0	0
1717429458	293.363	287.998	288.268	281.369	288.204	288.100	293.638	0	0	0	0
1717429459	292.320	287.998	288.268	285.246	288.204	288.100	293.797	0	0	0	0
1717429460	295.050	287.998	288.268	283.889	288.203	288.099	293.689	0	0	0	0
1717429461	292.209	287.997	288.268	283.492	288.203	288.099	293.715	0	0	0	0
1717429462	294.162	287.997	288.268	286.208	288.203	288.099	293.539	0	0	0	0
1717429463	298.002	287.997	288.268	284.087	288.203	288.099	293.806	0	0	0	0
