TIMESTAMP	HEAD He3	HEAD He4	PUMP He3	SWITCH He3	PUMP He4	SWITCH He4	OUT1 [PHe3]	OUT2 [PHe4]	OUT3 [SHe3]	OUT4 [SHe4]
1709725254	16.51	11.43	4.43	4.43	4.44	4.40	0	0	1	0
1709725255	16.50	11.43	4.43	4.43	4.44	4.40	0	0	1	0
1709725256	16.50	11.43	4.43	4.43	4.44	4.40	0	0	1	0
1709725257	16.50	11.43	4.43	4.43	4.44	4.40	0	0	1	0
1709725258	16.52	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709725259	16.48	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709725260	16.48	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709725261	16.54	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709725262	16.55	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709725263	16.53	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709725264	16.52	11.43	4.43	4.43	4.44	4.40	0	0	0	1
1709725265	16.50	11.43	4.43	4.43	4.44	4.40	0	0	0	1
1709725266	16.52	11.43	4.43	4.43	4.44	4.40	0	0	0	1
1709725267	16.51	11.43	4.43	4.43	4.44	4.40	0	0	0	1
1709725268	16.54	11.44	4.43	4.43	4.44	4.40	0	0	0	1
1709725269	16.51	11.43	4.43	4.43	4.44	4.40	0	0	0	1
1709725270	16.50	11.43	4.43	4.43	4.44	4.40	0	0	0	1
1709725271	16.49	11.43	4.43	4.43	4.44	4.40	0	0	0	1
1709725272	16.55	11.43	4.43	4.43	4.44	4.40	0	0	0	1
1709725273	16.52	11.43	4.43	4.43	4.44	4.40	0	0	0	1
1709725274	16.52	11.43	4.43	4.43	4.44	4.40	0	0	0	1
1709725275	16.52	11.43	4.43	4.43	4.44	4.40	0	0	0	1
1709725276	16.57	11.43	4.43	4.43	4.44	4.40	0	0	0	1
1709725277	16.55	11.43	4.43	4.43	4.44	4.40	0	0	0	1
1709725278	16.57	11.43	4.43	4.43	4.44	4.40	0	0	0	1
1709725279	16.54	11.43	4.43	4.43	4.44	4.40	0	0	0	1
1709725280	16.49	11.42	4.43	4.43	4.44	4.40	0	0	0	1
1709725281	16.52	11.43	4.43	4.43	4.44	4.40	0	0	0	1
1709725282	16.54	11.43	4.43	4.43	4.44	4.40	0	0	0	1
1709725283	16.53	11.43	4.43	4.43	4.44	4.41	0	0	0	1
1709725284	16.52	11.43	4.43	4.43	4.44	4.41	0	0	0	1
1709725285	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	1
1709725286	16.54	11.43	4.43	4.43	4.44	4.41	0	0	0	1
1709725287	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	1
1709725288	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	1
1709725289	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	1
1709725290	16.47	11.43	4.43	4.43	4.44	4.41	0	0	0	1
1709725291	16.50	11.43	4.43	4.43	4.44	4.41	0	0	0	1
1709725292	16.51	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709725293	16.52	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709725294	16.52	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709725295	16.56	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709725296	16.49	11.43	4.43	4.43	4.44	4.40	0	0	1	0
1709725297	16.50	11.43	4.43	4.43	4.44	4.40	0	0	1	0
1709725298	16.50	11.44	4.43	4.43	4.44	4.40	0	0	1	0
1709725299	16.51	11.43	4.43	4.43	4.44	4.41	0	0	1	0
1709725300	16.51	11.43	4.43	4.43	4.44	4.41	0	0	1	0
1709725301	16.49	11.43	4.43	4.43	4.44	4.41	0	0	1	0
1709725302	16.49	11.43	4.43	4.43	4.44	4.41	0	0	1	0
1709725303	16.52	11.43	4.43	4.43	4.44	4.41	0	0	1	0
1709725304	16.49	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709725305	16.56	11.43	4.43	4.43	4.44	4.41	5	0	1	0
1709725306	16.55	11.43	4.43	4.43	4.44	4.41	5	0	1	0
1709725307	16.53	11.43	4.43	4.43	4.44	4.41	5	0	1	0
1709725308	16.55	11.44	4.43	4.43	4.44	4.41	5	0	1	0
1709725309	16.51	11.43	4.43	4.43	4.44	4.41	5	0	1	0
1709725310	16.50	11.43	4.43	4.43	4.44	4.41	5	0	1	0
1709725311	16.52	11.43	4.43	4.43	4.44	4.41	5	0	1	0
1709725312	16.54	11.43	4.43	4.43	4.44	4.41	5	0	1	0
1709725313	16.55	11.43	4.43	4.43	4.44	4.41	5	0	1	0
1709725314	16.57	11.43	4.43	4.43	4.44	4.41	5	0	1	0
1709725315	16.55	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709725316	16.54	11.43	4.43	4.43	4.44	4.41	0	0	1	0
1709725317	16.50	11.43	4.43	4.43	4.44	4.41	0	0	1	0
1709725318	16.49	11.44	4.43	4.43	4.44	4.41	0	0	1	0
1709725319	16.47	11.43	4.43	4.43	4.44	4.41	0	0	1	0
1709725320	16.48	11.43	4.43	4.43	4.44	4.41	0	0	1	0
1709725321	16.52	11.43	4.43	4.43	4.44	4.41	0	0	1	0
1709725322	16.55	11.43	4.43	4.43	4.44	4.41	0	0	1	0
1709725323	16.52	11.43	4.43	4.43	4.44	4.41	0	0	1	0
1709725324	16.51	11.43	4.43	4.43	4.44	4.41	0	0	1	0
1709725325	16.55	11.43	4.43	4.43	4.44	4.41	0	0	1	0
1709725326	16.53	11.43	4.43	4.43	4.44	4.41	0	0	1	0
1709725327	16.53	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709725328	16.54	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725329	16.51	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725330	16.46	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725331	16.52	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725332	16.54	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725333	16.53	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725334	16.52	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725335	16.52	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725336	16.52	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725337	16.50	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725338	16.55	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725339	16.53	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725340	16.55	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725341	16.51	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725342	16.49	11.44	4.43	4.43	4.44	4.41	0	0	1	1
1709725343	16.48	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725344	16.50	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725345	16.52	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725346	16.50	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725347	16.50	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725348	16.51	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725349	16.52	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725350	16.49	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725351	16.49	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725352	16.56	11.44	4.43	4.43	4.44	4.41	0	0	1	1
1709725353	16.54	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725354	16.53	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725355	16.58	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725356	16.53	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725357	16.47	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725358	16.52	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725359	16.52	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725360	16.48	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725361	16.54	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725362	16.55	11.44	4.43	4.43	4.44	4.41	0	0	1	1
1709725363	16.55	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725364	16.53	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725365	16.53	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725366	16.51	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725367	16.48	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725368	16.50	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725369	16.51	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725370	16.52	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725371	16.50	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725372	16.53	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725373	16.49	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725374	16.51	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725375	16.48	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725376	16.53	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725377	16.53	11.42	4.43	4.43	4.44	4.41	0	0	1	1
1709725378	16.49	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725379	16.53	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725380	16.49	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725381	16.49	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725382	16.49	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725383	16.51	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725384	16.55	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725385	16.56	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725386	16.56	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725387	16.50	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725388	16.52	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725389	16.51	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725390	16.52	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725391	16.52	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725392	16.54	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725393	16.51	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725394	16.50	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725395	16.50	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725396	16.52	11.43	4.43	4.43	4.44	4.41	0	0	1	1
1709725397	16.49	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709725398	16.47	11.43	4.43	4.43	4.44	4.41	0	0	0	1
1709725399	16.52	11.43	4.43	4.43	4.44	4.41	0	0	0	1
1709725400	16.52	11.43	4.43	4.43	4.44	4.41	0	0	0	1
1709725401	16.50	11.43	4.43	4.43	4.44	4.41	0	0	0	1
1709725402	16.56	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709725403	16.49	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725404	16.50	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725405	16.53	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725406	16.55	11.42	4.43	4.43	4.44	4.41	0	0	0	0
1709725407	16.51	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709725408	16.47	11.43	4.43	4.43	4.44	4.41	5	0	0	0
1709725409	16.48	11.43	4.43	4.43	4.44	4.41	5	0	0	0
1709725410	16.50	11.43	4.43	4.43	4.44	4.41	5	0	0	0
1709725411	16.51	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709725412	16.49	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725413	16.48	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725414	16.52	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725415	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725416	16.54	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725417	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725418	16.55	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725419	16.54	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725420	16.50	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725421	16.52	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725422	16.52	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725423	16.52	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725424	16.50	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725425	16.53	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725426	16.55	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725427	16.50	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725428	16.55	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725429	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725430	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725431	16.49	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725432	16.56	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725433	16.52	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725434	16.49	11.42	4.43	4.43	4.44	4.41	0	0	0	0
1709725435	16.48	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725436	16.52	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725437	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725438	16.57	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725439	16.53	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725440	16.49	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725441	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725442	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725443	16.51	11.44	4.43	4.43	4.44	4.41	0	0	0	0
1709725444	16.49	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725445	16.48	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725446	16.54	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725447	16.53	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725448	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725449	16.50	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725450	16.57	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725451	16.48	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725452	16.48	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725453	16.53	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725454	16.56	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725455	16.53	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725456	16.49	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725457	16.49	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725458	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725459	16.53	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725460	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725461	16.47	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725462	16.46	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725463	16.50	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725464	16.51	11.42	4.43	4.43	4.44	4.41	0	0	0	0
1709725465	16.50	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725466	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725467	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725468	16.50	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725469	16.57	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725470	16.58	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725471	16.54	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725472	16.54	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725473	16.50	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725474	16.49	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725475	16.48	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725476	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725477	16.53	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725478	16.52	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725479	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725480	16.52	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725481	16.50	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725482	16.46	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725483	16.47	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725484	16.50	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725485	16.48	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725486	16.50	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725487	16.55	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725488	16.52	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725489	16.49	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725490	16.50	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725491	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725492	16.52	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725493	16.53	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725494	16.54	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725495	16.53	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725496	16.53	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725497	16.54	11.42	4.43	4.43	4.44	4.41	0	0	0	0
1709725498	16.49	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725499	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725500	16.54	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725501	16.52	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725502	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725503	16.53	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725504	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725505	16.50	11.44	4.43	4.43	4.44	4.41	0	0	0	0
1709725506	16.54	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725507	16.52	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725508	16.50	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725509	16.52	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725510	16.56	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725511	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725512	16.52	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725513	16.50	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725514	16.48	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725515	16.52	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725516	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725517	16.55	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725518	16.53	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725519	16.50	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725520	16.55	11.42	4.43	4.43	4.44	4.41	0	0	0	0
1709725521	16.51	11.44	4.43	4.43	4.44	4.41	0	0	0	0
1709725522	16.48	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725523	16.53	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725524	16.52	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725525	16.49	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725526	16.50	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725527	16.53	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725528	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725529	16.52	11.44	4.43	4.43	4.44	4.41	0	0	0	0
1709725530	16.55	11.44	4.43	4.43	4.44	4.41	0	0	0	0
1709725531	16.51	11.42	4.43	4.43	4.44	4.41	0	0	0	0
1709725532	16.52	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725533	16.53	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725534	16.52	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725535	16.52	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725536	16.52	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725537	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725538	16.53	11.43	4.43	4.43	4.44	4.41	0	0	0	0
