TIMESTAMP	HEAD He3	HEAD He4	PUMP He3	SWITCH He3	PUMP He4	SWITCH He4	Cernox	OUT1 [PHe3]	OUT2 [PHe4]	OUT3 [SHe3]	OUT4 [SHe4]
1717433693	291.232	269.801	268.532	288.825	274.694	269.776	291.992	0	0	0	0
1717433694	293.363	269.793	268.523	283.571	274.689	269.768	292.080	0	0	0	0
1717433695	291.498	269.786	268.515	284.127	274.683	269.760	291.958	0	0	0	0
1717433696	294.650	269.779	268.507	287.953	274.677	269.752	291.965	0	0	0	0
1717433697	297.137	269.771	268.500	287.685	274.672	269.745	291.949	0	0	0	0
1717433698	292.031	269.765	268.493	285.917	274.667	269.738	291.926	0	0	0	0
1717433699	291.365	269.758	268.486	285.850	274.662	269.731	291.999	0	0	0	0
1717433700	292.142	269.751	268.478	290.481	274.657	269.724	291.933	0	0	0	0
1717433701	292.630	269.745	268.472	285.738	274.653	269.717	291.980	0	0	0	0
1717433702	293.541	269.738	268.465	284.762	274.648	269.710	292.042	0	0	0	0
1717433703	290.344	269.732	268.458	285.268	274.643	269.703	292.126	0	0	0	0
1717433704	290.455	269.725	268.451	286.521	274.638	269.697	291.990	0	0	0	0
1717433705	285.361	269.718	268.444	284.802	274.634	269.690	291.876	0	0	0	0
1717433706	289.501	269.712	268.438	288.132	274.629	269.684	292.099	0	0	0	0
1717433707	290.788	269.706	268.431	287.103	274.624	269.677	291.976	0	0	0	0
1717433708	295.760	269.699	268.424	285.537	274.620	269.671	292.041	0	0	0	0
1717433709	292.453	269.693	268.418	287.975	274.615	269.664	292.030	0	0	0	0
1717433710	288.047	269.687	268.411	290.593	274.610	269.658	291.991	0	0	0	0
1717433711	290.122	269.680	268.404	287.349	274.605	269.651	292.028	0	0	0	0
1717433712	290.078	269.673	268.398	285.984	274.600	269.644	292.034	0	0	0	0
1717433713	289.445	269.667	268.391	285.962	274.595	269.638	292.117	0	0	0	0
1717433714	291.831	269.661	268.384	287.327	274.591	269.631	292.020	0	0	0	0
1717433715	289.501	269.655	268.378	285.224	274.586	269.625	292.001	0	0	0	0
1717433716	287.447	269.648	268.371	285.268	274.581	269.618	292.004	0	0	0	0
1717433717	287.037	269.641	268.364	287.327	274.576	269.611	291.891	0	0	0	0
1717433718	294.695	269.635	268.358	287.752	274.572	269.605	291.943	0	0	0	0
1717433719	294.784	269.628	268.351	286.969	274.567	269.598	291.880	0	0	0	0
1717433720	292.653	269.622	268.344	286.969	274.562	269.592	292.019	0	0	0	0
1717433721	292.808	269.616	268.338	287.685	274.557	269.585	291.957	0	0	0	0
1717433722	290.699	269.610	268.331	286.924	274.552	269.579	292.038	0	0	0	0
1717433723	291.188	269.603	268.324	289.497	274.547	269.572	291.963	0	0	0	0
1717433724	294.362	269.597	268.318	288.602	274.543	269.566	291.975	0	0	0	0
1717433725	294.717	269.590	268.311	287.103	274.538	269.559	292.014	0	0	0	0
1717433726	291.521	269.584	268.304	284.841	274.533	269.553	291.875	0	0	0	0
1717433727	294.606	269.578	268.298	288.333	274.529	269.547	292.064	0	0	0	0
1717433728	295.916	269.571	268.291	284.167	274.524	269.540	291.951	0	0	0	0
1717433729	298.579	269.565	268.284	285.582	274.519	269.533	291.980	0	0	0	0
1717433730	295.893	269.559	268.278	286.924	274.514	269.527	291.937	0	0	0	0
1717433731	295.094	269.552	268.271	287.550	274.510	269.520	291.944	0	0	0	0
1717433732	292.275	269.546	268.264	286.119	274.505	269.513	291.924	0	0	0	0
1717433733	293.385	269.539	268.258	284.524	274.500	269.507	292.014	0	0	0	0
1717433734	287.924	269.533	268.251	286.186	274.496	269.501	291.988	0	0	0	0
1717433735	296.115	269.527	268.244	285.917	274.491	269.494	292.051	0	0	0	0
1717433736	287.270	269.521	268.238	284.643	274.486	269.488	292.002	0	0	0	0
1717433737	289.234	269.514	268.231	284.841	274.482	269.482	291.941	0	0	0	0
1717433738	293.740	269.508	268.225	285.313	274.477	269.475	291.864	0	0	0	0
1717433739	293.652	269.502	268.218	286.208	274.472	269.469	291.995	0	0	0	0
1717433740	290.588	269.496	268.212	286.387	274.468	269.462	292.058	0	0	0	0
1717433741	290.655	269.489	268.205	283.333	274.463	269.456	291.929	0	0	0	0
1717433742	290.255	269.483	268.198	285.761	274.458	269.449	291.974	0	0	0	0
1717433743	284.839	269.476	268.192	285.380	274.453	269.443	292.067	0	0	0	0
1717433744	288.257	269.470	268.185	286.566	274.449	269.436	292.008	0	0	0	0
1717433745	292.231	269.464	268.178	286.208	274.444	269.430	291.944	0	0	0	0
1717433746	292.497	269.457	268.172	288.490	274.439	269.423	291.979	0	0	0	0
1717433747	292.075	269.451	268.165	286.544	274.435	269.417	291.959	0	0	0	0
1717433748	290.633	269.444	268.159	286.566	274.430	269.410	292.018	0	0	0	0
1717433749	291.476	269.438	268.152	286.007	274.425	269.404	292.047	0	0	0	0
1717433750	289.012	269.432	268.145	287.774	274.420	269.397	291.900	0	0	0	0
1717433751	292.519	269.425	268.138	288.691	274.415	269.390	291.890	0	0	0	0
1717433752	289.711	269.419	268.132	287.550	274.411	269.384	291.926	0	0	0	0
1717433753	296.093	269.412	268.125	285.224	274.406	269.377	292.043	0	0	0	0
1717433754	295.583	269.406	268.119	290.011	274.401	269.371	291.939	0	0	0	0
1717433755	294.695	269.400	268.112	286.834	274.396	269.364	291.843	0	0	0	0
1717433756	291.099	269.393	268.105	285.694	274.392	269.358	291.918	0	0	0	0
1717433757	293.563	269.387	268.099	284.683	274.387	269.351	291.904	0	0	0	0
1717433758	289.989	269.381	268.092	288.177	274.382	269.345	291.890	0	0	0	0
1717433759	290.633	269.375	268.085	285.492	274.377	269.338	291.931	0	0	0	0
1717433760	291.853	269.368	268.079	287.819	274.373	269.332	291.891	0	0	0	0
1717433761	290.366	269.362	268.072	285.425	274.368	269.326	291.991	0	0	0	0
1717433762	287.780	269.355	268.065	289.340	274.363	269.319	291.931	0	0	0	0
1717433763	287.026	269.349	268.059	287.617	274.359	269.312	292.051	0	0	0	0
1717433764	293.652	269.342	268.052	289.273	274.354	269.306	291.935	0	0	0	0
1717433765	292.297	269.336	268.045	289.362	274.349	269.299	291.972	0	0	0	0
1717433766	292.608	269.329	268.039	287.752	274.345	269.292	292.041	0	0	0	0
1717433767	288.257	269.323	268.032	286.409	274.340	269.286	291.928	0	0	0	0
1717433768	293.119	269.316	268.026	285.537	274.335	269.279	291.800	0	0	0	0
1717433769	295.205	269.310	268.019	285.201	274.330	269.273	292.002	0	0	0	0
1717433770	288.313	269.303	268.012	285.157	274.325	269.266	291.918	0	0	0	0
1717433771	293.363	269.297	268.006	288.736	274.320	269.260	291.988	0	0	0	0
1717433772	293.918	269.291	267.999	285.940	274.316	269.253	291.950	0	0	0	0
1717433773	293.740	269.284	267.992	284.325	274.311	269.246	291.829	0	0	0	0
1717433774	291.632	269.278	267.986	287.416	274.306	269.240	291.786	0	0	0	0
1717433775	291.565	269.271	267.979	287.103	274.302	269.233	291.953	0	0	0	0
1717433776	289.301	269.265	267.972	287.237	274.297	269.227	291.893	0	0	0	0
1717433777	294.073	269.258	267.966	285.850	274.292	269.221	291.840	0	0	0	0
1717433778	292.675	269.252	267.959	285.425	274.288	269.214	291.867	0	0	0	0
1717433779	293.319	269.246	267.952	283.532	274.283	269.207	291.876	0	0	0	0
1717433780	293.496	269.240	267.945	287.506	274.278	269.200	292.006	0	0	0	0
1717433781	291.632	269.233	267.939	287.886	274.273	269.194	291.962	0	0	0	0
1717433782	292.741	269.227	267.932	285.761	274.268	269.188	291.888	0	0	0	0
1717433783	291.654	269.220	267.925	286.409	274.263	269.181	291.923	0	0	0	0
1717433784	292.253	269.214	267.919	287.103	274.258	269.175	291.936	0	0	0	0
1717433785	288.635	269.208	267.912	287.550	274.254	269.168	292.029	0	0	0	0
1717433786	289.489	269.201	267.905	284.762	274.249	269.162	291.964	0	0	0	0
1717433787	291.521	269.195	267.899	287.349	274.244	269.155	291.895	0	0	0	0
1717433788	293.185	269.188	267.892	285.626	274.239	269.148	291.952	0	0	0	0
1717433789	296.981	269.182	267.885	284.325	274.235	269.142	291.915	0	0	0	0
1717433790	291.210	269.175	267.879	286.723	274.229	269.135	291.987	0	0	0	0
1717433791	293.518	269.169	267.872	287.483	274.225	269.128	291.947	0	0	0	0
1717433792	294.273	269.162	267.865	286.566	274.220	269.122	291.938	0	0	0	0
1717433793	291.876	269.156	267.858	284.881	274.215	269.115	291.907	0	0	0	0
1717433794	297.558	269.150	267.852	288.042	274.210	269.109	291.954	0	0	0	0
1717433795	297.847	269.143	267.845	286.588	274.206	269.102	292.084	0	0	0	0
1717433796	291.299	269.136	267.839	283.651	274.201	269.096	292.032	0	0	0	0
1717433797	287.658	269.130	267.832	288.445	274.196	269.089	291.901	0	0	0	0
1717433798	289.390	269.124	267.825	289.251	274.191	269.083	291.990	0	0	0	0
1717433799	288.546	269.117	267.818	286.790	274.187	269.076	291.951	0	0	0	0
1717433800	289.467	269.111	267.812	284.048	274.182	269.070	291.943	0	0	0	0
1717433801	292.519	269.105	267.805	288.042	274.177	269.063	291.876	0	0	0	0
1717433802	290.588	269.098	267.798	287.796	274.172	269.057	291.944	0	0	0	0
1717433803	288.901	269.092	267.792	285.694	274.168	269.050	292.005	0	0	0	0
1717433804	291.521	269.086	267.786	288.154	274.163	269.043	291.976	0	0	0	0
1717433805	293.452	269.079	267.779	286.924	274.158	269.037	291.941	0	0	0	0
1717433806	290.522	269.073	267.772	288.423	274.153	269.031	292.054	0	0	0	0
1717433807	296.249	269.066	267.766	287.461	274.149	269.024	291.791	0	0	0	0
1717433808	297.758	269.060	267.759	285.358	274.144	269.017	291.918	0	0	0	0
1717433809	293.829	269.053	267.752	285.157	274.139	269.011	291.857	0	0	0	0
1717433810	291.165	269.047	267.746	285.380	274.134	269.004	291.880	0	0	0	0
1717433811	290.943	269.041	267.739	291.085	274.129	268.998	291.907	0	0	0	0
1717433812	295.361	269.035	267.732	287.573	274.125	268.992	291.812	0	0	0	0
1717433813	288.701	269.028	267.726	285.380	274.120	268.985	291.866	0	0	0	0
1717433814	294.562	269.022	267.719	288.714	274.115	268.979	291.910	0	0	0	0
1717433815	293.252	269.015	267.713	289.206	274.110	268.972	291.984	0	0	0	0
1717433816	291.321	269.009	267.706	287.975	274.106	268.966	291.956	0	0	0	0
1717433817	288.346	269.003	267.700	285.246	274.101	268.959	292.010	0	0	0	0
1717433818	292.542	268.996	267.693	286.834	274.096	268.952	291.853	0	0	0	0
1717433819	291.387	268.990	267.686	285.179	274.092	268.946	291.967	0	0	0	0
1717433820	288.868	268.983	267.680	281.627	274.087	268.940	291.978	0	0	0	0
1717433821	289.134	268.977	267.673	286.767	274.082	268.933	291.875	0	0	0	0
1717433822	289.900	268.971	267.666	285.582	274.078	268.927	291.825	0	0	0	0
1717433823	288.790	268.964	267.659	285.492	274.073	268.920	291.877	0	0	0	0
1717433824	291.188	268.958	267.653	285.134	274.068	268.914	291.849	0	0	0	0
1717433825	291.099	268.951	267.646	285.984	274.063	268.907	291.872	0	0	0	0
1717433826	287.791	268.945	267.640	282.698	274.058	268.900	291.835	0	0	0	0
1717433827	292.475	268.939	267.633	284.881	274.054	268.894	291.960	0	0	0	0
1717433828	293.740	268.933	267.626	286.991	274.049	268.887	291.731	0	0	0	0
1717433829	290.832	268.926	267.619	283.452	274.044	268.881	291.807	0	0	0	0
1717433830	291.565	268.920	267.612	283.452	274.039	268.874	291.904	0	0	0	0
1717433831	296.115	268.913	267.606	286.275	274.034	268.868	291.930	0	0	0	0
1717433832	295.205	268.907	267.599	285.000	274.029	268.861	291.946	0	0	0	0
1717433833	289.501	268.900	267.592	282.401	274.024	268.854	291.944	0	0	0	0
1717433834	287.125	268.894	267.586	284.246	274.020	268.847	291.873	0	0	0	0
1717433835	300.000	268.887	267.576	287.215	274.013	268.838	291.878	0	0	0	0
1717433836	297.669	268.881	267.572	287.349	274.010	268.835	291.824	0	0	0	0
1717433837	289.279	268.874	267.565	285.403	274.006	268.828	291.910	0	0	0	0
1717433838	290.255	268.867	267.559	288.825	274.001	268.821	291.884	0	0	0	0
1717433839	295.161	268.861	267.552	286.700	273.996	268.815	291.886	0	0	0	0
1717433840	291.787	268.855	267.546	287.013	273.991	268.808	291.890	0	0	0	0
1717433841	293.785	268.848	267.539	286.521	273.986	268.802	292.000	0	0	0	0
1717433842	296.471	268.842	267.532	283.056	273.982	268.795	291.804	0	0	0	0
1717433843	293.629	268.835	267.526	284.405	273.977	268.789	291.925	0	0	0	0
1717433844	292.608	268.829	267.519	287.617	273.972	268.782	291.811	0	0	0	0
1717433845	295.361	268.822	267.512	287.685	273.967	268.776	291.872	0	0	0	0
1717433846	291.920	268.816	267.506	286.208	273.962	268.769	292.034	0	0	0	0
1717433847	288.047	268.810	267.500	290.034	273.957	268.763	291.811	0	0	0	0
1717433848	291.920	268.803	267.493	289.295	273.953	268.756	291.953	0	0	0	0
1717433849	297.936	268.797	267.486	289.966	273.948	268.750	291.779	0	0	0	0
1717433850	294.007	268.791	267.479	286.096	273.943	268.743	291.881	0	0	0	0
1717433851	293.474	268.784	267.473	291.219	273.938	268.736	291.934	0	0	0	0
1717433852	295.250	268.778	267.466	287.461	273.934	268.730	291.887	0	0	0	0
1717433853	295.427	268.771	267.459	290.369	273.929	268.723	291.846	0	0	0	0
1717433854	290.943	268.765	267.452	290.213	273.924	268.717	291.892	0	0	0	0
1717433855	294.073	268.758	267.446	286.409	273.920	268.711	291.817	0	0	0	0
1717433856	291.965	268.752	267.439	284.841	273.915	268.704	291.792	0	0	0	0
1717433857	292.075	268.745	267.432	284.167	273.910	268.697	291.849	0	0	0	0
1717433858	291.787	268.739	267.426	286.521	273.905	268.691	291.855	0	0	0	0
1717433859	293.030	268.733	267.419	283.929	273.900	268.684	291.793	0	0	0	0
1717433860	289.168	268.726	267.413	284.206	273.895	268.678	291.945	0	0	0	0
1717433861	290.522	268.720	267.406	287.796	273.891	268.671	291.891	0	0	0	0
1717433862	291.809	268.714	267.399	285.671	273.886	268.664	291.786	0	0	0	0
1717433863	293.008	268.707	267.392	287.953	273.881	268.658	291.840	0	0	0	0
1717433864	291.343	268.701	267.386	286.924	273.876	268.651	291.888	0	0	0	0
1717433865	293.074	268.694	267.379	289.385	273.871	268.645	291.880	0	0	0	0
1717433866	290.610	268.688	267.373	286.119	273.866	268.638	291.814	0	0	0	0
1717433867	292.031	268.682	267.366	284.921	273.862	268.632	291.872	0	0	0	0
1717433868	293.119	268.675	267.359	286.678	273.857	268.625	291.938	0	0	0	0
1717433869	293.607	268.669	267.352	288.781	273.852	268.619	291.848	0	0	0	0
1717433870	298.269	268.662	267.346	281.329	273.847	268.612	291.857	0	0	0	0
1717433871	290.255	268.656	267.340	284.683	273.842	268.606	291.789	0	0	0	0
1717433872	296.471	268.649	267.333	285.626	273.838	268.599	291.880	0	0	0	0
1717433873	293.074	268.643	267.326	283.770	273.833	268.593	291.849	0	0	0	0
1717433874	292.342	268.637	267.320	286.633	273.828	268.586	291.702	0	0	0	0
1717433875	290.921	268.630	267.313	288.468	273.823	268.580	291.822	0	0	0	0
1717433876	292.364	268.624	267.306	287.282	273.819	268.573	291.869	0	0	0	0
1717433877	294.495	268.617	267.300	283.889	273.814	268.567	291.854	0	0	0	0
1717433878	291.010	268.611	267.293	288.042	273.809	268.560	291.909	0	0	0	0
1717433879	291.188	268.604	267.286	287.081	273.804	268.554	291.841	0	0	0	0
1717433880	288.291	268.598	267.279	287.148	273.799	268.547	291.837	0	0	0	0
1717433881	289.556	268.591	267.273	285.582	273.794	268.540	291.827	0	0	0	0
1717433882	291.521	268.585	267.266	285.850	273.789	268.534	291.857	0	0	0	0
1717433883	292.320	268.578	267.260	285.984	273.785	268.527	291.829	0	0	0	0
1717433884	289.090	268.572	267.253	286.051	273.780	268.521	291.778	0	0	0	0
1717433885	292.697	268.566	267.246	287.371	273.775	268.514	291.929	0	0	0	0
1717433886	294.673	268.560	267.240	287.573	273.771	268.508	291.923	0	0	0	0
1717433887	291.365	268.553	267.233	285.134	273.766	268.501	291.737	0	0	0	0
1717433888	289.545	268.547	267.226	287.103	273.762	268.495	291.809	0	0	0	0
1717433889	293.807	268.540	267.220	287.416	273.756	268.488	291.884	0	0	0	0
1717433890	294.095	268.534	267.213	284.087	273.752	268.481	291.772	0	0	0	0
1717433891	288.169	268.527	267.206	284.087	273.747	268.475	291.777	0	0	0	0
1717433892	294.739	268.521	267.199	289.430	273.742	268.468	291.788	0	0	0	0
1717433893	294.872	268.514	267.193	285.403	273.737	268.462	291.928	0	0	0	0
1717433894	288.069	268.508	267.186	286.029	273.732	268.455	291.838	0	0	0	0
1717433895	287.703	268.502	267.179	285.157	273.727	268.449	291.866	0	0	0	0
1717433896	291.609	268.495	267.173	286.991	273.722	268.442	291.711	0	0	0	0
1717433897	288.313	268.489	267.166	286.074	273.718	268.435	291.840	0	0	0	0
1717433898	292.653	268.482	267.159	283.175	273.713	268.429	291.773	0	0	0	0
1717433899	293.563	268.476	267.153	282.698	273.708	268.422	291.944	0	0	0	0
1717433900	291.321	268.470	267.146	283.730	273.704	268.416	291.766	0	0	0	0
1717433901	294.384	268.463	267.140	288.289	273.699	268.409	291.876	0	0	0	0
1717433902	290.433	268.457	267.133	288.020	273.694	268.403	291.809	0	0	0	0
1717433903	293.474	268.450	267.126	285.380	273.689	268.396	291.749	0	0	0	0
1717433904	290.211	268.444	267.119	286.521	273.685	268.390	291.839	0	0	0	0
1717433905	293.097	268.437	267.113	287.304	273.680	268.384	291.767	0	0	0	0
1717433906	296.471	268.431	267.106	285.291	273.675	268.377	291.898	0	0	0	0
1717433907	294.673	268.425	267.099	287.438	273.670	268.371	291.846	0	0	0	0
1717433908	292.186	268.418	267.092	287.036	273.665	268.364	291.883	0	0	0	0
1717433909	292.120	268.411	267.086	285.112	273.661	268.357	291.952	0	0	0	0
1717433910	291.276	268.405	267.079	284.802	273.656	268.351	291.835	0	0	0	0
1717433911	287.714	268.399	267.073	285.783	273.651	268.344	291.817	0	0	0	0
1717433912	288.679	268.393	267.066	289.855	273.646	268.338	291.866	0	0	0	0
1717433913	295.050	268.386	267.059	289.027	273.641	268.331	291.919	0	0	0	0
1717433914	289.290	268.379	267.052	288.870	273.636	268.325	291.900	0	0	0	0
1717433915	293.230	268.373	267.046	288.132	273.631	268.318	291.815	0	0	0	0
1717433916	293.230	268.366	267.039	286.454	273.627	268.312	291.823	0	0	0	0
1717433917	292.697	268.360	267.032	285.559	273.622	268.306	291.861	0	0	0	0
1717433918	290.455	268.354	267.026	282.897	273.617	268.299	291.771	0	0	0	0
1717433919	292.120	268.347	267.019	286.186	273.612	268.292	291.816	0	0	0	0
1717433920	289.867	268.341	267.012	286.163	273.607	268.286	291.763	0	0	0	0
1717433921	291.765	268.335	267.006	287.013	273.602	268.279	291.902	0	0	0	0
1717433922	292.275	268.328	267.000	289.407	273.597	268.273	291.911	0	0	0	0
1717433923	292.275	268.322	266.993	288.110	273.593	268.266	291.776	0	0	0	0
1717433924	288.690	268.315	266.986	286.208	273.588	268.259	291.836	0	0	0	0
1717433925	290.477	268.309	266.980	285.246	273.583	268.253	291.850	0	0	0	0
1717433926	293.807	268.303	266.973	284.960	273.578	268.246	291.828	0	0	0	0
1717433927	292.897	268.296	266.966	286.499	273.573	268.239	291.725	0	0	0	0
1717433928	291.743	268.289	266.960	284.206	273.569	268.233	291.876	0	0	0	0
1717433929	294.251	268.283	266.953	285.291	273.564	268.226	291.815	0	0	0	0
1717433930	294.229	268.276	266.946	284.722	273.559	268.220	291.697	0	0	0	0
1717433931	288.657	268.270	266.939	285.000	273.554	268.213	291.866	0	0	0	0
1717433932	290.322	268.264	266.933	285.224	273.550	268.207	291.785	0	0	0	0
1717433933	288.613	268.257	266.926	285.000	273.545	268.200	291.726	0	0	0	0
1717433934	289.223	268.251	266.919	284.484	273.540	268.194	291.697	0	0	0	0
1717433935	292.009	268.245	266.913	285.917	273.535	268.187	291.829	0	0	0	0
1717433936	295.117	268.238	266.906	289.720	273.530	268.181	291.816	0	0	0	0
1717433937	291.965	268.231	266.899	284.921	273.525	268.174	291.779	0	0	0	0
1717433938	287.447	268.225	266.893	286.365	273.520	268.168	291.836	0	0	0	0
1717433939	291.365	268.219	266.886	288.087	273.516	268.161	291.922	0	0	0	0
1717433940	292.764	268.212	266.879	284.206	273.510	268.154	291.860	0	0	0	0
1717433941	286.826	268.205	266.873	286.745	273.506	268.148	291.713	0	0	0	0
1717433942	289.789	268.199	266.866	290.817	273.501	268.142	291.847	0	0	0	0
1717433943	292.497	268.193	266.860	287.707	273.496	268.135	291.758	0	0	0	0
1717433944	292.963	268.186	266.853	284.286	273.492	268.128	291.753	0	0	0	0
1717433945	298.313	268.179	266.847	286.342	273.487	268.121	291.860	0	0	0	0
1717433946	299.046	268.173	266.836	287.774	273.480	268.112	291.909	0	0	0	0
1717433947	293.097	268.167	266.833	284.167	273.477	268.108	291.865	0	0	0	0
1717433948	293.163	268.160	266.826	285.157	273.472	268.102	291.920	0	0	0	0
1717433949	295.472	268.153	266.819	286.476	273.468	268.095	291.712	0	0	0	0
1717433950	291.365	268.147	266.813	286.566	273.463	268.088	291.719	0	0	0	0
1717433951	287.358	268.141	266.806	283.413	273.458	268.082	291.928	0	0	0	0
1717433952	291.099	268.134	266.799	288.714	273.453	268.075	291.790	0	0	0	0
1717433953	291.121	268.128	266.793	287.975	273.448	268.069	291.735	0	0	0	0
1717433954	294.451	268.121	266.786	287.327	273.443	268.062	291.788	0	0	0	0
1717433955	291.010	268.115	266.780	288.468	273.439	268.055	291.845	0	0	0	0
1717433956	288.690	268.108	266.773	288.468	273.434	268.049	291.844	0	0	0	0
