TIMESTAMP	HEAD He3	HEAD He4	PUMP He3	SWITCH He3	PUMP He4	SWITCH He4	OUT1 [PHe3]	OUT2 [PHe4]	OUT3 [SHe3]	OUT4 [SHe4]
1709775306	12.68	5.82	4.64	5.00	25.55	4.90	0	0	0	0
1709775307	12.66	5.83	4.64	5.01	25.63	4.91	0	0	0	0
1709775308	12.65	5.83	4.64	5.02	25.74	4.92	0	0	0	0
1709775309	12.67	5.84	4.65	5.04	25.82	4.93	0	0	0	0
1709775310	12.66	5.84	4.65	5.05	25.93	4.95	0	0	0	0
1709775311	12.63	5.84	4.66	5.06	26.00	4.96	0	0	0	0
1709775312	12.67	5.85	4.66	5.07	26.12	4.98	0	0	0	0
1709775313	12.67	5.85	4.67	5.09	26.20	4.99	0	0	0	0
1709775314	12.65	5.86	4.67	5.10	26.30	5.00	0	0	0	0
1709775315	12.65	5.86	4.67	5.11	26.34	5.01	0	0	0	0
1709775316	12.67	5.86	4.68	5.12	26.36	5.03	0	0	0	0
1709775317	12.67	5.86	4.68	5.14	26.34	5.04	0	0	0	0
1709775318	12.67	5.85	4.68	5.15	26.28	5.06	0	0	0	0
1709775319	12.67	5.85	4.69	5.16	26.23	5.07	0	0	0	0
1709775320	12.65	5.84	4.69	5.17	26.13	5.08	0	0	0	0
1709775321	12.65	5.83	4.69	5.19	26.08	5.09	0	0	0	0
1709775322	12.66	5.82	4.70	5.19	26.04	5.11	0	0	0	0
1709775323	12.70	5.81	4.70	5.21	26.03	5.12	0	0	0	0
1709775324	12.65	5.80	4.70	5.22	26.05	5.14	0	0	0	0
1709775325	12.65	5.80	4.71	5.23	26.08	5.15	0	0	0	0
1709775326	12.67	5.79	4.71	5.24	26.12	5.16	0	0	0	0
1709775327	12.67	5.79	4.72	5.25	26.16	5.17	0	0	0	0
1709775328	12.64	5.78	4.72	5.26	26.23	5.19	0	0	0	0
1709775329	12.67	5.78	4.73	5.27	26.28	5.20	0	0	0	0
1709775330	12.68	5.78	4.73	5.28	26.38	5.21	0	0	0	0
1709775331	12.67	5.78	4.73	5.29	26.45	5.22	0	0	0	0
1709775332	12.68	5.78	4.74	5.30	26.57	5.24	0	0	0	0
1709775333	12.67	5.78	4.74	5.31	26.64	5.25	0	0	0	0
1709775334	12.67	5.78	4.75	5.32	26.73	5.26	0	0	0	0
1709775335	12.66	5.78	4.75	5.33	26.76	5.27	0	0	0	0
1709775336	12.67	5.78	4.75	5.34	26.78	5.29	0	0	0	0
1709775337	12.64	5.77	4.76	5.35	26.76	5.30	0	0	0	0
1709775338	12.65	5.77	4.76	5.36	26.71	5.31	0	0	0	0
1709775339	12.68	5.76	4.76	5.37	26.66	5.32	0	0	0	0
1709775340	12.67	5.75	4.77	5.38	26.56	5.34	0	0	0	0
1709775341	12.65	5.74	4.77	5.39	26.48	5.35	0	0	0	0
1709775342	12.65	5.73	4.77	5.40	26.34	5.36	0	0	0	0
1709775343	12.66	5.71	4.78	5.41	26.24	5.37	0	0	0	0
1709775344	12.67	5.70	4.78	5.41	26.10	5.38	0	0	0	0
1709775345	12.67	5.69	4.78	5.42	25.99	5.39	0	0	0	0
1709775346	12.69	5.67	4.78	5.43	25.86	5.41	0	0	0	0
1709775347	12.67	5.66	4.79	5.43	25.77	5.41	0	0	0	0
1709775348	12.68	5.64	4.79	5.44	25.64	5.43	0	0	0	0
1709775349	12.68	5.63	4.79	5.44	25.56	5.43	0	0	0	0
1709775350	12.67	5.61	4.79	5.45	25.44	5.44	0	0	0	0
1709775351	12.66	5.60	4.80	5.45	25.36	5.45	0	0	0	0
1709775352	12.68	5.58	4.80	5.46	25.24	5.46	0	0	0	0
1709775353	12.68	5.56	4.80	5.46	25.17	5.47	0	0	0	0
1709775354	12.66	5.55	4.81	5.47	25.06	5.48	0	0	0	0
1709775355	12.65	5.53	4.81	5.47	25.00	5.49	0	0	0	0
1709775356	12.67	5.51	4.81	5.47	24.92	5.49	0	0	0	0
1709775357	12.68	5.50	4.81	5.48	24.87	5.50	0	0	0	0
1709775358	12.65	5.48	4.81	5.48	24.79	5.51	0	0	0	0
1709775359	12.66	5.47	4.82	5.48	24.75	5.52	0	0	0	0
1709775360	12.67	5.45	4.82	5.48	24.68	5.52	0	0	0	0
1709775361	12.66	5.43	4.82	5.49	24.64	5.53	0	0	0	0
1709775362	12.66	5.42	4.82	5.49	24.58	5.54	0	0	0	0
1709775363	12.66	5.41	4.83	5.49	24.54	5.54	0	0	0	0
1709775364	12.67	5.39	4.83	5.49	24.48	5.55	0	0	0	0
1709775365	12.68	5.38	4.83	5.49	24.44	5.55	0	0	0	0
1709775366	12.71	5.36	4.83	5.49	24.39	5.56	0	0	0	0
1709775367	12.66	5.35	4.84	5.50	24.35	5.56	0	0	0	0
1709775368	12.65	5.33	4.84	5.50	24.30	5.57	0	0	0	0
1709775369	12.63	5.32	4.84	5.50	24.27	5.57	0	0	0	0
1709775370	12.67	5.31	4.84	5.50	24.22	5.58	0	0	0	0
1709775371	12.65	5.29	4.84	5.50	24.19	5.58	0	0	0	0
1709775372	12.66	5.28	4.85	5.50	24.14	5.59	0	0	0	0
1709775373	12.65	5.27	4.85	5.50	24.11	5.59	0	0	0	0
1709775374	12.65	5.25	4.85	5.50	24.07	5.60	0	0	0	0
1709775375	12.66	5.24	4.85	5.50	24.04	5.60	0	0	0	0
1709775376	12.67	5.23	4.85	5.50	24.00	5.60	0	0	0	0
1709775377	12.69	5.22	4.85	5.50	23.98	5.61	0	0	0	0
1709775378	12.67	5.21	4.86	5.49	23.95	5.61	0	0	0	0
1709775379	12.67	5.19	4.86	5.49	23.93	5.61	0	0	0	0
1709775380	12.68	5.18	4.86	5.49	23.90	5.62	0	0	0	0
1709775381	12.68	5.17	4.86	5.49	23.88	5.62	0	0	0	0
1709775382	12.67	5.16	4.86	5.49	23.86	5.62	0	0	0	0
1709775383	12.69	5.15	4.87	5.49	23.84	5.62	0	0	0	0
1709775384	12.67	5.14	4.87	5.49	23.81	5.62	0	0	0	0
1709775385	12.67	5.13	4.87	5.49	23.80	5.63	0	0	0	0
1709775386	12.71	5.12	4.87	5.48	23.77	5.63	0	0	0	0
1709775387	12.65	5.11	4.87	5.48	23.76	5.63	0	0	0	0
1709775388	12.64	5.10	4.87	5.48	23.73	5.63	0	0	0	0
1709775389	12.66	5.09	4.87	5.48	23.72	5.63	0	0	0	0
1709775390	12.65	5.08	4.88	5.48	23.69	5.64	0	0	0	0
1709775391	12.66	5.07	4.88	5.47	23.68	5.64	0	0	0	0
1709775392	12.67	5.06	4.88	5.47	23.66	5.64	0	0	0	0
1709775393	12.67	5.05	4.88	5.47	23.64	5.64	0	0	0	0
1709775394	12.66	5.04	4.88	5.47	23.62	5.64	0	0	0	0
1709775395	12.65	5.03	4.88	5.47	23.61	5.64	0	0	0	0
1709775396	12.70	5.02	4.88	5.46	23.59	5.64	0	0	0	0
1709775397	12.68	5.01	4.89	5.46	23.57	5.64	0	0	0	0
1709775398	12.67	5.00	4.89	5.46	23.55	5.64	0	0	0	0
1709775399	12.67	4.99	4.89	5.46	23.54	5.64	0	0	0	0
1709775400	12.69	4.98	4.89	5.45	23.52	5.64	0	0	0	0
1709775401	12.67	4.97	4.89	5.45	23.50	5.64	0	0	0	0
1709775402	12.69	4.96	4.89	5.45	23.48	5.64	0	0	0	0
1709775403	12.68	4.96	4.89	5.44	23.47	5.65	0	0	0	0
1709775404	12.66	4.95	4.89	5.44	23.45	5.65	0	0	0	0
1709775405	12.64	4.94	4.90	5.44	23.44	5.65	0	0	0	0
1709775406	12.67	4.93	4.90	5.44	23.42	5.65	0	0	0	0
1709775407	12.67	4.92	4.90	5.43	23.40	5.64	0	0	0	0
1709775408	12.68	4.91	4.90	5.43	23.38	5.64	0	0	0	0
1709775409	12.68	4.91	4.90	5.43	23.37	5.64	0	0	0	0
1709775410	12.67	4.90	4.90	5.43	23.35	5.64	0	0	0	0
