TIMESTAMP	HEAD He3	HEAD He4	PUMP He3	SWITCH He3	PUMP He4	SWITCH He4	OUT1 [PHe3]	OUT2 [PHe4]	OUT3 [SHe3]	OUT4 [SHe4]
1709726626	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726627	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726628	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726629	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726630	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726631	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726632	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726633	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726634	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726635	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726636	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726637	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726638	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726639	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726640	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726641	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726642	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726643	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726644	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726645	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726646	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726647	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726648	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726649	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726650	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726651	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726652	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726653	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726654	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726655	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726656	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726657	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726658	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726659	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726660	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726661	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709726662	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
