TIMESTAMP	HEAD He3	HEAD He4	PUMP He3	SWITCH He3	PUMP He4	SWITCH He4	Cernox	OUT1 [PHe3]	OUT2 [PHe4]	OUT3 [SHe3]	OUT4 [SHe4]
1718120311	46.740	35.626	23.162	24.133	30.773	22.563	45.186	0	0	0	0
1718120312	46.574	35.502	23.151	24.106	30.751	22.559	45.182	0	0	0	0
1718120313	46.704	35.383	23.141	24.113	30.731	22.556	45.177	0	0	0	0
1718120314	46.732	35.270	23.131	24.116	30.711	22.553	45.172	0	0	0	0
1718120315	46.740	35.159	23.121	24.098	30.692	22.549	45.169	0	0	0	0
1718120316	46.817	35.050	23.111	24.073	30.674	22.546	45.169	0	0	0	0
1718120317	46.770	34.944	23.102	24.075	30.655	22.543	45.165	0	0	0	0
1718120318	46.735	34.838	23.093	24.054	30.637	22.540	45.152	0	0	0	0
1718120319	46.566	34.733	23.084	24.027	30.618	22.537	45.155	0	0	0	0
1718120320	46.780	34.630	23.074	24.030	30.600	22.534	45.150	0	0	0	0
1718120321	46.513	34.527	23.065	24.035	30.582	22.531	45.143	0	0	0	0
1718120322	46.536	34.425	23.055	24.009	30.564	22.527	45.149	0	0	0	0
1718120323	46.451	34.323	23.045	23.999	30.547	22.524	45.144	0	0	0	0
1718120324	46.486	34.221	23.036	23.988	30.529	22.521	45.140	0	0	0	0
1718120325	46.816	34.120	23.026	23.977	30.512	22.518	45.136	0	0	0	0
1718120326	46.671	34.018	23.017	23.968	30.494	22.515	45.136	0	0	0	0
1718120327	46.729	33.916	23.007	23.954	30.477	22.512	45.140	0	0	0	0
1718120328	46.750	33.814	22.998	23.952	30.459	22.509	45.125	0	0	0	0
1718120329	46.694	33.712	22.993	23.921	30.442	22.505	45.126	0	0	0	0
1718120330	46.692	33.609	22.987	23.920	30.424	22.502	45.128	0	0	0	0
1718120331	46.840	33.507	22.982	23.925	30.406	22.499	45.118	0	0	0	0
1718120332	46.241	33.404	22.976	23.901	30.389	22.495	45.117	0	0	0	0
1718120333	46.645	33.301	22.970	23.867	30.371	22.492	45.117	0	0	0	0
1718120334	46.469	33.199	22.965	23.876	30.353	22.489	45.115	0	0	0	0
1718120335	46.569	33.096	22.959	23.869	30.336	22.485	45.108	0	0	0	0
1718120336	46.325	32.994	22.953	23.861	30.319	22.482	45.109	0	0	0	0
1718120337	46.712	32.891	22.947	23.882	30.301	22.478	45.102	0	0	0	0
1718120338	46.603	32.788	22.941	23.828	30.283	22.475	45.104	0	0	0	0
1718120339	46.472	32.684	22.935	23.825	30.265	22.471	45.106	0	0	0	0
1718120340	46.347	32.581	22.929	23.822	30.248	22.468	45.097	0	0	0	0
