TIMESTAMP	HEAD He3	HEAD He4	PUMP He3	SWITCH He3	PUMP He4	SWITCH He4	OUT1 [PHe3]	OUT2 [PHe4]	OUT3 [SHe3]	OUT4 [SHe4]
1709725021	16.50	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725022	16.49	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725023	16.48	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725024	16.49	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725025	16.50	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725026	16.52	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725027	16.54	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725028	16.52	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725029	16.54	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725030	16.54	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725031	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725032	16.53	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725033	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725034	16.52	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725035	16.50	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725036	16.53	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725037	16.53	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725038	16.53	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725039	16.53	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725040	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725041	16.52	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725042	16.53	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725043	16.53	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725044	16.52	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725045	16.48	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725046	16.52	11.44	4.43	4.43	4.44	4.41	0	0	0	0
1709725047	16.52	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725048	16.49	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725049	16.49	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725050	16.52	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725051	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725052	16.50	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725053	16.47	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725054	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725055	16.50	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725056	16.54	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725057	16.54	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725058	16.54	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725059	16.49	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725060	16.54	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725061	16.50	11.42	4.43	4.43	4.44	4.41	0	0	0	0
1709725062	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725063	16.53	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725064	16.54	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725065	16.56	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725066	16.49	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725067	16.53	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725068	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725069	16.49	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725070	16.49	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725071	16.52	11.42	4.43	4.43	4.44	4.41	0	0	0	0
1709725072	16.50	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725073	16.50	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709725074	16.51	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709725075	16.52	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709725076	16.58	11.44	4.43	4.43	4.44	4.40	0	0	0	0
1709725077	16.54	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709725078	16.46	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709725079	16.47	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709725080	16.52	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709725081	16.51	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709725082	16.53	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709725083	16.56	11.44	4.43	4.43	4.44	4.40	0	0	0	0
1709725084	16.56	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709725085	16.52	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709725086	16.57	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709725087	16.55	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709725088	16.50	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725089	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725090	16.52	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709725091	16.51	11.42	4.43	4.43	4.44	4.41	0	0	0	0
1709725092	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	0
