TIMESTAMP	HEAD He3	HEAD He4	PUMP He3	SWITCH He3	PUMP He4	SWITCH He4	OUT1 [PHe3]	OUT2 [PHe4]	OUT3 [SHe3]	OUT4 [SHe4]
1709865056	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709865057	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709865058	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709865059	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709865060	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709865061	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709865062	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709865063	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709865064	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709865065	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709865066	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709865067	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709865068	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709865069	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709865070	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709865071	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709865072	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709865073	300.00	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709865074	5.15	1.31	36.00	5.13	35.78	5.07	0	0	0	0
1709865075	4.82	4.45	36.00	5.13	35.78	5.07	0	0	0	0
1709865076	4.73	4.44	36.00	5.13	35.78	5.07	0	0	0	0
1709865077	4.70	4.45	36.00	5.13	35.78	5.07	0	0	0	0
1709865078	4.71	4.45	36.00	5.13	35.78	5.07	0	0	0	0
1709865079	4.71	4.45	36.00	5.14	35.78	5.08	0	0	0	0
1709865080	4.71	4.45	35.99	5.14	35.78	5.08	0	0	0	0
1709865081	4.71	4.45	35.99	5.14	35.78	5.08	0	0	0	0
1709865082	4.71	4.45	35.99	5.14	35.78	5.08	0	0	0	0
1709865083	4.71	4.45	35.98	5.14	35.78	5.09	0	0	0	0
1709865084	4.71	4.45	35.98	5.15	35.78	5.09	0	0	0	0
1709865085	4.71	4.45	35.98	5.15	35.78	5.09	0	0	0	0
1709865086	4.71	4.45	35.98	5.15	35.77	5.09	0	0	0	0
1709865087	4.71	4.45	35.97	5.15	35.77	5.09	0	0	0	0
1709865088	4.71	4.45	35.97	5.15	35.77	5.10	0	0	0	0
1709865089	4.71	4.44	35.96	5.15	35.77	5.10	0	0	0	0
1709865090	4.71	4.44	35.96	5.15	35.77	5.10	0	0	0	0
1709865091	4.71	4.44	35.96	5.15	35.77	5.10	0	0	0	0
1709865092	4.71	4.44	35.95	5.15	35.76	5.10	0	0	0	0
1709865093	4.71	4.44	35.95	5.15	35.76	5.10	0	0	0	0
1709865094	4.71	4.44	35.95	5.15	35.76	5.10	0	0	0	0
1709865095	4.71	4.44	35.94	5.16	35.76	5.11	0	0	0	0
1709865096	4.71	4.44	35.94	5.16	35.76	5.11	0	0	0	0
1709865097	4.70	4.44	35.94	5.16	35.76	5.11	0	0	0	0
1709865098	4.70	4.44	35.93	5.16	35.75	5.11	0	0	0	0
1709865099	4.71	4.44	35.93	5.16	35.75	5.11	0	0	0	0
1709865100	4.70	4.44	35.93	5.16	35.75	5.11	0	0	0	0
1709865101	4.70	4.44	35.92	5.16	35.75	5.11	0	0	0	0
1709865102	4.70	4.44	35.92	5.16	35.75	5.11	0	0	0	0
1709865103	4.70	4.44	35.92	5.16	35.75	5.11	0	0	0	0
1709865104	4.70	4.44	35.91	5.16	35.75	5.11	0	0	0	0
1709865105	4.70	4.44	35.91	5.16	35.74	5.12	0	0	0	0
1709865106	4.70	4.44	35.91	5.16	35.74	5.12	0	0	0	0
1709865107	4.70	4.44	35.90	5.16	35.74	5.12	0	0	0	0
1709865108	4.70	4.44	35.90	5.16	35.74	5.12	0	0	0	0
1709865109	4.70	4.44	35.90	5.16	35.74	5.12	0	0	0	0
1709865110	4.70	4.44	35.89	5.16	35.73	5.12	0	0	0	0
1709865111	4.70	4.44	35.89	5.16	35.73	5.12	0	0	0	0
1709865112	4.70	4.44	35.89	5.16	35.73	5.12	0	0	0	0
1709865113	4.70	4.44	35.88	5.16	35.73	5.12	0	0	0	0
1709865114	4.70	4.44	35.88	5.16	35.73	5.12	0	0	0	0
1709865115	4.70	4.44	35.88	5.16	35.73	5.12	0	0	0	0
1709865116	4.69	4.43	35.87	5.15	35.72	5.12	0	0	0	0
