TIMESTAMP	HEAD He3	HEAD He4	PUMP He3	SWITCH He3	PUMP He4	SWITCH He4	OUT1 [PHe3]	OUT2 [PHe4]	OUT3 [SHe3]	OUT4 [SHe4]
1709724940	16.45	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709724941	16.45	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709724942	16.52	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709724943	16.47	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709724944	16.48	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709724945	16.55	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709724946	16.54	11.42	4.43	4.43	4.44	4.41	0	0	0	0
1709724947	16.50	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709724948	16.53	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709724949	16.52	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709724950	16.47	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709724951	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709724952	16.53	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709724953	16.49	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709724954	16.47	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709724955	16.51	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709724956	16.48	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709724957	16.48	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709724958	16.49	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709724959	16.48	11.43	4.43	4.43	4.44	4.41	0	0	0	0
1709724960	16.50	11.42	4.43	4.43	4.44	4.41	0	0	0	0
