TIMESTAMP	HEAD He3	HEAD He4	PUMP He3	SWITCH He3	PUMP He4	SWITCH He4	Cernox	OUT1 [PHe3]	OUT2 [PHe4]	OUT3 [SHe3]	OUT4 [SHe4]
1717496427	136.845	48.763	21.695	84.783	30.082	19.233	135.361	0	0	0	0
1717496428	136.734	48.769	21.703	84.529	30.063	19.252	135.362	0	0	0	0
1717496429	136.215	48.775	21.711	84.629	30.026	19.270	135.321	0	1	0	0
1717496430	136.245	48.779	21.719	84.677	29.978	19.286	135.314	0	1	0	0
1717496431	136.030	48.780	21.726	84.210	29.923	19.303	135.327	5	1	0	0
1717496432	134.112	48.780	21.733	84.460	29.863	19.319	135.320	5	1	0	0
1717496433	135.956	48.777	21.740	84.463	29.810	19.334	135.306	5	1	0	0
1717496434	135.889	48.771	21.747	84.658	29.769	19.349	135.329	5	1	0	0
1717496435	136.608	48.761	21.753	84.735	29.743	19.364	135.296	5	1	0	0
1717496436	137.060	48.748	21.759	84.476	29.734	19.379	135.295	5	1	0	0
1717496437	136.245	48.733	21.766	84.346	29.740	19.394	135.316	5	1	0	0
1717496438	136.519	48.716	21.772	84.342	29.761	19.409	135.334	5	1	0	0
1717496439	136.282	48.698	21.778	84.461	29.792	19.424	135.272	5	1	0	0
1717496440	135.148	48.679	21.784	84.323	29.833	19.439	135.293	5	1	0	0
1717496441	136.045	48.660	21.790	83.844	29.880	19.453	135.301	5	1	0	0
1717496442	137.068	48.641	21.796	84.154	29.932	19.468	135.324	5	1	0	0
1717496443	137.142	48.623	21.802	84.230	29.987	19.483	135.296	5	1	0	0
1717496444	136.334	48.604	21.807	84.035	30.050	19.497	135.289	5	1	0	0
1717496445	137.386	48.587	21.813	84.079	30.116	19.512	135.299	5	1	0	0
1717496446	137.372	48.571	21.819	84.200	30.182	19.527	135.288	5	1	0	0
1717496447	136.438	48.556	21.824	84.121	30.247	19.541	135.272	5	1	0	0
1717496448	136.149	48.541	21.830	84.138	30.310	19.556	135.247	5	1	0	0
1717496449	136.430	48.529	21.835	84.068	30.371	19.571	135.286	5	1	0	0
1717496450	137.994	48.518	21.840	83.997	30.429	19.585	135.284	5	1	0	0
1717496451	136.905	48.508	21.846	83.772	30.486	19.600	135.243	5	1	0	0
1717496452	137.520	48.499	21.851	83.748	30.540	19.615	135.245	5	1	0	0
1717496453	137.186	48.492	21.857	83.956	30.591	19.629	135.274	5	1	0	0
1717496454	136.542	48.485	21.862	83.718	30.641	19.644	135.228	5	1	0	0
1717496455	135.734	48.480	21.867	83.639	30.689	19.658	135.229	5	1	0	0
1717496456	137.987	48.475	21.872	83.844	30.736	19.673	135.260	5	1	0	0
1717496457	136.853	48.472	21.878	83.789	30.781	19.688	135.233	5	1	0	0
1717496458	137.142	48.469	21.883	83.816	30.825	19.702	135.213	5	1	0	0
1717496459	135.082	48.467	21.888	83.891	30.867	19.717	135.230	5	1	0	0
1717496460	138.061	48.467	21.893	83.619	30.908	19.731	135.230	5	1	0	0
1717496461	135.571	48.467	21.898	83.326	30.948	19.746	135.211	5	1	0	0
1717496462	135.793	48.468	21.903	83.279	30.986	19.760	135.251	5	1	0	0
1717496463	134.980	48.469	21.908	83.437	31.024	19.775	135.189	5	1	0	0
