TIMESTAMP	HEAD He3	HEAD He4	PUMP He3	SWITCH He3	PUMP He4	SWITCH He4	OUT1 [PHe3]	OUT2 [PHe4]	OUT3 [SHe3]	OUT4 [SHe4]
1709862514	6.59	6.01	54.00	8.20	59.69	8.70	0	0	0	0
1709862515	6.58	6.01	54.00	8.19	59.69	8.70	0	0	0	0
1709862516	6.58	6.01	54.00	8.19	59.69	8.69	0	0	0	0
1709862517	6.58	6.00	54.00	8.18	59.69	8.68	0	0	0	0
1709862518	6.57	6.00	54.00	8.18	59.69	8.68	0	0	0	0
1709862519	6.57	6.00	54.00	8.18	59.69	8.67	0	0	0	0
1709862520	6.56	6.00	54.00	8.17	59.69	8.67	0	0	0	0
1709862521	6.56	6.00	54.00	8.17	59.68	8.66	0	0	0	0
1709862522	6.56	5.99	54.00	8.16	59.68	8.65	0	1	0	0
1709862523	6.56	5.99	53.99	8.16	59.68	8.65	0	1	0	0
1709862524	6.56	5.99	53.99	8.16	59.68	8.64	0	1	0	0
1709862525	6.55	5.99	53.99	8.15	59.68	8.64	0	1	0	0
1709862526	6.55	5.99	53.99	8.15	59.68	8.63	0	1	0	0
1709862527	6.55	5.99	53.99	8.14	59.68	8.62	0	1	0	0
1709862528	6.54	5.98	53.99	8.14	59.68	8.62	0	1	0	0
1709862529	6.53	5.98	53.98	8.13	59.68	8.61	0	1	0	0
1709862530	6.53	5.98	53.98	8.13	59.69	8.61	0	1	0	0
1709862531	6.53	5.98	53.98	8.13	59.70	8.60	0	1	0	0
1709862532	6.52	5.98	53.98	8.12	59.71	8.60	0	1	0	0
1709862533	6.52	5.98	53.98	8.12	59.74	8.59	0	1	0	0
1709862534	6.52	5.98	53.97	8.11	59.75	8.59	0	1	0	0
1709862535	6.51	5.97	53.97	8.11	59.78	8.58	0	1	0	0
1709862536	6.51	5.97	53.97	8.11	59.80	8.57	0	1	0	0
1709862537	6.51	5.97	53.97	8.10	59.84	8.57	0	1	0	0
1709862538	6.51	5.97	53.97	8.10	59.87	8.56	0	1	0	0
1709862539	6.51	5.97	53.96	8.10	59.91	8.56	0	1	0	0
1709862540	6.50	5.97	53.96	8.09	59.94	8.55	0	1	0	0
1709862541	6.51	5.97	53.96	8.09	59.98	8.55	0	1	0	0
1709862542	6.51	5.97	53.95	8.09	60.01	8.54	0	1	0	0
1709862543	6.50	5.97	53.95	8.08	60.05	8.54	0	1	0	0
1709862544	6.50	5.97	53.95	8.08	60.08	8.53	0	1	0	0
1709862545	6.49	5.97	53.95	8.08	60.12	8.53	0	1	0	0
1709862546	6.49	5.97	53.94	8.07	60.15	8.52	0	1	0	0
1709862547	6.49	5.97	53.94	8.07	60.18	8.52	0	1	0	0
1709862548	6.49	5.97	53.94	8.07	60.20	8.51	0	1	0	0
1709862549	6.49	5.96	53.94	8.06	60.23	8.51	0	1	0	0
1709862550	6.49	5.97	53.93	8.06	60.25	8.50	0	1	0	0
1709862551	6.48	5.96	53.93	8.06	60.27	8.50	0	1	0	0
1709862552	6.49	5.96	53.93	8.05	60.28	8.49	0	1	0	0
1709862553	6.48	5.96	53.92	8.05	60.30	8.49	0	1	0	0
1709862554	6.48	5.96	53.92	8.05	60.31	8.49	0	1	0	0
1709862555	6.48	5.96	53.92	8.04	60.32	8.48	0	1	0	0
1709862556	6.47	5.96	53.91	8.04	60.32	8.48	0	1	0	0
1709862557	6.47	5.96	53.91	8.04	60.33	8.47	0	1	0	0
1709862558	6.47	5.96	53.91	8.04	60.34	8.47	0	1	0	0
1709862559	6.47	5.96	53.91	8.03	60.34	8.46	0	1	0	0
1709862560	6.47	5.96	53.90	8.03	60.35	8.46	0	1	0	0
1709862561	6.47	5.95	53.90	8.03	60.35	8.45	0	1	0	0
1709862562	6.47	5.95	53.90	8.02	60.35	8.45	0	1	0	0
1709862563	6.46	5.95	53.89	8.02	60.36	8.45	0	1	0	0
1709862564	6.47	5.95	53.89	8.02	60.36	8.45	0	1	0	1
1709862565	6.47	5.95	53.89	8.01	60.36	8.67	0	1	0	1
1709862566	6.46	5.95	53.88	8.01	60.36	8.95	0	1	0	1
1709862567	6.47	5.95	53.88	8.01	60.36	9.46	0	1	0	1
1709862568	6.47	5.94	53.88	8.00	60.36	9.82	0	1	0	1
1709862569	6.46	5.94	53.87	8.00	60.36	10.36	0	1	0	1
1709862570	6.45	5.94	53.87	8.00	60.36	10.72	0	1	0	1
1709862571	6.46	5.94	53.87	7.99	60.36	11.22	0	1	0	1
1709862572	6.45	5.94	53.86	7.99	60.36	11.53	0	1	0	1
1709862573	6.45	5.94	53.86	7.99	60.36	11.97	0	1	0	1
1709862574	6.45	5.94	53.85	7.98	60.36	12.24	0	1	0	1
1709862575	6.45	5.93	53.85	7.98	60.36	12.61	0	1	0	1
1709862576	6.45	5.93	53.85	7.98	60.36	12.83	0	1	0	1
1709862577	6.44	5.93	53.84	7.97	60.36	13.12	0	1	0	1
1709862578	6.45	5.93	53.84	7.97	60.36	13.29	0	1	0	1
1709862579	6.45	5.93	53.84	7.98	60.36	13.48	0	1	0	1
1709862580	6.45	5.93	53.83	7.98	60.35	13.60	0	1	0	0
1709862581	6.46	5.93	53.83	8.00	60.32	13.72	0	1	0	0
1709862582	6.47	5.93	53.82	8.01	60.28	13.75	0	1	0	0
