TIMESTAMP	HEAD He3	HEAD He4	PUMP He3	SWITCH He3	PUMP He4	SWITCH He4	Cernox	OUT1 [PHe3]	OUT2 [PHe4]	OUT3 [SHe3]	OUT4 [SHe4]
1717173801	292.96	290.19	290.48	281.31	290.37	290.30	299.70	0	0	0	0
1717173802	290.41	290.19	290.48	280.54	290.37	290.30	299.75	0	0	0	0
1717173803	286.18	290.19	290.48	283.25	290.37	290.30	299.69	0	0	0	0
1717173804	292.32	290.19	290.48	285.22	290.37	290.30	299.68	0	0	0	0
1717173805	292.21	290.19	290.48	282.02	290.37	290.30	299.54	0	0	0	0
1717173806	289.71	290.19	290.48	280.08	290.37	290.30	299.53	0	0	0	0
1717173807	292.30	290.19	290.48	284.56	290.37	290.30	299.39	0	0	0	0
1717173808	287.28	290.19	290.48	284.52	290.37	290.30	299.37	0	0	0	0
1717173809	290.30	290.19	290.48	281.81	290.38	290.30	299.25	0	0	0	0
1717173810	293.94	290.19	290.48	280.46	290.38	290.30	299.36	0	0	0	0
1717173811	291.94	290.19	290.48	283.18	290.38	290.30	299.69	0	0	0	0
1717173812	293.27	290.19	290.48	278.37	290.38	290.30	299.90	0	0	0	0
1717173813	290.68	290.19	290.48	282.16	290.38	290.30	300.10	0	0	0	0
1717173814	293.36	290.19	290.48	282.82	290.38	290.30	300.58	0	0	0	0
1717173815	293.07	290.19	290.48	282.54	290.38	290.30	301.33	0	0	0	0
1717173816	293.16	290.19	290.48	282.62	290.38	290.31	301.89	0	0	0	0
1717173817	286.24	290.19	290.48	280.48	290.38	290.30	302.44	0	0	0	0
1717173818	289.69	290.19	290.48	283.06	290.38	290.31	302.86	0	0	0	0
1717173819	290.19	290.19	290.48	282.98	290.38	290.30	303.28	0	0	0	0
1717173820	289.68	290.19	290.48	283.21	290.38	290.30	303.44	0	0	0	0
1717173821	292.59	290.19	290.48	281.67	290.38	290.30	303.52	0	0	0	0
1717173822	293.98	290.19	290.48	280.26	290.38	290.30	303.40	0	0	0	0
1717173823	290.72	290.19	290.48	281.23	290.38	290.30	303.41	0	0	0	0
1717173824	286.00	290.19	290.48	279.76	290.38	290.30	303.26	0	0	0	0
1717173825	290.23	290.19	290.48	282.58	290.38	290.30	303.12	0	0	0	0
1717173826	289.00	290.19	290.48	281.67	290.38	290.31	303.00	0	0	0	0
1717173827	293.96	290.19	290.48	278.33	290.38	290.31	303.03	0	0	0	0
1717173828	293.47	290.19	290.48	275.85	290.38	290.31	303.03	0	0	0	0
1717173829	291.17	290.19	290.48	280.00	290.38	290.31	302.87	0	0	0	0
1717173830	282.61	290.19	290.48	280.73	290.38	290.31	302.74	0	0	0	0
1717173831	287.78	290.19	290.48	280.95	290.38	290.31	302.72	0	0	0	0
1717173832	290.03	290.19	290.48	283.53	290.38	290.31	302.70	0	0	0	0
1717173833	294.10	290.19	290.48	283.10	290.38	290.31	302.50	0	0	0	0
1717173834	289.56	290.19	290.48	280.08	290.38	290.31	302.46	0	0	0	0
1717173835	294.63	290.19	290.48	280.22	290.38	290.30	302.33	0	0	0	0
1717173836	288.80	290.19	290.48	281.31	290.38	290.31	302.23	0	0	0	0
1717173837	293.50	290.19	290.48	279.44	290.38	290.30	302.23	0	0	0	0
1717173838	295.23	290.19	290.48	282.82	290.38	290.31	302.22	0	0	0	0
1717173839	294.63	290.19	290.48	281.93	290.38	290.31	302.01	0	0	0	0
1717173840	292.63	290.19	290.48	282.50	290.38	290.31	301.94	0	0	0	0
1717173841	289.99	290.19	290.48	282.10	290.38	290.31	301.85	0	0	0	0
1717173842	292.81	290.19	290.48	281.79	290.38	290.31	301.81	0	0	0	0
1717173843	292.50	290.19	290.48	278.06	290.38	290.31	301.78	0	0	0	0
1717173844	295.47	290.19	290.48	279.21	290.38	290.31	301.75	0	0	0	0
1717173845	296.36	290.19	290.48	280.18	290.38	290.31	301.56	0	0	0	0
1717173846	296.85	290.19	290.48	280.38	290.38	290.31	301.48	0	0	0	0
1717173847	291.65	290.19	290.48	279.88	290.38	290.31	301.47	0	0	0	0
1717173848	292.85	290.19	290.48	283.45	290.38	290.31	301.48	0	0	0	0
1717173849	289.70	290.19	290.48	281.65	290.38	290.31	301.36	0	0	0	0
1717173850	293.36	290.19	290.48	281.17	290.38	290.31	301.24	0	0	0	0
1717173851	287.75	290.19	290.48	281.41	290.38	290.31	301.23	0	0	0	0
