TIMESTAMP	HEAD He3	HEAD He4	PUMP He3	SWITCH He3	PUMP He4	SWITCH He4	OUT1 [PHe3]	OUT2 [PHe4]	OUT3 [SHe3]	OUT4 [SHe4]
1709724660	16.53	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724661	16.48	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724662	16.48	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724663	16.52	11.44	4.43	4.43	4.44	4.40	0	0	0	0
1709724664	16.50	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724665	16.48	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724666	16.52	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724667	16.53	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724668	16.46	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724669	16.51	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724670	16.54	11.42	4.43	4.43	4.44	4.40	0	0	0	0
1709724671	16.50	11.42	4.43	4.43	4.44	4.40	0	0	0	0
1709724672	16.50	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724673	16.50	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724674	16.52	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724675	16.51	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724676	16.48	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724677	16.51	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724678	16.47	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724679	16.51	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724680	16.52	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724681	16.53	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724682	16.50	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724683	16.52	11.44	4.43	4.43	4.44	4.40	0	0	0	0
1709724684	16.55	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724685	16.51	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724686	16.51	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724687	16.53	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724688	16.49	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724689	16.50	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724690	16.53	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724691	16.52	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724692	16.47	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724693	16.52	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724694	16.51	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724695	16.52	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724696	16.54	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724697	16.53	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724698	16.52	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724699	16.53	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724700	16.52	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724701	16.49	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724702	16.56	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724703	16.57	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724704	16.54	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724705	16.54	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724706	16.55	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724707	16.52	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724708	16.50	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724709	16.46	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724710	16.51	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724711	16.50	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724712	16.45	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724713	16.52	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724714	16.51	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724715	16.52	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724716	16.52	11.44	4.43	4.43	4.44	4.40	0	0	0	0
1709724717	16.51	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724718	16.49	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724719	16.51	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724720	16.53	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724721	16.54	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724722	16.54	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724723	16.53	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724724	16.53	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724725	16.50	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724726	16.55	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724727	16.54	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724728	16.52	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724729	16.52	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724730	16.51	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724731	16.52	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724732	16.51	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724733	16.53	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724734	16.54	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724735	16.55	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724736	16.48	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724737	16.51	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724738	16.52	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724739	16.51	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724740	16.52	11.44	4.43	4.43	4.44	4.40	0	0	0	0
1709724741	16.54	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724742	16.55	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724743	16.53	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724744	16.53	11.43	4.43	4.43	4.44	4.40	0	0	0	0
1709724745	16.54	11.42	4.43	4.43	4.44	4.40	0	0	0	0
