TIMESTAMP	HEAD He3	HEAD He4	PUMP He3	SWITCH He3	PUMP He4	SWITCH He4	Cernox	OUT1 [PHe3]	OUT2 [PHe4]	OUT3 [SHe3]	OUT4 [SHe4]
1717174500	290.988	290.230	290.521	282.897	290.415	290.345	295.946	0	0	0	0
1717174501	294.872	290.230	290.521	282.778	290.415	290.345	295.874	0	0	0	0
1717174502	295.050	290.230	290.521	281.488	290.415	290.346	295.865	0	0	0	0
1717174503	291.165	290.230	290.521	280.675	290.415	290.346	295.872	0	0	0	0
1717174504	289.467	290.230	290.521	282.282	290.415	290.346	295.813	0	0	0	0
1717174505	289.600	290.230	290.521	282.659	290.415	290.346	295.945	0	0	0	0
1717174506	292.542	290.230	290.521	280.714	290.416	290.346	295.880	0	0	0	0
1717174507	294.983	290.230	290.521	280.556	290.416	290.346	295.904	0	0	0	0
1717174508	289.334	290.230	290.521	283.254	290.416	290.346	295.887	0	0	0	0
1717174509	293.141	290.231	290.521	282.897	290.416	290.346	295.944	0	0	0	0
1717174510	292.431	290.230	290.522	283.333	290.416	290.346	295.923	0	0	0	0
1717174511	289.512	290.231	290.522	281.806	290.416	290.347	295.855	0	0	0	0
1717174512	293.363	290.231	290.522	282.302	290.416	290.347	295.905	0	1	0	0
1717174513	290.766	290.231	290.522	281.171	290.416	290.347	295.814	0	1	0	0
1717174514	289.612	290.231	290.522	279.841	290.416	290.347	295.769	0	1	0	0
1717174515	289.756	290.231	290.522	280.952	290.416	290.347	295.841	0	1	0	0
1717174516	286.304	290.231	290.523	281.210	290.416	290.347	295.968	0	1	0	0
1717174517	289.179	290.231	290.523	281.825	290.416	290.347	295.784	0	1	0	0
1717174518	295.694	290.231	290.523	283.135	290.416	290.347	295.788	0	0	0	0
1717174519	295.139	290.231	290.523	280.833	290.416	290.347	295.832	0	0	0	0
1717174520	292.120	290.231	290.523	281.587	290.416	290.347	295.852	0	0	0	0
1717174521	296.027	290.232	290.523	283.135	290.416	290.348	295.864	0	0	0	0
1717174522	294.206	290.232	290.523	283.175	290.416	290.348	295.914	0	0	0	0
1717174523	296.448	290.232	290.523	282.222	290.417	290.348	295.798	0	0	0	0
1717174524	294.406	290.232	290.523	276.885	290.417	290.348	295.955	0	0	0	0
1717174525	290.100	290.232	290.523	282.480	290.417	290.348	295.904	0	0	0	0
1717174526	290.855	290.232	290.523	281.052	290.417	290.348	295.846	0	0	0	0
1717174527	290.832	290.232	290.523	278.889	290.417	290.348	295.824	0	0	0	0
1717174528	290.522	290.232	290.523	281.369	290.417	290.348	295.775	0	0	0	0
1717174529	292.741	290.232	290.523	280.436	290.418	290.348	295.854	0	0	0	0
1717174530	288.524	290.232	290.523	281.448	290.418	290.348	295.875	0	0	0	0
1717174531	288.790	290.232	290.524	278.929	290.417	290.349	295.911	0	0	0	0
1717174532	293.163	290.232	290.524	279.603	290.418	290.349	295.777	0	1	0	0
1717174533	293.097	290.232	290.524	283.770	290.417	290.348	295.760	0	1	0	0
1717174534	290.610	290.232	290.524	285.134	290.418	290.348	295.877	0	1	0	0
1717174535	287.625	290.232	290.524	282.817	290.418	290.348	295.847	0	1	0	0
1717174536	291.632	290.232	290.524	284.762	290.417	290.349	295.855	0	1	0	0
1717174537	292.275	290.232	290.524	282.579	290.417	290.349	295.782	0	1	0	0
1717174538	289.501	290.232	290.524	282.282	290.417	290.349	295.858	0	1	0	0
1717174539	291.609	290.232	290.524	281.865	290.418	290.349	295.911	0	1	0	0
1717174540	289.967	290.232	290.524	282.222	290.418	290.349	295.877	0	1	0	0
1717174541	290.344	290.232	290.524	281.349	290.418	290.349	295.803	0	1	0	0
1717174542	291.654	290.233	290.524	280.833	290.418	290.349	295.829	0	0	0	0
