TIMESTAMP	HEAD He3	HEAD He4	PUMP He3	SWITCH He3	PUMP He4	SWITCH He4	OUT1 [PHe3]	OUT2 [PHe4]	OUT3 [SHe3]	OUT4 [SHe4]
1709776529	12.62	4.31	5.34	4.96	25.57	8.74	0	0	0	0
1709776530	12.62	4.30	5.34	4.96	25.57	8.68	0	0	0	0
1709776531	12.60	4.30	5.34	4.96	25.57	8.65	0	0	0	0
1709776532	12.63	4.30	5.34	4.96	25.56	8.59	0	0	0	0
1709776533	12.63	4.30	5.34	4.95	25.56	8.56	0	0	0	0
1709776534	12.61	4.30	5.34	4.95	25.56	8.51	0	0	0	0
1709776535	12.62	4.30	5.34	4.95	25.55	8.47	0	0	0	0
1709776536	12.62	4.29	5.34	4.95	25.55	8.42	0	0	0	0
1709776537	12.61	4.29	5.34	4.94	25.55	8.39	0	0	0	0
1709776538	12.62	4.29	5.34	4.94	25.54	8.34	0	0	0	0
1709776539	12.63	4.29	5.34	4.94	25.54	8.31	0	0	0	0
1709776540	12.63	4.29	5.34	4.94	25.54	8.26	0	0	0	0
1709776541	12.63	4.29	5.34	4.94	25.53	8.23	0	0	0	0
1709776542	12.61	4.28	5.34	4.93	25.53	8.19	0	0	0	0
1709776543	12.62	4.28	5.33	4.93	25.53	8.16	0	0	0	0
1709776544	12.62	4.28	5.33	4.93	25.52	8.12	0	0	0	0
1709776545	12.65	4.28	5.33	4.93	25.52	8.09	0	0	0	0
1709776546	12.65	4.28	5.33	4.93	25.52	8.05	0	0	0	0
1709776547	12.62	4.28	5.33	4.92	25.51	8.02	0	0	0	0
1709776548	12.63	4.27	5.33	4.92	25.51	7.98	0	0	0	0
1709776549	12.63	4.27	5.33	4.92	25.51	7.95	0	0	0	0
1709776550	12.62	4.27	5.33	4.92	25.50	7.91	0	0	0	0
1709776551	12.63	4.27	5.33	4.92	25.50	7.89	0	0	0	0
1709776552	12.63	4.27	5.33	4.92	25.50	7.85	0	0	0	0
1709776553	12.62	4.27	5.33	4.91	25.49	7.82	0	0	0	0
1709776554	12.64	4.26	5.33	4.91	25.49	7.79	0	0	0	0
1709776555	12.64	4.26	5.33	4.91	25.49	7.77	0	0	0	0
1709776556	12.63	4.26	5.33	4.91	25.48	7.74	0	0	0	0
1709776557	12.62	4.26	5.32	4.91	25.48	7.72	0	0	0	0
1709776558	12.61	4.26	5.32	4.90	25.48	7.70	0	0	0	0
1709776559	12.65	4.26	5.32	4.90	25.47	7.68	0	0	0	0
1709776560	12.64	4.26	5.32	4.90	25.47	7.64	0	0	0	0
1709776561	12.61	4.25	5.32	4.90	25.47	7.62	0	0	0	0
1709776562	12.64	4.25	5.32	4.90	25.47	7.59	0	0	0	0
1709776563	12.63	4.25	5.32	4.89	25.46	7.57	0	0	0	0
1709776564	12.62	4.25	5.32	4.89	25.46	7.54	0	0	0	0
1709776565	12.61	4.25	5.32	4.89	25.46	7.52	0	0	0	0
1709776566	12.67	4.25	5.32	4.89	25.45	7.48	0	0	0	0
1709776567	12.63	4.25	5.32	4.89	25.45	7.46	0	0	0	0
1709776568	12.62	4.24	5.32	4.89	25.45	7.43	0	0	0	0
1709776569	12.62	4.24	5.32	4.88	25.44	7.41	0	0	0	0
1709776570	12.61	4.24	5.32	4.88	25.44	7.38	0	0	0	0
1709776571	12.61	4.24	5.31	4.88	25.44	7.36	0	0	0	0
1709776572	12.65	4.24	5.31	4.88	25.43	7.33	0	0	0	0
1709776573	12.63	4.24	5.31	4.88	25.43	7.31	0	0	0	0
1709776574	12.64	4.24	5.31	4.88	25.43	7.28	0	0	0	0
1709776575	12.65	4.23	5.31	4.87	25.43	7.26	0	0	0	0
1709776576	12.64	4.23	5.31	4.87	25.42	7.23	0	0	0	0
1709776577	12.64	4.23	5.31	4.87	25.42	7.21	0	0	0	0
1709776578	12.62	4.23	5.31	4.87	25.42	7.18	0	0	0	0
1709776579	12.63	4.23	5.31	4.87	25.41	7.16	0	0	0	0
1709776580	12.62	4.23	5.31	4.86	25.41	7.13	0	0	0	0
1709776581	12.63	4.23	5.31	4.86	25.41	7.12	0	0	0	0
1709776582	12.64	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709776583	12.64	4.22	5.31	4.86	25.40	7.22	0	0	0	1
1709776584	12.62	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709776585	12.61	4.22	5.30	4.86	25.40	8.02	0	0	0	0
1709776586	12.60	4.22	5.30	4.85	25.39	8.35	0	0	0	0
1709776587	12.61	300.00	300.00	300.00	300.00	300.00	0	0	0	0
