TIMESTAMP	HEAD He3	HEAD He4	PUMP He3	SWITCH He3	PUMP He4	SWITCH He4	OUT1 [PHe3]	OUT2 [PHe4]	OUT3 [SHe3]	OUT4 [SHe4]
1709789432	12.67	4.00	15.09	4.53	22.77	4.60	0	0	0	0
1709789433	12.65	4.00	15.09	4.53	22.77	4.60	0	0	0	0
1709789434	12.67	4.00	15.09	4.53	22.77	4.60	0	0	0	0
1709789435	12.68	4.00	15.09	4.53	22.77	4.60	0	0	0	0
1709789436	12.66	4.00	15.09	4.53	22.77	4.60	0	0	0	0
1709789437	12.68	4.00	15.08	4.53	22.77	4.60	0	0	0	0
1709789438	12.67	4.00	15.08	4.53	22.77	4.60	0	0	0	0
1709789439	12.66	4.00	15.08	4.53	22.77	4.60	0	0	0	0
1709789440	12.65	4.00	15.08	4.53	22.77	4.60	0	0	0	0
1709789441	12.69	4.00	15.08	4.53	22.77	4.60	0	0	0	0
1709789442	12.67	4.00	15.08	4.53	22.77	4.60	0	0	0	0
1709789443	12.66	4.00	15.08	4.53	22.77	4.60	0	0	0	0
1709789444	12.69	4.00	15.07	4.53	22.77	4.60	0	0	0	0
1709789445	12.67	4.00	15.07	4.53	22.77	4.60	0	0	0	0
1709789446	12.66	4.00	15.07	4.53	22.77	4.60	0	0	0	0
1709789447	12.67	4.00	15.07	4.53	22.77	4.60	0	0	0	0
1709789448	12.71	4.00	15.07	4.53	22.77	4.59	0	0	0	0
1709789449	12.67	4.00	15.07	4.53	22.77	4.59	0	0	0	0
1709789450	12.64	4.00	15.06	4.53	22.77	4.59	0	0	0	0
1709789451	12.68	4.00	15.06	4.53	22.77	4.59	0	0	0	0
1709789452	12.66	4.00	15.06	4.53	22.77	4.59	0	0	0	0
1709789453	12.64	4.00	15.06	4.53	22.77	4.59	0	0	0	0
1709789454	12.66	4.00	15.06	4.53	22.77	4.59	0	0	0	0
1709789455	12.64	4.00	15.06	4.53	22.77	4.59	0	0	0	0
1709789456	12.64	4.00	15.05	4.53	22.77	4.59	0	0	0	0
1709789457	12.66	4.00	15.05	4.53	22.77	4.59	0	0	0	0
1709789458	12.66	4.00	15.05	4.53	22.76	4.59	0	0	0	0
1709789459	12.64	4.00	15.05	4.53	22.76	4.59	0	0	0	0
1709789460	12.64	4.00	15.05	4.53	22.76	4.59	0	0	0	0
1709789461	12.67	4.00	15.05	4.53	22.76	4.59	0	0	0	0
