TIMESTAMP	HEAD He3	HEAD He4	PUMP He3	SWITCH He3	PUMP He4	SWITCH He4	OUT1 [PHe3]	OUT2 [PHe4]	OUT3 [SHe3]	OUT4 [SHe4]
1709865133	4.69	4.43	35.82	5.15	35.70	5.13	0	0	0	0
1709865134	4.69	4.43	35.82	5.15	35.70	5.13	0	0	0	0
1709865135	4.69	4.43	35.81	5.15	35.70	5.13	0	0	0	0
1709865136	4.69	4.43	35.81	5.15	35.70	5.13	0	0	0	0
1709865137	4.68	4.43	35.80	5.15	35.69	5.13	0	0	0	0
1709865138	4.68	4.43	35.80	5.15	35.69	5.13	0	0	0	0
1709865139	4.68	4.43	35.80	5.15	35.69	5.13	0	0	0	0
1709865140	4.68	4.43	35.79	5.15	35.69	5.13	0	0	0	0
1709865141	4.68	4.43	35.79	5.15	35.69	5.13	0	0	0	0
1709865142	4.68	4.43	35.79	5.15	35.69	5.13	0	0	0	0
1709865143	4.68	4.43	35.78	5.15	35.68	5.13	0	0	0	0
1709865144	4.68	4.43	35.78	5.14	35.68	5.13	0	0	0	0
1709865145	4.68	4.43	35.78	5.14	35.68	5.13	0	0	0	0
1709865146	4.68	4.43	35.77	5.14	35.68	5.13	0	0	0	0
1709865147	4.68	4.42	35.77	5.14	35.68	5.13	0	0	0	0
1709865148	4.68	4.43	35.77	5.14	35.68	5.13	0	0	0	0
1709865149	4.68	4.42	35.76	5.14	35.67	5.13	0	0	0	0
1709865150	4.68	4.42	35.76	5.14	35.67	5.13	0	0	0	0
1709865151	4.68	4.42	35.76	5.14	35.67	5.13	0	0	0	0
1709865152	4.68	4.42	35.75	5.14	35.67	5.13	0	0	0	0
1709865153	4.69	4.42	35.75	5.14	35.67	5.13	0	0	0	0
1709865154	4.68	4.42	35.75	5.14	35.67	5.13	0	0	0	0
1709865155	4.68	4.42	35.74	5.14	35.66	5.13	0	0	0	0
1709865156	4.67	4.42	35.74	5.14	35.66	5.13	0	0	0	0
1709865157	4.68	4.42	35.74	5.14	35.66	5.13	0	0	0	0
1709865158	4.68	4.42	35.73	5.14	35.66	5.13	0	0	0	0
1709865159	4.68	4.42	35.73	5.14	35.66	5.13	0	0	0	0
1709865160	4.68	4.42	35.72	5.14	35.66	5.13	0	0	0	0
1709865161	4.68	4.42	35.72	5.14	35.65	5.13	0	0	0	0
1709865162	4.67	4.42	35.72	5.14	35.65	5.13	0	0	0	0
1709865163	4.68	4.42	35.71	5.14	35.65	5.13	0	0	0	0
1709865164	4.68	4.42	35.71	5.14	35.65	5.13	0	0	0	0
1709865165	4.68	4.42	35.71	5.14	35.65	5.13	0	0	0	0
1709865166	4.68	4.42	35.70	5.14	35.65	5.13	0	0	0	0
1709865167	4.68	4.42	35.70	5.14	35.65	5.13	0	0	0	0
1709865168	4.68	4.42	35.70	5.14	35.65	5.13	0	0	0	0
1709865169	4.68	4.42	35.70	5.14	35.65	5.13	0	0	0	0
1709865170	4.68	4.42	35.69	5.15	35.65	5.13	0	0	0	0
1709865171	4.68	4.42	35.69	5.15	35.64	5.13	0	0	0	0
1709865172	4.68	4.42	35.69	5.15	35.64	5.13	0	0	0	0
1709865173	4.68	4.43	35.68	5.15	35.64	5.13	0	0	0	0
1709865174	4.68	4.43	35.68	5.16	35.64	5.13	0	0	0	0
1709865175	4.68	4.43	35.68	5.16	35.64	5.13	0	0	0	0
1709865176	4.69	4.43	35.67	5.16	35.64	5.14	0	0	0	0
