TIMESTAMP	HEAD He3	HEAD He4	PUMP He3	SWITCH He3	PUMP He4	SWITCH He4	Cernox	OUT1 [PHe3]	OUT2 [PHe4]	OUT3 [SHe3]	OUT4 [SHe4]
1717175017	294.584	290.280	290.588	282.579	290.465	290.411	295.860	0	1	0	0
1717175018	294.895	290.280	290.588	283.135	290.465	290.411	295.856	0	1	0	0
1717175019	290.588	290.280	290.588	282.857	290.465	290.411	295.902	0	1	0	0
1717175020	293.274	290.280	290.589	280.516	290.465	290.411	295.909	0	1	0	0
1717175021	291.876	290.280	290.589	279.960	290.465	290.412	295.887	0	1	0	0
1717175022	288.690	290.280	290.589	278.929	290.465	290.412	295.893	0	1	0	0
1717175023	285.627	290.280	290.589	280.258	290.465	290.412	295.792	0	1	0	0
1717175024	287.947	290.280	290.589	279.325	290.465	290.412	295.898	0	1	0	0
1717175025	291.965	290.281	290.589	281.230	290.465	290.412	295.881	0	1	0	0
1717175026	293.341	290.281	290.589	279.127	290.466	290.412	295.898	0	1	0	0
1717175027	296.582	290.281	290.589	281.091	290.466	290.412	295.874	0	1	0	0
1717175028	291.965	290.281	290.590	283.095	290.466	290.412	295.860	0	1	0	0
1717175029	289.556	290.281	290.590	282.341	290.466	290.412	295.921	0	1	0	0
1717175030	291.432	290.281	290.590	279.087	290.466	290.413	295.933	0	0	0	0
1717175031	291.165	290.281	290.590	279.603	290.466	290.413	295.878	0	0	0	0
1717175032	290.855	290.282	290.590	278.135	290.467	290.413	295.989	0	0	0	0
1717175033	295.605	290.282	290.590	280.179	290.466	290.413	295.880	0	0	0	0
1717175034	288.946	290.282	290.591	281.905	290.467	290.414	295.940	0	1	0	0
1717175035	288.590	290.282	290.591	279.683	290.467	290.414	295.860	0	1	0	0
1717175036	287.714	290.282	290.591	282.024	290.467	290.414	295.864	0	1	0	0
1717175037	289.989	290.282	290.591	282.183	290.467	290.414	295.903	0	1	0	0
1717175038	291.365	290.282	290.591	283.690	290.467	290.414	295.832	0	1	0	0
1717175039	290.166	290.282	290.591	282.659	290.468	290.414	296.027	0	1	0	0
1717175040	294.406	290.282	290.591	280.615	290.468	290.414	295.920	0	0	0	0
1717175041	290.766	290.283	290.592	279.405	290.468	290.414	295.950	0	0	0	0
1717175042	291.654	290.283	290.592	282.421	290.468	290.415	295.820	0	0	0	0
1717175043	287.469	290.283	290.592	282.341	290.468	290.415	295.926	0	0	0	0
1717175044	291.543	290.283	290.592	283.333	290.469	290.415	295.947	0	0	0	0
1717175045	294.806	290.283	290.592	283.175	290.469	290.415	295.957	0	0	0	0
1717175046	296.471	290.283	290.592	282.857	290.469	290.415	295.907	0	0	0	0
1717175047	291.299	290.283	290.592	278.690	290.469	290.415	295.794	0	0	0	0
