TIMESTAMP	HEAD He3	HEAD He4	PUMP He3	SWITCH He3	PUMP He4	SWITCH He4	OUT1 [PHe3]	OUT2 [PHe4]	OUT3 [SHe3]	OUT4 [SHe4]
1709776378	12.64	4.56	5.43	5.32	25.49	7.53	0	0	0	0
1709776379	12.65	4.56	5.43	5.31	25.53	7.50	0	0	0	0
1709776380	12.63	4.56	5.43	5.31	25.57	7.48	0	0	0	0
1709776381	12.63	4.56	5.43	5.31	25.66	7.46	0	0	0	0
1709776382	12.64	4.56	5.43	5.30	25.75	7.44	0	0	0	0
1709776383	12.63	4.56	5.43	5.30	25.90	7.42	0	0	0	0
1709776384	12.64	4.56	5.43	5.30	26.01	7.40	0	0	0	0
1709776385	12.65	4.57	5.44	5.30	26.18	7.38	0	0	0	0
1709776386	12.64	4.57	5.44	5.29	26.29	7.36	0	0	0	0
1709776387	12.62	4.57	5.44	5.29	26.42	7.34	0	0	0	0
1709776388	12.63	4.57	5.43	5.29	26.49	7.32	0	0	0	0
1709776389	12.61	4.58	5.43	5.29	26.57	7.30	0	0	0	0
1709776390	12.62	4.58	5.43	5.29	26.61	7.28	0	0	0	0
1709776391	12.64	4.58	5.43	5.29	26.64	7.26	0	0	0	0
1709776392	12.61	4.58	5.43	5.29	26.65	7.24	0	0	0	0
1709776393	12.60	4.58	5.43	5.29	26.66	7.22	0	0	0	0
1709776394	12.63	4.58	5.43	5.29	26.65	7.21	0	0	0	0
1709776395	12.62	4.58	5.43	5.28	26.63	7.18	0	0	0	0
1709776396	12.64	4.58	5.43	5.28	26.62	7.17	0	0	0	0
1709776397	12.62	4.58	5.43	5.28	26.59	7.15	0	0	0	0
1709776398	12.62	4.58	5.43	5.28	26.58	7.13	0	0	0	0
1709776399	12.63	4.58	5.43	5.28	26.55	7.11	0	0	0	0
1709776400	12.63	4.58	5.43	5.28	26.52	7.10	0	0	0	0
1709776401	12.63	4.58	5.43	5.28	26.49	7.08	0	0	0	0
1709776402	12.63	4.57	5.43	5.28	26.47	7.06	0	0	0	0
1709776403	12.65	4.57	5.43	5.27	26.44	7.04	0	0	0	0
1709776404	12.64	4.57	5.43	5.27	26.42	7.03	0	0	0	0
1709776405	12.65	4.57	5.43	5.27	26.39	7.01	0	0	0	0
1709776406	12.62	4.57	5.43	5.27	26.38	7.00	0	0	0	0
1709776407	12.61	4.57	5.43	5.27	26.35	6.98	0	0	0	0
1709776408	12.64	4.57	5.43	5.26	26.33	6.97	0	0	0	0
1709776409	12.65	4.56	5.42	5.26	26.31	6.96	0	0	0	0
1709776410	12.63	4.56	5.42	5.26	26.29	6.95	0	0	0	0
1709776411	12.63	4.56	5.42	5.26	26.27	6.93	0	0	0	0
1709776412	12.60	4.56	5.42	5.26	26.26	6.92	0	0	0	0
1709776413	12.61	4.55	5.42	5.25	26.24	6.91	0	0	0	0
1709776414	12.63	4.55	5.42	5.25	26.22	6.90	0	0	0	0
1709776415	12.63	4.55	5.42	5.25	26.20	6.88	0	0	0	0
1709776416	12.60	4.55	5.42	5.25	26.19	6.87	0	0	0	0
1709776417	12.63	4.55	5.42	5.24	26.18	6.85	0	0	0	0
1709776418	12.61	4.54	5.42	5.24	26.16	6.83	0	0	0	0
1709776419	12.61	4.54	5.42	5.24	26.15	6.82	0	0	0	0
1709776420	12.61	4.54	5.42	5.24	26.14	6.80	0	0	0	0
1709776421	12.61	4.54	5.42	5.23	26.13	6.78	0	0	0	0
1709776422	12.63	4.54	5.42	5.23	26.12	6.77	0	0	0	0
1709776423	12.65	4.53	5.42	5.23	26.10	6.75	0	0	0	0
1709776424	12.62	4.53	5.42	5.23	26.09	6.74	0	0	0	0
1709776425	12.65	4.53	5.42	5.22	26.08	6.72	0	0	0	0
1709776426	12.64	4.53	5.41	5.22	26.07	6.71	0	0	0	0
1709776427	12.64	4.52	5.41	5.22	26.06	6.69	0	0	0	0
1709776428	12.61	4.52	5.41	5.22	26.06	6.68	0	0	0	0
1709776429	12.63	4.52	5.41	5.21	26.04	6.66	0	0	0	0
1709776430	12.62	4.52	5.41	5.21	26.04	6.65	0	0	0	0
1709776431	12.62	4.51	5.41	5.21	26.03	6.63	0	0	0	0
1709776432	12.63	4.51	5.41	5.20	26.02	6.62	0	0	0	0
1709776433	12.59	4.51	5.41	5.20	26.01	6.60	0	0	0	0
1709776434	12.61	4.51	5.41	5.20	26.01	6.59	0	0	0	0
1709776435	12.65	4.50	5.41	5.20	26.00	6.57	0	0	0	0
1709776436	12.64	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709776437	12.63	4.50	5.41	5.19	25.98	6.80	0	0	0	1
1709776438	12.64	4.50	5.41	5.19	25.98	7.16	0	0	0	1
1709776439	12.65	4.49	5.41	5.19	25.97	7.83	0	0	0	1
1709776440	12.63	4.49	5.41	5.18	25.97	8.29	0	0	0	1
1709776441	12.62	4.49	5.41	5.18	25.96	8.98	0	0	0	1
1709776442	12.65	4.49	5.41	5.18	25.95	9.43	0	0	0	1
1709776443	12.65	300.00	300.00	300.00	300.00	300.00	0	0	0	0
1709776444	12.63	4.48	5.40	5.17	25.94	10.40	0	0	0	0
1709776445	12.65	4.48	5.40	5.17	25.93	10.76	0	0	0	0
1709776446	12.64	4.48	5.40	5.17	25.93	10.89	0	0	0	0
1709776447	12.63	4.48	5.40	5.16	25.92	10.99	0	0	0	0
1709776448	12.64	4.47	5.40	5.16	25.92	11.01	0	0	0	0
1709776449	12.66	4.47	5.40	5.16	25.91	10.98	0	0	0	0
1709776450	12.64	4.47	5.40	5.15	25.91	10.93	0	0	0	0
1709776451	12.66	4.47	5.40	5.15	25.90	10.85	0	0	0	0
1709776452	12.64	4.46	5.40	5.15	25.90	10.78	0	0	0	0
1709776453	12.65	4.46	5.40	5.15	25.89	10.67	0	0	0	0
1709776454	12.64	4.46	5.40	5.14	25.89	10.59	0	0	0	0
1709776455	12.63	4.46	5.40	5.14	25.88	10.47	0	0	0	0
1709776456	12.64	4.45	5.40	5.14	25.88	10.40	0	0	0	0
1709776457	12.63	4.45	5.40	5.14	25.87	10.29	0	0	0	0
1709776458	12.64	4.45	5.39	5.13	25.86	10.22	0	0	0	0
1709776459	12.64	4.45	5.39	5.13	25.86	10.11	0	0	0	0
1709776460	12.62	4.45	5.39	5.13	25.85	10.04	0	0	0	0
1709776461	12.64	4.44	5.39	5.12	25.85	9.94	0	0	0	0
1709776462	12.64	4.44	5.39	5.12	25.85	9.87	0	0	0	0
1709776463	12.62	4.44	5.39	5.12	25.84	9.78	0	0	0	0
1709776464	12.63	4.44	5.39	5.12	25.84	9.72	0	0	0	0
