TIMESTAMP	HEAD He3	HEAD He4	PUMP He3	SWITCH He3	PUMP He4	SWITCH He4	Cernox	OUT1 [PHe3]	OUT2 [PHe4]	OUT3 [SHe3]	OUT4 [SHe4]
1717497599	129.862	43.978	25.642	35.380	44.244	25.097	129.899	0	1	0	0
1717497600	128.846	43.886	25.637	35.379	44.240	25.096	129.872	0	1	0	0
1717497601	127.746	43.798	25.631	35.356	44.231	25.096	129.882	0	1	0	0
1717497602	128.435	43.712	25.625	35.335	44.217	25.095	129.837	0	1	0	0
1717497603	129.710	43.627	25.620	35.304	44.200	25.094	129.853	0	1	0	0
1717497604	127.119	43.544	25.615	35.283	44.181	25.094	129.864	0	1	0	0
1717497605	128.220	43.462	25.610	35.273	44.161	25.093	129.837	0	1	0	0
1717497606	130.266	43.380	25.605	35.262	44.143	25.092	129.820	0	1	0	0
1717497607	125.585	43.300	25.599	35.200	44.125	25.091	129.838	0	1	0	0
1717497608	127.049	43.219	25.594	35.204	44.109	25.090	129.848	0	1	0	0
1717497609	128.587	43.139	25.589	35.207	44.094	25.089	129.829	0	1	0	0
1717497610	128.379	43.060	25.584	35.172	44.081	25.088	129.837	0	1	0	0
1717497611	128.046	42.980	25.579	35.172	44.071	25.087	129.771	0	1	0	0
1717497612	128.190	42.901	25.573	35.192	44.061	25.087	129.797	0	1	0	0
1717497613	129.043	42.821	25.568	35.102	44.053	25.086	129.793	0	1	0	0
1717497614	127.686	42.741	25.563	35.081	44.046	25.085	129.788	0	1	0	0
1717497615	128.605	42.661	25.558	35.095	44.041	25.084	129.800	0	1	0	0
1717497616	129.080	42.582	25.552	35.056	44.036	25.083	129.756	0	1	0	0
1717497617	128.479	42.502	25.547	35.039	44.032	25.082	129.759	0	1	0	0
1717497618	126.456	42.423	25.541	35.068	44.029	25.080	129.762	0	1	0	0
1717497619	128.020	42.343	25.535	34.946	44.026	25.079	129.727	0	1	0	0
1717497620	128.450	42.262	25.530	34.942	44.024	25.079	129.789	0	1	0	0
1717497621	127.308	42.182	25.524	34.929	44.023	25.078	129.775	0	1	0	0
1717497622	128.505	42.101	25.519	34.917	44.021	25.077	129.781	0	1	0	0
1717497623	128.442	42.021	25.513	34.884	44.020	25.076	129.739	0	1	0	0
1717497624	128.316	41.939	25.507	34.908	44.019	25.075	129.713	0	1	0	0
1717497625	126.259	41.857	25.501	34.876	44.018	25.073	129.752	0	1	0	0
1717497626	128.468	41.776	25.495	34.895	44.017	25.072	129.744	0	1	0	0
1717497627	129.539	41.694	25.489	34.773	44.015	25.071	129.738	0	1	0	0
1717497628	127.015	41.612	25.483	34.838	44.015	25.069	129.708	0	1	0	0
1717497629	129.013	41.529	25.477	34.862	44.014	25.068	129.704	0	1	0	0
1717497630	127.419	41.446	25.471	34.838	44.013	25.066	129.719	0	1	0	0
1717497631	126.078	41.364	25.465	34.792	44.012	25.065	129.702	0	1	0	0
1717497632	126.133	41.281	25.458	34.770	44.011	25.064	129.712	0	1	0	0
1717497633	128.661	41.199	25.452	34.740	44.010	25.063	129.680	0	1	0	0
1717497634	126.930	41.116	25.446	34.682	44.009	25.061	129.712	0	1	0	0
1717497635	127.182	41.033	25.439	34.689	44.008	25.060	129.689	0	1	0	0
1717497636	128.320	40.951	25.433	34.640	44.007	25.058	129.685	0	1	0	0
1717497637	127.534	40.868	25.426	34.658	44.006	25.057	129.641	0	1	0	0
1717497638	128.327	40.786	25.420	34.640	44.005	25.055	129.637	0	1	0	0
1717497639	127.401	40.703	25.413	34.611	44.003	25.054	129.652	0	1	0	0
1717497640	126.723	40.620	25.407	34.531	44.002	25.052	129.622	0	1	0	0
1717497641	127.038	40.537	25.400	34.557	44.000	25.051	129.657	0	1	0	0
1717497642	128.928	40.453	25.393	34.550	44.000	25.049	129.633	0	1	0	0
1717497643	127.831	40.371	25.386	34.513	43.999	25.047	129.631	0	1	0	0
1717497644	127.846	40.288	25.379	34.482	43.998	25.046	129.642	0	1	0	0
1717497645	127.141	40.204	25.372	34.484	43.996	25.044	129.609	0	1	0	0
1717497646	129.469	40.121	25.365	34.424	43.994	25.042	129.636	0	1	0	0
1717497647	128.020	40.037	25.358	34.426	43.993	25.041	129.600	0	1	0	0
1717497648	127.631	39.953	25.352	34.434	43.992	25.039	129.610	0	1	0	0
1717497649	128.472	39.868	25.344	34.386	43.990	25.037	129.594	0	1	0	0
1717497650	128.201	39.783	25.337	34.351	43.989	25.036	129.617	0	1	0	0
1717497651	127.364	39.698	25.330	34.329	43.987	25.034	129.546	0	1	0	0
1717497652	128.068	39.613	25.323	34.288	43.986	25.032	129.580	0	1	0	0
1717497653	127.823	39.528	25.316	34.332	43.984	25.030	129.588	0	1	0	0
1717497654	128.064	39.443	25.308	34.238	43.982	25.028	129.588	0	1	0	0
1717497655	126.700	39.358	25.301	34.295	43.980	25.026	129.608	0	1	0	0
1717497656	128.590	39.272	25.293	34.233	43.978	25.025	129.561	0	1	0	0
1717497657	127.112	39.187	25.285	34.188	43.977	25.023	129.570	0	1	0	0
1717497658	128.209	39.102	25.278	34.177	43.975	25.021	129.527	0	1	0	0
1717497659	128.331	39.016	25.271	34.175	43.974	25.018	129.542	0	1	0	0
1717497660	128.490	38.930	25.263	34.116	43.972	25.016	129.515	0	1	0	0
1717497661	128.194	38.844	25.256	34.068	43.971	25.014	129.570	0	1	0	0
1717497662	128.516	38.759	25.247	34.094	43.969	25.012	129.496	0	1	0	0
1717497663	127.986	38.673	25.239	34.109	43.967	25.010	129.542	0	1	0	0
1717497664	127.056	38.587	25.232	34.067	43.966	25.008	129.535	0	1	0	0
1717497665	127.423	38.501	25.224	34.027	43.964	25.005	129.533	0	1	0	0
1717497666	128.939	38.414	25.216	34.004	43.962	25.003	129.531	0	1	0	0
1717497667	127.771	38.327	25.208	33.958	43.960	25.001	129.502	0	1	0	0
1717497668	129.828	38.239	25.200	33.927	43.957	24.999	129.496	0	1	0	0
1717497669	127.486	38.152	25.192	33.916	43.955	24.997	129.494	0	1	0	0
1717497670	129.220	38.064	25.183	33.937	43.953	24.995	129.493	0	1	0	0
1717497671	127.508	37.977	25.175	33.884	43.950	24.994	129.513	0	1	0	0
1717497672	127.368	37.888	25.166	33.862	43.949	24.992	129.483	0	1	0	0
1717497673	128.390	37.799	25.158	33.864	43.946	24.990	129.504	0	1	0	0
1717497674	128.001	37.711	25.149	33.820	43.943	24.988	129.490	0	1	0	0
1717497675	127.746	37.621	25.141	33.768	43.941	24.986	129.471	0	1	0	0
1717497676	128.631	37.532	25.133	33.741	43.939	24.984	129.453	0	1	0	0
