TIMESTAMP	HEAD He3	HEAD He4	PUMP He3	SWITCH He3	PUMP He4	SWITCH He4	OUT1 [PHe3]	OUT2 [PHe4]	OUT3 [SHe3]	OUT4 [SHe4]
1709727090	16.49	11.43	4.43	4.41	4.44	4.38	0	0	0	0
1709727091	16.51	11.43	4.43	4.41	4.44	4.38	0	0	0	0
1709727092	16.53	11.43	4.43	4.41	4.44	4.38	0	0	0	0
1709727093	16.52	11.44	4.43	4.41	4.44	4.38	0	0	0	0
1709727094	16.53	11.43	4.43	4.41	4.44	4.38	0	0	0	0
1709727095	16.51	11.43	4.43	4.41	4.44	4.38	0	0	0	0
1709727096	16.48	11.43	4.43	4.41	4.44	4.38	0	0	0	0
1709727097	16.52	11.44	4.43	4.41	4.44	4.38	0	0	0	0
1709727098	16.51	11.43	4.43	4.41	4.44	4.38	0	0	0	0
1709727099	16.50	11.43	4.43	4.41	4.44	4.38	0	0	0	0
1709727100	16.47	11.44	4.43	4.41	4.44	4.38	0	0	0	0
1709727101	16.49	11.43	4.43	4.41	4.44	4.38	0	0	0	0
1709727102	16.48	11.43	4.43	4.41	4.44	4.38	0	0	0	0
1709727103	16.52	11.43	4.43	4.42	4.44	4.38	0	0	0	0
1709727104	16.53	11.43	4.43	4.42	4.44	4.38	0	0	0	0
1709727105	16.52	11.43	4.43	4.42	4.44	4.38	0	0	0	0
1709727106	16.54	11.43	4.43	4.42	4.44	4.38	0	0	0	0
1709727107	16.55	11.43	4.43	4.42	4.44	4.38	0	0	0	0
1709727108	16.48	11.43	4.43	4.42	4.44	4.38	0	0	0	0
1709727109	16.47	11.43	4.43	4.42	4.44	4.38	0	0	0	0
1709727110	16.50	11.43	4.43	4.42	4.44	4.38	0	0	0	0
1709727111	16.52	11.43	4.43	4.42	4.44	4.38	0	0	0	0
1709727112	16.52	11.43	4.43	4.42	4.44	4.38	0	0	0	0
1709727113	16.52	11.43	4.43	4.42	4.44	4.39	0	0	0	0
1709727114	16.52	11.43	4.43	4.42	4.44	4.39	0	0	0	0
1709727115	16.51	11.43	4.43	4.42	4.44	4.39	0	0	0	0
1709727116	16.49	11.44	4.43	4.42	4.44	4.39	0	0	0	0
1709727117	16.49	11.43	4.43	4.42	4.44	4.39	0	0	0	0
1709727118	16.50	11.43	4.43	4.42	4.44	4.39	0	0	0	0
1709727119	16.47	11.43	4.43	4.42	4.44	4.39	0	0	0	0
1709727120	16.50	11.44	4.43	4.42	4.44	4.39	0	0	0	0
1709727121	16.50	11.44	4.43	4.42	4.44	4.39	0	0	0	0
1709727122	16.51	11.43	4.43	4.42	4.44	4.39	0	0	0	0
1709727123	16.49	11.43	4.43	4.42	4.44	4.39	0	0	0	0
1709727124	16.53	11.43	4.43	4.42	4.44	4.39	0	0	0	0
1709727125	16.48	11.43	4.43	4.42	4.44	4.39	0	0	0	0
1709727126	16.43	11.43	4.43	4.42	4.44	4.39	0	0	0	0
1709727127	16.52	11.43	4.43	4.42	4.44	4.39	0	0	0	0
1709727128	16.51	11.43	4.43	4.42	4.44	4.39	0	0	0	0
1709727129	16.50	11.43	4.43	4.42	4.44	4.39	0	0	0	0
1709727130	16.50	11.43	4.43	4.42	5.11	4.39	0	0	0	0
1709727131	16.50	11.43	4.43	4.42	6.04	4.39	0	0	0	0
1709727132	16.49	11.42	4.43	4.42	7.56	4.39	0	0	0	0
1709727133	16.48	11.43	4.43	4.42	8.56	4.39	0	0	0	0
