TIMESTAMP	HEAD He3	HEAD He4	PUMP He3	SWITCH He3	PUMP He4	SWITCH He4	Cernox	OUT1 [PHe3]	OUT2 [PHe4]	OUT3 [SHe3]	OUT4 [SHe4]
1718024565	45.916	50.252	11.829	25.908	30.523	10.813	44.749	0	0	0	0
1718024566	46.085	50.220	11.841	25.836	30.525	10.818	44.748	0	0	0	0
1718024567	45.984	50.188	11.852	25.751	30.513	10.826	44.742	0	0	0	0
1718024568	46.225	50.157	11.863	25.643	30.489	10.834	44.727	0	0	0	0
1718024569	46.115	50.127	11.873	25.560	30.454	10.842	44.714	0	0	0	0
1718024570	46.298	50.097	11.883	25.482	30.407	10.850	44.718	0	0	0	0
1718024571	46.432	50.067	11.893	25.370	30.352	10.858	44.712	0	0	0	0
1718024572	46.072	50.038	11.902	25.296	30.289	10.866	44.712	0	0	0	0
1718024573	46.137	50.009	11.911	25.212	30.220	10.873	44.705	0	0	0	0
1718024574	46.176	49.979	11.920	25.124	30.147	10.881	44.698	0	0	0	0
1718024575	46.059	49.951	11.929	25.048	30.070	10.889	44.700	0	0	0	0
1718024576	46.039	49.922	11.938	24.974	29.992	10.896	44.680	0	0	0	0
1718024577	46.230	49.892	11.947	24.872	29.926	10.904	44.686	0	0	0	0
1718024578	45.730	49.863	11.956	24.792	29.859	10.912	44.685	0	0	0	0
1718024579	46.093	49.833	11.965	24.721	29.792	10.919	44.684	0	0	0	0
1718024580	46.152	49.803	11.973	24.620	29.726	10.927	44.665	0	0	0	0
1718024581	46.178	49.774	11.982	24.518	29.661	10.935	44.658	0	0	0	0
1718024582	46.093	49.744	11.990	24.451	29.597	10.943	44.657	0	0	0	0
1718024583	45.994	49.714	11.999	24.358	29.535	10.950	44.650	0	0	0	0
1718024584	46.167	49.683	12.008	24.270	29.475	10.958	44.648	0	0	0	0
1718024585	46.282	49.653	12.016	24.170	29.416	10.966	44.643	0	0	0	0
1718024586	46.000	49.622	12.025	24.096	29.359	10.974	44.642	0	0	0	0
1718024587	46.108	49.591	12.033	23.963	29.303	10.982	44.627	0	0	0	0
1718024588	45.988	49.560	12.042	23.880	29.250	10.990	44.618	0	0	0	0
1718024589	45.879	49.529	12.050	23.829	29.197	10.998	44.619	0	0	0	0
1718024590	45.936	49.497	12.059	23.769	29.147	11.006	44.613	0	0	0	0
1718024591	46.299	49.465	12.067	23.662	29.099	11.015	44.612	0	0	0	0
1718024592	46.323	49.434	12.075	23.568	29.051	11.023	44.613	0	0	0	0
1718024593	46.203	49.402	12.083	23.484	29.006	11.032	44.596	0	0	0	0
1718024594	46.291	49.371	12.091	23.386	28.960	11.040	44.601	0	0	0	0
1718024595	46.083	49.338	12.098	23.294	28.915	11.048	44.588	0	0	0	0
1718024596	45.797	49.306	12.106	23.213	28.872	11.057	44.581	0	0	0	0
1718024597	46.180	49.274	12.114	23.133	28.830	11.065	44.584	0	0	0	0
1718024598	45.987	49.241	12.121	23.023	28.789	11.073	44.582	0	0	0	0
1718024599	45.984	49.209	12.129	22.961	28.750	11.082	44.573	0	0	0	0
1718024600	45.889	49.176	12.136	22.858	28.711	11.090	44.564	0	0	0	0
1718024601	46.041	49.143	12.144	22.764	28.673	11.098	44.558	0	0	0	0
1718024602	45.740	49.111	12.151	22.701	28.637	11.106	44.546	0	0	0	0
1718024603	46.112	49.077	12.158	22.603	28.601	11.114	44.546	0	0	0	0
1718024604	45.763	49.044	12.165	22.512	28.566	11.121	44.541	0	0	0	0
1718024605	45.896	49.011	12.172	22.422	28.531	11.129	44.535	0	0	0	0
1718024606	46.022	48.977	12.179	22.360	28.497	11.136	44.527	0	0	0	0
1718024607	46.171	48.943	12.185	22.270	28.465	11.143	44.531	0	0	0	0
1718024608	45.719	48.910	12.192	22.181	28.432	11.151	44.511	0	0	0	0
1718024609	45.895	48.876	12.198	22.117	28.401	11.158	44.522	0	0	0	0
1718024610	45.808	48.842	12.205	22.020	28.370	11.165	44.499	0	0	0	0
