TIMESTAMP	HEAD He3	HEAD He4	PUMP He3	SWITCH He3	PUMP He4	SWITCH He4	Cernox	OUT1 [PHe3]	OUT2 [PHe4]	OUT3 [SHe3]	OUT4 [SHe4]
1717496191	138.987	48.395	17.578	88.562	24.122	16.102	136.129	0	0	0	0
1717496192	137.601	48.390	17.607	88.337	24.091	16.119	136.089	0	0	0	0
1717496193	138.039	48.385	17.635	88.341	24.041	16.135	136.128	0	0	0	0
1717496194	139.387	48.378	17.662	88.474	23.983	16.151	136.125	0	0	0	0
1717496195	138.950	48.371	17.687	88.251	23.929	16.166	136.089	0	1	0	0
1717496196	137.609	48.361	17.712	87.913	23.867	16.180	136.096	0	1	0	0
1717496197	136.882	48.348	17.736	88.355	23.804	16.194	136.102	5	1	0	0
1717496198	138.594	48.333	17.760	88.185	23.748	16.208	136.080	5	1	0	0
1717496199	138.068	48.315	17.783	88.193	23.709	16.221	136.096	5	1	0	0
1717496200	137.757	48.293	17.805	88.169	23.694	16.235	136.108	5	1	0	0
1717496201	138.379	48.268	17.828	88.323	23.702	16.248	136.064	5	1	0	0
1717496202	138.461	48.240	17.850	88.374	23.731	16.261	136.100	5	1	0	0
1717496203	137.816	48.210	17.871	88.428	23.776	16.274	136.046	5	1	0	0
1717496204	138.202	48.178	17.893	88.259	23.832	16.288	136.084	5	1	0	0
1717496205	137.194	48.145	17.914	88.275	23.896	16.301	136.090	5	1	0	0
1717496206	136.882	48.113	17.935	88.281	23.965	16.314	136.049	5	1	0	0
1717496207	137.801	48.080	17.956	88.139	24.048	16.327	136.074	5	1	0	0
1717496208	138.550	48.048	17.977	88.267	24.146	16.340	136.045	5	1	0	0
1717496209	137.164	48.016	17.998	88.257	24.242	16.352	136.047	5	1	0	0
1717496210	138.402	47.986	18.022	88.494	24.333	16.365	136.040	5	1	0	0
1717496211	138.646	47.957	18.046	88.657	24.421	16.378	136.074	5	1	0	0
1717496212	138.076	47.930	18.069	88.478	24.503	16.391	136.047	5	1	0	0
1717496213	136.734	47.905	18.093	88.118	24.582	16.404	136.060	5	1	0	0
1717496214	138.431	47.881	18.116	88.281	24.655	16.417	136.061	5	1	0	0
1717496215	138.594	47.860	18.140	88.442	24.724	16.430	136.051	5	1	0	0
1717496216	136.178	47.840	18.163	88.518	24.788	16.443	136.044	5	1	0	0
1717496217	137.438	47.821	18.186	88.367	24.849	16.456	136.062	5	1	0	0
1717496218	138.735	47.805	18.208	88.209	24.905	16.469	136.025	5	1	0	0
1717496219	138.053	47.789	18.231	88.514	24.959	16.482	136.002	5	1	0	0
1717496220	137.134	47.776	18.254	88.484	25.012	16.494	136.028	5	1	0	0
1717496221	137.705	47.764	18.276	88.414	25.073	16.507	136.052	5	1	0	0
1717496222	137.927	47.753	18.299	88.424	25.129	16.520	135.995	5	1	0	0
1717496223	137.349	47.743	18.321	88.598	25.184	16.533	136.022	5	1	0	0
1717496224	137.060	47.734	18.343	88.729	25.236	16.546	136.008	5	1	0	0
1717496225	136.260	47.727	18.366	88.026	25.286	16.559	135.999	5	1	0	0
1717496226	136.252	47.720	18.387	88.257	25.334	16.571	135.996	5	1	0	0
1717496227	137.624	47.714	18.409	88.297	25.380	16.584	135.962	5	1	0	0
1717496228	138.142	47.709	18.431	88.014	25.424	16.597	136.010	5	1	0	0
1717496229	138.357	47.705	18.453	88.159	25.468	16.610	136.027	5	1	0	0
1717496230	136.971	47.701	18.474	88.287	25.510	16.622	136.048	5	1	0	0
1717496231	138.572	47.699	18.496	88.496	25.551	16.635	135.992	5	1	0	0
1717496232	137.105	47.697	18.517	88.315	25.590	16.648	135.988	5	1	0	0
1717496233	137.016	47.695	18.539	88.305	25.630	16.660	136.012	5	1	0	0
1717496234	136.927	47.694	18.560	88.359	25.668	16.673	135.962	5	1	0	0
