TIMESTAMP	HEAD He3	HEAD He4	PUMP He3	SWITCH He3	PUMP He4	SWITCH He4	Cernox	OUT1 [PHe3]	OUT2 [PHe4]	OUT3 [SHe3]	OUT4 [SHe4]
1717505929	91.070	44.469	20.222	25.947	33.839	19.253	98.544	0	1	0	0
1717505930	92.380	44.485	20.236	25.940	33.826	19.259	98.558	5	1	0	0
1717505931	84.015	44.500	20.249	25.955	33.807	19.265	98.531	5	1	0	0
1717505932	89.616	44.511	20.261	25.973	33.782	19.270	98.535	5	1	0	0
1717505933	91.439	44.519	20.273	25.964	33.756	19.275	98.532	5	1	0	0
1717505934	90.743	44.523	20.285	25.975	33.731	19.280	98.532	5	1	0	0
1717505935	91.250	44.523	20.296	26.011	33.713	19.285	98.502	5	1	0	0
1717505936	90.649	44.520	20.307	25.997	33.702	19.290	98.518	5	1	0	0
1717505937	91.537	44.516	20.318	26.007	33.700	19.295	98.499	5	1	0	0
1717505938	91.570	44.509	20.328	26.032	33.705	19.300	98.489	5	1	0	0
1717505939	91.406	44.502	20.339	26.049	33.716	19.305	98.507	5	1	0	0
1717505940	91.488	44.493	20.349	26.059	33.736	19.310	98.479	5	1	0	0
1717505941	91.586	44.486	20.360	26.076	33.759	19.315	98.459	5	1	0	0
1717505942	90.706	44.478	20.370	26.090	33.787	19.320	98.511	5	1	0	0
1717505943	91.103	44.471	20.381	26.086	33.818	19.325	98.479	5	1	0	0
1717505944	90.845	44.465	20.391	26.095	33.851	19.330	98.489	5	1	0	0
1717505945	91.197	44.460	20.401	26.104	33.886	19.334	98.485	5	1	0	0
1717505946	91.664	44.456	20.411	26.127	33.922	19.340	98.468	5	1	0	0
1717505947	91.361	44.453	20.421	26.130	33.957	19.344	98.444	5	1	0	0
1717505948	90.686	44.452	20.431	26.135	33.993	19.349	98.463	5	1	0	0
1717505949	91.013	44.451	20.441	26.141	34.028	19.354	98.459	5	1	0	0
1717505950	91.533	44.452	20.451	26.154	34.061	19.359	98.434	5	1	0	0
1717505951	91.033	44.453	20.461	26.181	34.095	19.364	98.459	5	1	0	0
1717505952	91.070	44.456	20.471	26.201	34.128	19.369	98.409	5	1	0	0
1717505953	91.140	44.460	20.481	26.210	34.159	19.374	98.432	5	1	0	0
1717505954	90.612	44.465	20.490	26.214	34.190	19.379	98.419	5	1	0	0
1717505955	91.954	44.470	20.500	26.207	34.220	19.384	98.406	5	1	0	0
1717505956	92.204	44.477	20.510	26.224	34.249	19.389	98.431	5	1	0	0
1717505957	91.766	44.484	20.520	26.236	34.277	19.394	98.405	5	1	0	0
1717505958	90.820	44.492	20.529	26.263	34.304	19.399	98.426	5	1	0	0
1717505959	91.332	44.500	20.539	26.274	34.330	19.404	98.375	5	1	0	0
1717505960	91.037	44.509	20.549	26.268	34.355	19.409	98.402	5	1	0	0
1717505961	91.525	44.519	20.558	26.291	34.380	19.414	98.387	5	1	0	0
1717505962	90.477	44.528	20.568	26.301	34.405	19.419	98.398	5	1	0	0
1717505963	91.201	44.539	20.578	26.301	34.429	19.424	98.382	5	1	0	0
1717505964	91.537	44.550	20.587	26.267	34.452	19.430	98.375	5	1	0	0
1717505965	90.763	44.560	20.597	26.305	34.474	19.435	98.371	5	1	0	0
1717505966	90.612	44.572	20.606	26.319	34.496	19.440	98.395	5	1	0	0
1717505967	90.886	44.584	20.616	26.330	34.518	19.445	98.372	5	1	0	0
1717505968	91.561	44.596	20.626	26.345	34.538	19.450	98.388	5	1	0	0
1717505969	90.800	44.608	20.635	26.339	34.559	19.455	98.344	5	1	0	0
1717505970	91.193	44.620	20.645	26.362	34.579	19.460	98.350	5	1	0	0
1717505971	90.829	44.633	20.654	26.349	34.599	19.466	98.375	5	1	0	0
1717505972	91.123	44.645	20.664	26.376	34.619	19.471	98.341	5	1	0	0
1717505973	91.066	44.658	20.673	26.383	34.638	19.476	98.338	5	1	0	0
1717505974	91.295	44.671	20.683	26.399	34.656	19.481	98.356	5	1	0	0
1717505975	90.812	44.684	20.692	26.398	34.674	19.486	98.350	5	1	0	0
1717505976	90.469	44.697	20.702	26.399	34.693	19.492	98.307	5	1	0	0
1717505977	91.475	44.709	20.711	26.408	34.710	19.497	98.319	5	1	0	0
1717505978	90.817	44.721	20.720	26.440	34.727	19.502	98.324	5	1	0	0
1717505979	90.338	44.734	20.730	26.444	34.745	19.508	98.271	5	1	0	0
1717505980	90.829	44.746	20.739	26.456	34.761	19.513	98.311	5	1	0	0
1717505981	90.915	44.758	20.748	26.422	34.778	19.518	98.316	5	1	0	0
1717505982	91.238	44.770	20.757	26.460	34.795	19.523	98.289	5	1	0	0
1717505983	91.737	44.783	20.767	26.473	34.811	19.528	98.315	5	1	0	0
1717505984	91.340	44.796	20.776	26.467	34.827	19.533	98.281	5	1	0	0
1717505985	90.714	44.808	20.785	26.488	34.843	19.539	98.280	5	1	0	0
1717505986	91.504	44.820	20.794	26.512	34.859	19.544	98.290	5	1	0	0
1717505987	92.216	44.833	20.803	26.496	34.874	19.549	98.293	5	1	0	0
1717505988	90.419	44.845	20.812	26.484	34.889	19.554	98.275	5	1	0	0
1717505989	90.624	44.858	20.821	26.501	34.905	19.560	98.272	5	1	0	0
1717505990	91.398	44.870	20.830	26.523	34.919	19.565	98.255	5	1	0	0
1717505991	91.197	44.882	20.839	26.506	34.934	19.570	98.258	5	1	0	0
1717505992	91.046	44.895	20.848	26.547	34.948	19.576	98.237	5	1	0	0
1717505993	90.951	44.907	20.857	26.565	34.963	19.581	98.251	5	1	0	0
1717505994	90.951	44.920	20.866	26.537	34.977	19.586	98.264	5	1	0	0
1717505995	90.022	44.933	20.875	26.568	34.991	19.591	98.246	5	1	0	0
1717505996	90.284	44.946	20.884	26.566	35.005	19.597	98.226	5	1	0	0
1717505997	91.136	44.959	20.893	26.547	35.020	19.602	98.213	5	1	0	0
