TIMESTAMP	HEAD He3	PUMP He3	SWITCH He3	HEAD He4	PUMP He4	SWITCH He4	Cernox	OUT1 [PHe3]	OUT2 [PHe4]	OUT3 [SHe3]	OUT4 [SHe4]
1729605732	293.119	289.255	289.468	300.000	289.587	289.514	231.710	0	0	0	0
1729605733	292.586	289.253	289.466	300.000	289.586	289.512	231.632	0	0	0	0
1729605734	290.766	289.251	289.463	300.000	289.584	289.510	231.555	0	0	0	0
1729605735	291.787	289.249	289.461	300.000	289.582	289.508	231.519	0	0	0	0
1729605736	294.384	289.246	289.459	300.000	289.580	289.507	231.519	0	0	0	0
1729605737	293.296	289.244	289.457	300.000	289.579	289.505	231.564	0	0	0	0
1729605738	291.521	289.243	289.454	300.000	289.577	289.503	231.516	0	0	0	0
1729605739	294.739	289.240	289.452	300.000	289.575	289.501	231.466	0	0	0	0
1729605740	291.743	289.238	289.450	300.000	289.573	289.499	231.392	0	0	0	0
1729605741	288.346	289.237	289.447	300.000	289.571	289.497	231.403	0	0	0	0
1729605742	294.428	289.234	289.445	300.000	289.570	289.496	231.344	0	0	0	0
1729605743	296.071	289.232	289.443	300.000	289.568	289.494	231.369	0	0	0	0
1729605744	294.384	289.230	289.440	300.000	289.566	289.492	231.286	0	0	0	0
1729605745	294.384	289.228	289.438	300.000	289.564	289.490	231.260	0	0	0	0
1729605746	297.936	289.225	289.435	300.000	289.562	289.488	231.192	0	0	0	0
1729605747	296.537	289.223	289.433	300.000	289.560	289.486	231.209	0	0	0	0
1729605748	292.741	289.221	289.431	300.000	289.558	289.484	231.136	0	0	0	0
1729605749	297.913	289.219	289.428	300.000	289.556	289.482	231.153	0	0	0	0
1729605750	295.205	289.217	289.425	300.000	289.554	289.480	231.097	0	0	0	0
1729605751	293.274	289.215	289.423	300.000	289.552	289.478	231.000	0	0	0	0
1729605752	291.676	289.213	289.420	300.000	289.551	289.476	231.029	0	0	0	0
1729605753	294.362	289.211	289.418	300.000	289.549	289.474	230.986	0	0	0	0
1729605754	289.734	289.208	289.416	300.000	289.547	289.472	230.985	0	0	0	0
1729605755	295.982	289.206	289.414	300.000	289.545	289.470	230.924	0	0	0	0
1729605756	293.807	289.204	289.411	300.000	289.543	289.467	230.930	0	0	0	0
1729605757	291.476	289.202	289.408	300.000	289.541	289.465	230.886	0	0	0	0
1729605758	292.986	289.199	289.406	300.000	289.539	289.463	230.845	0	0	0	0
1729605759	297.558	289.197	289.403	300.000	289.537	289.461	230.783	0	0	0	0
1729605760	293.607	289.195	289.401	300.000	289.535	289.459	230.852	0	0	0	0
1729605761	285.472	289.193	289.398	300.000	289.533	289.457	230.781	0	0	0	0
1729605762	291.032	289.190	289.396	300.000	289.532	289.455	230.767	0	0	0	0
1729605763	290.943	289.188	289.393	300.000	289.530	289.453	230.644	0	0	0	0
1729605764	292.786	289.186	289.391	300.000	289.528	289.450	230.607	0	0	0	0
1729605765	293.585	289.184	289.388	300.000	289.526	289.449	230.613	0	0	0	0
1729605766	292.186	289.181	289.386	300.000	289.524	289.447	230.659	0	0	0	0
1729605767	292.542	289.179	289.383	300.000	289.522	289.444	230.533	0	0	0	0
1729605768	291.410	289.177	289.381	300.000	289.520	289.442	230.483	0	0	0	0
1729605769	292.675	289.175	289.378	300.000	289.518	289.440	230.478	0	0	0	0
1729605770	292.764	289.172	289.376	300.000	289.517	289.438	230.510	0	0	0	0
1729605771	295.050	289.170	289.373	300.000	289.515	289.436	230.465	0	0	0	0
1729605772	296.781	289.168	289.371	300.000	289.513	289.435	230.451	0	0	0	0
1729605773	294.406	289.166	289.368	300.000	289.511	289.433	230.357	0	0	0	0
1729605774	297.248	289.164	289.366	300.000	289.509	289.431	230.358	0	0	0	0
1729605775	295.672	289.162	289.364	300.000	289.507	289.429	230.353	0	0	0	0
1729605776	299.023	289.160	289.361	300.000	289.505	289.427	230.290	0	0	0	0
1729605777	296.071	289.158	289.359	300.000	289.503	289.425	230.313	0	0	0	0
1729605778	292.408	289.155	289.357	300.000	289.501	289.422	230.296	0	0	0	0
1729605779	297.403	289.153	289.354	300.000	289.499	289.420	230.214	0	0	0	0
1729605780	300.000	289.151	289.352	300.000	289.498	289.418	230.158	0	0	0	0
1729605781	293.030	289.149	289.349	300.000	289.496	289.416	230.151	0	0	0	0
1729605782	293.851	289.147	289.347	300.000	289.494	289.414	230.122	0	0	0	0
1729605783	295.627	289.145	289.345	300.000	289.492	289.412	230.037	0	0	0	0
1729605784	296.915	289.143	289.343	300.000	289.490	289.410	230.025	0	0	0	0
1729605785	293.363	289.141	289.340	300.000	289.488	289.408	229.983	0	0	0	0
1729605786	293.696	289.138	289.338	300.000	289.486	289.406	230.013	0	0	0	0
1729605787	291.720	289.136	289.335	300.000	289.484	289.404	229.923	0	0	0	0
1729605788	295.450	289.134	289.333	300.000	289.482	289.402	229.977	0	0	0	0
1729605789	294.806	289.132	289.330	300.000	289.480	289.400	229.826	0	0	0	0
1729605790	294.406	289.130	289.328	300.000	289.479	289.398	229.810	0	0	0	0
1729605791	290.522	289.128	289.325	300.000	289.477	289.396	229.877	0	0	0	0
1729605792	296.071	289.125	289.322	300.000	289.475	289.394	229.882	0	0	0	0
1729605793	295.450	289.123	289.320	300.000	289.473	289.391	229.817	0	0	0	0
1729605794	293.008	289.121	289.317	300.000	289.471	289.389	229.817	0	0	0	0
1729605795	287.858	289.118	289.315	300.000	289.469	289.387	229.756	0	0	0	0
1729605796	290.433	289.116	289.313	300.000	289.467	289.385	229.762	0	0	0	0
1729605797	293.097	289.114	289.310	300.000	289.465	289.383	229.641	0	0	0	0
1729605798	294.828	289.111	289.307	300.000	289.463	289.381	229.667	0	0	0	0
1729605799	289.045	289.109	289.305	300.000	289.461	289.379	229.685	0	0	0	0
1729605800	297.203	289.107	289.302	300.000	289.459	289.377	229.569	0	0	0	0
1729605801	292.808	289.104	289.299	300.000	289.457	289.375	229.563	0	0	0	0
1729605802	293.407	289.102	289.297	300.000	289.455	289.373	229.549	0	0	0	0
1729605803	290.943	289.100	289.294	300.000	289.453	289.371	229.458	0	0	0	0
1729605804	296.826	289.097	289.291	300.000	289.451	289.369	229.448	0	0	0	0
1729605805	297.092	289.095	289.289	300.000	289.449	289.367	229.398	0	0	0	0
1729605806	297.980	289.093	289.286	300.000	289.447	289.364	229.354	0	0	0	0
1729605807	294.118	289.091	289.284	300.000	289.446	289.362	229.379	0	0	0	0
1729605808	295.627	289.088	289.281	300.000	289.444	289.360	229.325	0	0	0	0
1729605809	291.965	289.086	289.279	300.000	289.442	289.358	229.242	0	0	0	0
1729605810	294.473	289.083	289.276	300.000	289.440	289.355	229.240	0	0	0	0
1729605811	293.296	289.081	289.273	300.000	289.438	289.353	229.239	0	0	0	0
1729605812	294.850	289.079	289.271	300.000	289.436	289.351	229.182	0	0	0	0
1729605813	292.231	289.076	289.268	300.000	289.434	289.349	229.145	0	0	0	0
1729605814	291.343	289.074	289.265	300.000	289.432	289.347	229.092	0	0	0	0
1729605815	295.161	289.072	289.263	300.000	289.430	289.345	229.140	0	0	0	0
1729605816	294.340	289.069	289.260	300.000	289.428	289.343	229.139	0	0	0	0
1729605817	291.410	289.067	289.258	300.000	289.426	289.340	229.019	0	0	0	0
1729605818	294.495	289.064	289.255	300.000	289.423	289.338	229.064	0	0	0	0
1729605819	298.535	289.062	289.253	300.000	289.421	289.336	229.003	0	0	0	0
1729605820	294.961	289.060	289.250	300.000	289.419	289.334	228.950	0	0	0	0
1729605821	291.965	289.058	289.248	300.000	289.417	289.331	228.903	0	0	0	0
1729605822	290.411	289.055	289.245	300.000	289.415	289.329	228.995	0	0	0	0
1729605823	294.317	289.053	289.242	300.000	289.413	289.327	228.903	0	0	0	0
1729605824	298.291	289.050	289.240	300.000	289.411	289.325	228.909	0	0	0	0
1729605825	292.697	289.048	289.237	300.000	289.410	289.322	228.840	0	0	0	0
1729605826	292.741	289.046	289.235	300.000	289.408	289.320	228.894	0	0	0	0
1729605827	294.229	289.044	289.232	300.000	289.405	289.318	228.821	0	0	0	0
1729605828	289.900	289.042	289.229	300.000	289.403	289.316	228.721	0	0	0	0
1729605829	293.097	289.040	289.227	300.000	289.401	289.313	228.756	0	0	0	0
1729605830	292.852	289.037	289.224	300.000	289.399	289.311	228.692	0	0	0	0
1729605831	296.249	289.035	289.222	300.000	289.397	289.309	228.645	0	0	0	0
1729605832	288.868	289.033	289.219	300.000	289.395	289.307	228.588	0	0	0	0
1729605833	293.363	289.031	289.216	300.000	289.393	289.304	228.662	0	0	0	0
1729605834	295.427	289.029	289.214	300.000	289.392	289.302	228.511	0	0	0	0
1729605835	289.245	289.026	289.211	300.000	289.390	289.300	228.648	0	0	0	0
1729605836	290.189	289.024	289.208	300.000	289.387	289.298	228.539	0	0	0	0
1729605837	287.092	289.022	289.206	300.000	289.385	289.296	228.497	0	0	0	0
1729605838	291.565	289.019	289.203	300.000	289.383	289.294	228.478	0	0	0	0
1729605839	291.343	289.017	289.201	300.000	289.381	289.292	228.472	0	0	0	0
1729605840	293.141	289.015	289.198	300.000	289.380	289.290	228.327	0	0	0	0
1729605841	292.897	289.012	289.195	300.000	289.377	289.288	228.388	0	0	0	0
1729605842	290.588	289.010	289.193	300.000	289.376	289.286	228.309	0	0	0	0
1729605843	293.097	289.008	289.190	300.000	289.374	289.283	228.330	0	0	0	0
1729605844	291.365	289.005	289.187	300.000	289.372	289.281	228.249	0	0	0	0
1729605845	293.030	289.003	289.185	300.000	289.370	289.278	228.284	0	0	0	0
1729605846	296.604	289.000	289.182	300.000	289.368	289.276	228.243	0	0	0	0
1729605847	299.046	288.998	289.179	300.000	289.366	289.274	228.207	0	0	0	0
1729605848	292.852	288.996	289.176	300.000	289.364	289.272	228.181	0	0	0	0
1729605849	298.069	288.993	289.173	300.000	289.362	289.270	228.187	0	0	0	0
1729605850	292.497	288.991	289.171	300.000	289.360	289.267	228.091	0	0	0	0
1729605851	294.095	288.988	289.168	300.000	289.358	289.265	228.012	0	0	0	0
1729605852	294.317	288.986	289.165	300.000	289.356	289.263	228.048	0	0	0	0
1729605853	299.645	288.984	289.163	300.000	289.354	289.260	227.979	0	0	0	0
1729605854	296.071	288.981	289.160	300.000	289.351	289.258	228.016	0	0	0	0
1729605855	292.031	288.979	289.157	300.000	289.349	289.256	227.952	0	0	0	0
1729605856	294.917	288.976	289.154	300.000	289.347	289.253	227.923	0	0	0	0
1729605857	298.713	288.974	289.152	300.000	289.345	289.251	227.867	0	0	0	0
1729605858	291.765	288.971	289.149	300.000	289.343	289.249	227.887	0	0	0	0
1729605859	294.717	288.968	289.146	300.000	289.341	289.246	227.898	0	0	0	0
1729605860	297.447	288.966	289.143	300.000	289.339	289.244	227.862	0	0	0	0
1729605861	295.871	288.963	289.141	300.000	289.337	289.242	227.756	0	0	0	0
1729605862	294.761	288.961	289.138	300.000	289.334	289.239	227.698	0	0	0	0
1729605863	291.143	288.959	289.135	300.000	289.332	289.237	227.689	0	0	0	0
1729605864	293.807	288.956	289.133	300.000	289.330	289.235	227.669	0	0	0	0
1729605865	291.654	288.954	289.130	300.000	289.328	289.233	227.697	0	0	0	0
1729605866	289.822	288.952	289.127	300.000	289.326	289.230	227.605	0	0	0	0
1729605867	293.141	288.949	289.124	300.000	289.324	289.228	227.668	0	0	0	0
1729605868	288.413	288.947	289.122	300.000	289.322	289.226	227.495	0	0	0	0
1729605869	290.633	288.945	289.119	300.000	289.320	289.223	227.592	0	0	0	0
1729605870	294.584	288.942	289.116	300.000	289.318	289.221	227.511	0	0	0	0
1729605871	294.895	288.940	289.114	300.000	289.316	289.219	227.497	0	0	0	0
1729605872	292.364	288.937	289.111	300.000	289.314	289.216	227.428	0	0	0	0
1729605873	296.959	288.935	289.108	300.000	289.312	289.214	227.429	0	0	0	0
1729605874	295.050	288.933	289.106	300.000	289.310	289.212	227.457	0	0	0	0
1729605875	294.739	288.931	289.103	300.000	289.308	289.210	227.342	0	0	0	0
1729605876	294.850	288.929	289.100	300.000	289.306	289.208	227.383	0	0	0	0
1729605877	298.002	288.926	289.098	300.000	289.304	289.205	227.349	0	0	0	0
1729605878	294.095	288.924	289.095	300.000	289.302	289.203	227.232	0	0	0	0
1729605879	293.652	288.921	289.092	300.000	289.300	289.201	227.310	0	0	0	0
1729605880	291.987	288.919	289.089	300.000	289.298	289.198	227.152	0	0	0	0
1729605881	295.760	288.916	289.087	300.000	289.296	289.196	227.142	0	0	0	0
1729605882	294.628	288.914	289.084	300.000	289.294	289.194	227.177	0	0	0	0
1729605883	295.982	288.911	289.081	300.000	289.291	289.191	227.037	0	0	0	0
1729605884	296.626	288.908	289.079	300.000	289.289	289.189	227.210	0	0	0	0
1729605885	294.562	288.906	289.076	300.000	289.287	289.186	227.048	0	0	0	0
1729605886	294.828	288.903	289.073	300.000	289.285	289.184	227.101	0	0	0	0
1729605887	293.030	288.901	289.070	300.000	289.283	289.182	227.012	0	0	0	0
1729605888	294.118	288.898	289.067	300.000	289.281	289.179	227.010	0	0	0	0
1729605889	292.209	288.896	289.064	300.000	289.279	289.177	226.971	0	0	0	0
1729605890	293.319	288.893	289.061	300.000	289.276	289.174	227.028	0	0	0	0
1729605891	292.297	288.891	289.058	300.000	289.274	289.172	226.909	0	0	0	0
1729605892	290.588	288.888	289.056	300.000	289.272	289.169	226.878	0	0	0	0
1729605893	293.785	288.886	289.053	300.000	289.270	289.167	226.933	0	0	0	0
1729605894	295.672	288.883	289.050	300.000	289.268	289.164	226.783	0	0	0	0
1729605895	296.271	288.881	289.047	300.000	289.266	289.162	226.912	0	0	0	0
1729605896	292.697	288.878	289.044	300.000	289.264	289.160	226.737	0	0	0	0
1729605897	293.851	288.876	289.042	300.000	289.262	289.157	226.696	0	0	0	0
1729605898	295.716	288.873	289.039	300.000	289.259	289.155	226.773	0	0	0	0
1729605899	293.407	288.871	289.036	300.000	289.258	289.153	226.630	0	0	0	0
1729605900	293.119	288.868	289.033	300.000	289.255	289.150	226.553	0	0	0	0
1729605901	294.673	288.866	289.030	300.000	289.253	289.147	226.664	0	0	0	0
1729605902	289.423	288.864	289.027	300.000	289.251	289.145	226.640	0	0	0	0
1729605903	292.963	288.861	289.024	300.000	289.249	289.143	226.519	0	0	0	0
1729605904	293.896	288.859	289.021	300.000	289.247	289.140	226.573	0	0	0	0
1729605905	297.447	288.856	289.019	300.000	289.245	289.138	226.533	0	0	0	0
1729605906	295.205	288.854	289.016	300.000	289.243	289.136	226.416	0	0	0	0
1729605907	291.765	288.852	289.013	300.000	289.241	289.133	226.460	0	0	0	0
1729605908	291.809	288.849	289.010	300.000	289.239	289.131	226.436	0	0	0	0
1729605909	289.145	288.847	289.008	300.000	289.237	289.129	226.460	0	0	0	0
1729605910	294.428	288.844	289.005	300.000	289.235	289.127	226.265	0	0	0	0
1729605911	294.118	288.842	289.002	300.000	289.233	289.124	226.297	0	0	0	0
1729605912	296.604	288.839	288.999	300.000	289.231	289.122	226.303	0	0	0	0
1729605913	295.849	288.837	288.997	300.000	289.228	289.119	226.316	0	0	0	0
1729605914	298.801	288.834	288.994	300.000	289.226	289.117	226.282	0	0	0	0
1729605915	295.294	288.832	288.991	300.000	289.224	289.115	226.178	0	0	0	0
1729605916	297.603	288.829	288.988	300.000	289.221	289.112	226.256	0	0	0	0
1729605917	298.246	288.826	288.985	300.000	289.219	289.110	226.149	0	0	0	0
1729605918	294.961	288.824	288.982	300.000	289.217	289.108	226.206	0	0	0	0
1729605919	293.008	288.821	288.979	300.000	289.215	289.106	226.206	0	0	0	0
1729605920	290.899	288.819	288.976	300.000	289.213	289.103	226.108	0	0	0	0
1729605921	294.606	288.816	288.973	300.000	289.211	289.101	226.087	0	0	0	0
1729605922	295.871	288.814	288.971	300.000	289.209	289.098	226.053	0	0	0	0
1729605923	291.987	288.811	288.967	300.000	289.207	289.095	225.985	0	0	0	0
1729605924	299.933	288.809	288.964	300.000	289.204	289.093	225.909	0	0	0	0
1729605925	300.000	288.806	288.961	300.000	289.202	289.090	225.947	0	0	0	0
1729605926	293.119	288.803	288.958	300.000	289.200	289.088	225.964	0	0	0	0
1729605927	292.564	288.801	288.956	300.000	289.198	289.085	225.831	0	0	0	0
1729605928	292.586	288.798	288.953	300.000	289.196	289.082	225.820	0	0	0	0
1729605929	290.832	288.795	288.950	300.000	289.194	289.080	225.709	0	0	0	0
1729605930	293.296	288.793	288.947	300.000	289.191	289.077	225.804	0	0	0	0
1729605931	295.672	288.790	288.944	300.000	289.189	289.075	225.787	0	0	0	0
1729605932	294.917	288.787	288.941	300.000	289.187	289.072	225.722	0	0	0	0
1729605933	290.233	288.785	288.938	300.000	289.185	289.070	225.732	0	0	0	0
1729605934	294.495	288.782	288.935	300.000	289.183	289.067	225.656	0	0	0	0
1729605935	295.583	288.779	288.932	300.000	289.181	289.065	225.670	0	0	0	0
1729605936	293.740	288.777	288.929	300.000	289.179	289.062	225.619	0	0	0	0
1729605937	292.475	288.775	288.926	300.000	289.177	289.060	225.656	0	0	0	0
1729605938	297.891	288.772	288.923	300.000	289.174	289.057	225.576	0	0	0	0
1729605939	293.452	288.769	288.920	300.000	289.172	289.055	225.564	0	0	0	0
1729605940	297.270	288.767	288.918	300.000	289.170	289.052	225.514	0	0	0	0
1729605941	297.248	288.764	288.914	300.000	289.168	289.050	225.449	0	0	0	0
1729605942	294.473	288.761	288.911	300.000	289.165	289.047	225.475	0	0	0	0
1729605943	294.162	288.759	288.908	300.000	289.163	289.045	225.439	0	0	0	0
1729605944	289.312	288.757	288.905	300.000	289.161	289.042	225.398	0	0	0	0
1729605945	293.541	288.754	288.903	300.000	289.159	289.039	225.352	0	0	0	0
1729605946	293.319	288.752	288.900	300.000	289.156	289.037	225.334	0	0	0	0
1729605947	295.450	288.749	288.897	300.000	289.154	289.035	225.373	0	0	0	0
1729605948	296.337	288.747	288.894	300.000	289.152	289.032	225.225	0	0	0	0
1729605949	293.407	288.744	288.891	300.000	289.150	289.030	225.199	0	0	0	0
1729605950	295.916	288.741	288.888	300.000	289.148	289.027	225.199	0	0	0	0
1729605951	293.452	288.738	288.885	300.000	289.146	289.025	225.262	0	0	0	0
1729605952	291.054	288.736	288.882	300.000	289.143	289.022	225.178	0	0	0	0
1729605953	296.515	288.733	288.880	300.000	289.141	289.020	225.106	0	0	0	0
1729605954	295.494	288.731	288.876	300.000	289.139	289.017	225.222	0	0	0	0
1729605955	293.807	288.729	288.874	300.000	289.138	289.015	225.060	0	0	0	0
1729605956	288.679	288.726	288.871	300.000	289.135	289.012	225.052	0	0	0	0
1729605957	296.360	288.723	288.868	300.000	289.133	289.010	225.088	0	0	0	0
1729605958	299.001	288.721	288.864	300.000	289.130	289.007	224.998	0	0	0	0
1729605959	290.122	288.718	288.862	300.000	289.128	289.005	224.989	0	0	0	0
1729605960	288.280	288.716	288.859	300.000	289.126	289.002	224.914	0	0	0	0
1729605961	292.764	288.713	288.856	300.000	289.124	289.000	224.955	0	0	0	0
1729605962	293.474	288.711	288.853	300.000	289.122	288.997	224.934	0	0	0	0
1729605963	289.168	288.708	288.850	300.000	289.120	288.995	224.850	0	0	0	0
1729605964	293.541	288.705	288.847	300.000	289.118	288.992	224.838	0	0	0	0
1729605965	291.853	288.703	288.844	300.000	289.116	288.989	224.823	0	0	0	0
1729605966	295.183	288.700	288.842	300.000	289.114	288.987	224.845	0	0	0	0
1729605967	290.278	288.698	288.839	300.000	289.111	288.985	224.800	0	0	0	0
1729605968	295.161	288.695	288.836	300.000	289.109	288.982	224.729	0	0	0	0
1729605969	296.915	288.692	288.833	300.000	289.107	288.980	224.738	0	0	0	0
1729605970	297.625	288.690	288.830	300.000	289.104	288.977	224.698	0	0	0	0
1729605971	294.007	288.687	288.827	300.000	289.102	288.975	224.649	0	0	0	0
1729605972	292.297	288.684	288.824	300.000	289.100	288.972	224.592	0	0	0	0
1729605973	293.807	288.682	288.821	300.000	289.098	288.969	224.608	0	0	0	0
1729605974	295.339	288.679	288.817	300.000	289.095	288.967	224.508	0	0	0	0
1729605975	292.919	288.676	288.814	300.000	289.093	288.964	224.479	0	0	0	0
1729605976	294.473	288.673	288.811	300.000	289.090	288.961	224.471	0	0	0	0
1729605977	295.561	288.670	288.808	300.000	289.088	288.958	224.495	0	0	0	0
1729605978	294.784	288.667	288.805	300.000	289.086	288.956	224.387	0	0	0	0
1729605979	296.071	288.665	288.802	300.000	289.084	288.953	224.458	0	0	0	0
1729605980	295.938	288.662	288.799	300.000	289.082	288.951	224.479	0	0	0	0
1729605981	296.138	288.659	288.796	300.000	289.079	288.948	224.371	0	0	0	0
1729605982	292.519	288.657	288.793	300.000	289.077	288.945	224.364	0	0	0	0
1729605983	291.987	288.654	288.790	300.000	289.075	288.943	224.297	0	0	0	0
1729605984	288.824	288.651	288.787	300.000	289.073	288.940	224.275	0	0	0	0
1729605985	293.474	288.648	288.784	300.000	289.071	288.937	224.270	0	0	0	0
1729605986	288.024	288.645	288.780	300.000	289.068	288.934	224.187	0	0	0	0
1729605987	294.384	288.643	288.777	300.000	289.066	288.932	224.272	0	0	0	0
1729605988	295.893	288.640	288.774	300.000	289.063	288.929	224.162	0	0	0	0
1729605989	294.584	288.637	288.771	300.000	289.061	288.926	224.136	0	0	0	0
1729605990	294.317	288.635	288.768	300.000	289.059	288.924	224.144	0	0	0	0
1729605991	298.868	288.632	288.765	300.000	289.056	288.921	224.099	0	0	0	0
1729605992	290.033	288.629	288.761	300.000	289.054	288.918	224.078	0	0	0	0
1729605993	294.073	288.627	288.758	300.000	289.052	288.916	224.041	0	0	0	0
1729605994	293.674	288.624	288.756	300.000	289.049	288.913	224.093	0	0	0	0
1729605995	294.340	288.621	288.753	300.000	289.047	288.911	224.010	0	0	0	0
1729605996	295.272	288.619	288.750	300.000	289.045	288.908	223.975	0	0	0	0
1729605997	292.186	288.617	288.747	300.000	289.043	288.906	223.908	0	0	0	0
1729605998	295.161	288.614	288.744	300.000	289.041	288.903	223.898	0	0	0	0
1729605999	295.006	288.611	288.741	300.000	289.039	288.900	223.897	0	0	0	0
1729606000	293.319	288.609	288.738	300.000	289.036	288.898	223.910	0	0	0	0
1729606001	296.715	288.606	288.735	300.000	289.034	288.896	223.839	0	0	0	0
1729606002	291.965	288.603	288.731	300.000	289.032	288.893	223.812	0	0	0	0
1729606003	290.677	288.600	288.728	300.000	289.030	288.890	223.852	0	0	0	0
1729606004	288.435	288.597	288.725	300.000	289.027	288.887	223.805	0	0	0	0
1729606005	297.292	288.594	288.722	300.000	289.025	288.885	223.682	0	0	0	0
1729606006	294.473	288.592	288.719	300.000	289.023	288.883	223.749	0	0	0	0
1729606007	292.009	288.589	288.715	300.000	289.021	288.880	223.655	0	0	0	0
1729606008	295.694	288.586	288.712	300.000	289.018	288.877	223.632	0	0	0	0
1729606009	294.784	288.583	288.709	300.000	289.016	288.875	223.646	0	0	0	0
1729606010	288.679	288.580	288.706	300.000	289.013	288.872	223.629	0	0	0	0
1729606011	293.097	288.577	288.703	300.000	289.011	288.868	223.551	0	0	0	0
1729606012	293.740	288.575	288.700	300.000	289.009	288.866	223.516	0	0	0	0
1729606013	291.609	288.572	288.697	300.000	289.006	288.863	223.506	0	0	0	0
1729606014	294.517	288.569	288.693	300.000	289.004	288.860	223.433	0	0	0	0
1729606015	290.233	288.566	288.690	300.000	289.002	288.858	223.448	0	0	0	0
1729606016	294.029	288.564	288.687	300.000	288.999	288.855	223.455	0	0	0	0
1729606017	297.469	288.561	288.684	300.000	288.997	288.852	223.365	0	0	0	0
1729606018	297.669	288.559	288.681	300.000	288.995	288.850	223.266	0	0	0	0
1729606019	297.847	288.556	288.678	300.000	288.993	288.847	223.392	0	0	0	0
1729606020	290.433	288.553	288.675	300.000	288.990	288.844	223.277	0	0	0	0
1729606021	295.228	288.550	288.672	300.000	288.988	288.842	223.381	0	0	0	0
1729606022	293.829	288.548	288.669	300.000	288.986	288.839	223.309	0	0	0	0
1729606023	292.142	288.546	288.666	300.000	288.984	288.836	223.097	0	0	0	0
1729606024	292.808	288.543	288.663	300.000	288.982	288.833	223.102	0	0	0	0
1729606025	293.918	288.540	288.660	300.000	288.979	288.831	223.238	0	0	0	0
1729606026	291.543	288.537	288.657	300.000	288.977	288.828	223.219	0	0	0	0
1729606027	293.607	288.535	288.654	300.000	288.975	288.826	223.115	0	0	0	0
1729606028	295.960	288.532	288.650	300.000	288.973	288.823	223.043	0	0	0	0
1729606029	295.250	288.529	288.647	300.000	288.970	288.821	223.029	0	0	0	0
1729606030	292.786	288.527	288.644	300.000	288.968	288.818	223.023	0	0	0	0
1729606031	291.698	288.524	288.641	300.000	288.966	288.815	222.988	0	0	0	0
1729606032	293.296	288.521	288.638	300.000	288.964	288.813	223.027	0	0	0	0
1729606033	292.741	288.519	288.635	300.000	288.961	288.810	222.919	0	0	0	0
1729606034	288.513	288.515	288.632	300.000	288.959	288.807	222.947	0	0	0	0
1729606035	296.892	288.513	288.628	300.000	288.957	288.805	222.907	0	0	0	0
1729606036	292.031	288.510	288.625	300.000	288.954	288.802	222.904	0	0	0	0
1729606037	293.829	288.507	288.622	300.000	288.952	288.799	222.817	0	0	0	0
1729606038	300.000	288.504	288.619	300.000	288.949	288.796	222.885	0	0	0	0
1729606039	299.334	288.501	288.616	300.000	288.947	288.793	222.845	0	0	0	0
1729606040	295.183	288.498	288.612	300.000	288.945	288.791	222.821	0	0	0	0
1729606041	294.118	288.495	288.609	300.000	288.942	288.788	222.773	0	0	0	0
1729606042	295.072	288.493	288.606	300.000	288.940	288.785	222.770	0	0	0	0
1729606043	291.765	288.490	288.603	300.000	288.938	288.782	222.668	0	0	0	0
1729606044	296.115	288.487	288.599	300.000	288.935	288.780	222.735	0	0	0	0
1729606045	292.697	288.484	288.596	300.000	288.933	288.777	222.696	0	0	0	0
1729606046	292.386	288.481	288.593	300.000	288.931	288.774	222.583	0	0	0	0
1729606047	294.539	288.478	288.590	300.000	288.929	288.771	222.665	0	0	0	0
1729606048	292.075	288.476	288.587	300.000	288.926	288.769	222.613	0	0	0	0
1729606049	292.875	288.473	288.584	300.000	288.924	288.766	222.563	0	0	0	0
1729606050	294.584	288.470	288.580	300.000	288.921	288.763	222.447	0	0	0	0
1729606051	292.009	288.467	288.577	300.000	288.919	288.760	222.495	0	0	0	0
1729606052	291.143	288.465	288.574	300.000	288.916	288.757	222.395	0	0	0	0
1729606053	292.875	288.462	288.571	300.000	288.914	288.755	222.448	0	0	0	0
1729606054	288.269	288.459	288.568	300.000	288.912	288.752	222.432	0	0	0	0
1729606055	289.267	288.456	288.564	300.000	288.910	288.749	222.371	0	0	0	0
1729606056	294.007	288.453	288.561	300.000	288.908	288.746	222.370	0	0	0	0
1729606057	294.229	288.450	288.558	300.000	288.905	288.743	222.320	0	0	0	0
1729606058	295.583	288.447	288.555	300.000	288.903	288.741	222.306	0	0	0	0
1729606059	294.340	288.445	288.551	300.000	288.901	288.738	222.299	0	0	0	0
1729606060	291.232	288.442	288.548	300.000	288.898	288.735	222.182	0	0	0	0
1729606061	295.383	288.439	288.545	300.000	288.895	288.732	222.262	0	0	0	0
1729606062	295.516	288.436	288.542	300.000	288.892	288.729	222.147	0	0	0	0
1729606063	294.184	288.433	288.538	300.000	288.891	288.726	222.114	0	0	0	0
1729606064	292.164	288.431	288.535	300.000	288.889	288.724	222.095	0	0	0	0
1729606065	293.185	288.427	288.532	300.000	288.886	288.721	222.087	0	0	0	0
1729606066	291.143	288.425	288.529	300.000	288.884	288.718	222.067	0	0	0	0
1729606067	294.162	288.422	288.526	300.000	288.881	288.716	221.953	0	0	0	0
1729606068	292.031	288.419	288.523	300.000	288.879	288.713	222.032	0	0	0	0
1729606069	290.144	288.416	288.519	300.000	288.876	288.710	222.011	0	0	0	0
